Promemoria;2011-01-19//RG|NOM//det//1 S2011/686//RG|NOM//ROOT//1 ///MID//cc//3 PBB//PM|NOM//conj//1
5. Begravningsombuden;Vidare//AB|KOM//advmod//31 framhåller//VB|PRS|AKT//parataxis//2 man//PN|UTR|SIN|IND|SUB//nsubj//31 att//SN//mark//42 i//PP//case//36 ett//DT|NEU|SIN|IND//det//36 samhälle//NN|NEU|SIN|IND|NOM//obl//42 som//HP|-|-|-//nsubj:pass//38 präglas//VB|PRS|SFO//acl:relcl//36 av//PP//case//41 tilltagande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//41 mångfald//NN|UTR|SIN|IND|NOM//obl:agent//38 finns//VB|PRS|SFO//ccomp//31 det//PN|NEU|SIN|DEF|SUB/OBJ//det//45 principiella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//45 skäl//NN|NEU|PLU|IND|NOM//nsubj//42 att//IE//mark//47 överföra//VB|INF|AKT//acl//45 ansvaret//NN|NEU|SIN|DEF|NOM//obj//47 för//PP//case//50 begravningsväsendet//NN|NEU|SIN|DEF|NOM//obl//47 till//PP//case//55 en//DT|UTR|SIN|IND//det//55 religiöst//AB|POS//amod//55 neutral//JJ|POS|UTR|SIN|IND|NOM//amod//55 huvudman//NN|UTR|SIN|IND|NOM//obl//47 .//MAD//punct//31
5. Begravningsombuden;Beträffande//PP//case//59 utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//59 förslag//NN|NEU|SIN|IND|NOM//obl//71 om//PP//case//62 begravningsombudens//NN|UTR|SIN|DEF|GEN//nmod:poss//62 skyldighet//NN|UTR|SIN|IND|NOM//nmod//59 att//IE//mark//64 kontrollera//VB|INF|AKT//acl//59 tillgången//NN|UTR|SIN|DEF|NOM//obj//64 till//PP//case//67 ceremonilokaler//NN|UTR|PLU|IND|NOM//nmod//65 och//KN//cc//70 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//70 gravplatser//NN|UTR|PLU|IND|NOM//conj//67 anser//VB|PRS|AKT//parataxis//31 man//PN|UTR|SIN|IND|SUB//nsubj//71 att//SN//mark//79 den//DT|UTR|SIN|DEF//det//75 rätten//NN|UTR|SIN|DEF|NOM//nsubj//79 inte//AB//advmod//79 bara//AB//advmod//79 måste//VB|PRS|AKT//aux//79 gälla//VB|INF|AKT//ccomp//71 lika//AB//advmod//82 mellan//PP//case//82 medlemmar//NN|UTR|PLU|IND|NOM//obl//79 och//KN//cc//84 ickemedlemmar//NN|UTR|PLU|IND|NOM//conj//82 i//PP//case//87 Svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//87 kyrkan//NN|UTR|SIN|DEF|NOM//nmod//84 ,//MID//punct//92 utan//KN//cc//92 också//AB//advmod//92 oavsett//PP//case//92 kön//NN|NEU|SIN|IND|NOM//conj//79 ,//MID//punct//94 könsuttryck//NN|NEU|SIN|IND|NOM//conj//92 ,//MID//punct//97 etnisk//JJ|POS|UTR|SIN|IND|NOM//amod//97 tillhörighet//NN|UTR|SIN|IND|NOM//conj//92 ,//MID//punct//99 religion//NN|UTR|SIN|IND|NOM//conj//92 eller//KN//cc//102 annan//JJ|POS|UTR|SIN|IND|NOM//amod//102 trosuppfattning//NN|UTR|SIN|IND|NOM//conj//92 ,//MID//punct//105 sexuell//JJ|POS|UTR|SIN|IND|NOM//amod//105 läggning//NN|UTR|SIN|IND|NOM//conj//92 ,//MID//punct//107 funktionsnedsättning//NN|UTR|SIN|IND|NOM//conj//92 eller//KN//cc//109 ålder//NN|UTR|SIN|IND|NOM//conj//92 .//MAD//punct//31
5. Begravningsombuden;Nämnden//NN|UTR|SIN|DEF|NOM//nsubj//6 för//PP//case//3 statligt//JJ|POS|NEU|SIN|IND|NOM//amod//3 stöd//NN|NEU|SIN|IND|NOM//nmod//0 till//PP//case//5 trossamfund//NN|NEU|SIN|IND|NOM//nmod//3 tillstyrker//VB|PRS|AKT//ROOT//6 förslaget//NN|NEU|SIN|DEF|NOM//obj//6 att//IE//mark//9 koncentrera//VB|INF|AKT//advcl//6 antalet//NN|NEU|SIN|DEF|NOM//nmod//11 ombud//NN|NEU|PLU|IND|NOM//obj//9 och//KN//cc//15 även//AB//advmod//15 det//DT|NEU|SIN|DEF//det//15 förslag//NN|NEU|SIN|IND|NOM//conj//6 som//HP|-|-|-//nsubj//17 innebär//VB|PRS|AKT//acl:relcl//15 att//SN//mark//22 en//DT|UTR|SIN|IND//det//21 generell//JJ|POS|UTR|SIN|IND|NOM//amod//21 regel//NN|UTR|SIN|IND|NOM//nsubj:pass//22 införs//VB|PRS|SFO//ccomp//17 om//PP//mark//27 vem//HP|UTR|SIN|IND//dislocated//27 som//HP|-|-|-//nsubj:pass//27 bör//VB|PRS|AKT//aux//27 förordnas//VB|INF|SFO//advcl//22 som//KN//mark//29 begravningsombud//NN|NEU|SIN|IND|NOM//obl//27 .//MAD//punct//6
5. Begravningsombuden;Vidare//AB|KOM//advmod//32 tillstyrker//VB|PRS|AKT//parataxis//6 nämnden//NN|UTR|SIN|DEF|NOM//nsubj//32 utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//35 förslag//NN|NEU|SIN|IND|NOM//obj//32 om//PP//case//38 begravningsombudens//NN|UTR|SIN|DEF|GEN//nmod:poss//38 skyldighet//NN|UTR|SIN|IND|NOM//nmod//35 att//IE//mark//40 kontrollera//VB|INF|AKT//acl//35 tillgången//NN|UTR|SIN|DEF|NOM//obj//40 till//PP//case//43 ceremonilokaler//NN|UTR|PLU|IND|NOM//nmod//41 och//KN//cc//46 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//46 begravningsplatser//NN|UTR|PLU|IND|NOM//conj//43 .//MAD//punct//32
5. Begravningsombuden;Dalarnas//NN|UTR|PLU|DEF|GEN//nmod:poss//1 läns//NN|NEU|SIN|IND|GEN//nmod:poss//2 landsting//NN|NEU|SIN|IND|NOM//nsubj//4  //_SP////2 finner//VB|PRS|AKT//ROOT//4 att//SN//mark//8 förslaget//NN|NEU|SIN|DEF|NOM//nsubj//8 är//VB|PRS|AKT//cop//8 bra//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//ccomp//4 ,//MID//punct//8 då//HA//mark//12 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//12 innebär//VB|PRS|AKT//advcl//8 att//SN//mark//18 man//PN|UTR|SIN|IND|SUB//nsubj//18 enklare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//18 kan//VB|PRS|AKT//aux//18 ”//PM|NOM//punct//18 låna//VB|INF|AKT//ccomp//12 ”//PAD//punct//18 platser//NN|UTR|PLU|IND|NOM//obj//18 för//PP//case//22 kistförvaring//NN|UTR|SIN|IND|NOM//nmod//20 mellan//PP//case//26 de//DT|UTR/NEU|PLU|DEF//det//26 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//26 bisättningshusen//NN|NEU|PLU|DEF|NOM//nmod//22 .//MAD//punct//4
5. Begravningsombuden;Jämtlands//PM|GEN//nmod:poss//1 läns//NN|NEU|SIN|IND|GEN//nmod:poss//2 landsting//NN|NEU|SIN|IND|NOM//nsubj//4  //_SP////2 anser//VB|PRS|AKT//ROOT//4 att//SN//mark//8 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//8 är//VB|PRS|AKT//cop//8 bra//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//ccomp//4 att//SN//mark//11 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//11 ställs//VB|PRS|SFO//advcl//8 tydligare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//13 kompetenskrav//NN|NEU|PLU|IND|NOM//obj//11 på//PP//case//15 begravningsombuden//NN|UTR|SIN|DEF|NOM//nmod//13 och//KN//cc//23 att//SN//mark//23 kommunernas//NN|UTR|PLU|DEF|GEN//nmod:poss//19 förslag//NN|NEU|PLU|IND|NOM//nsubj:pass//23 till//PP//case//21 ombud//NN|NEU|SIN|IND|NOM//nmod//19 ska//VB|PRS|AKT//aux//23 motiveras//VB|INF|SFO//conj//11 utifrån//PP//case//26 fastställda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//26 kvalifikationskrav//NN|NEU|PLU|IND|NOM//obl//23 .//MAD//punct//4
5. Begravningsombuden;Svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//1 kyrkan//NN|UTR|SIN|DEF|NOM//nsubj//3  //_SP////1 har//VB|PRS|AKT//aux//47 inget//PN|NEU|SIN|IND|SUB/OBJ//obj//3 att//IE//mark//6 invända//VB|INF|AKT//acl//4 mot//PP//case//9 utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//9 förslag//NN|NEU|SIN|IND|NOM//obl//6 i//PP//case//12 denna//DT|UTR|SIN|DEF//det//12 del//NN|UTR|SIN|IND|NOM//nmod//9 ,//MID//punct//3 men//KN//cc//15 lämnar//VB|PRS|AKT//conj//3 egna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//17 förslag//NN|NEU|PLU|IND|NOM//obj//15 till//PP//case//19 författningsändringar//NN|UTR|PLU|IND|NOM//nmod//17 (//PAD//punct//3 se//VB|IMP|AKT//parataxis//3 avsnitt//NN|NEU|SIN|IND|NOM//nmod//23 14//RG|NOM//nummod//24 nedan//AB//obj//21 om//PP//case//26 författningsförslagen//NN|UTR|SIN|DEF|NOM//nmod//24 )//PAD//punct//3 .//MAD//punct//32
5. Begravningsombuden;Kyrkan//NN|UTR|SIN|DEF|NOM//nsubj//32 vill//VB|PRS|AKT//aux//32 dock//AB//advmod//32 lämna//VB|INF|AKT//parataxis//3 ett//DT|NEU|SIN|IND//det//34 antal//NN|NEU|SIN|IND|NOM//nmod//35 kommentarer//NN|UTR|PLU|IND|NOM//obj//32 ://MID//punct//35
5. Begravningsombuden;I//PP//case//40 betänkandets//NN|NEU|SIN|DEF|GEN//nmod:poss//39 avsnitt//NN|NEU|SIN|IND|NOM//nmod//40 2.5.10//RG|NOM//appos//35 (//PAD//punct//40 Begravningsombudens//NN|UTR|SIN|DEF|GEN//nmod:poss//43 kontroll//NN|UTR|SIN|IND|NOM//appos//40 av//PP//case//45 särredovisningen//NN|UTR|SIN|DEF|NOM//nmod//43 )//PAD//punct//40 anges//VB|PRS|SFO//ROOT//47 att//SN//mark//53 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//53 enligt//PP//case//52 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//52 ombud//NN|NEU|PLU|IND|NOM//obl//53 finns//VB|PRS|SFO//ccomp//47 en//DT|UTR|SIN|IND//det//55 tendens//NN|UTR|SIN|IND|NOM//nsubj//53 hos//PP//case//57 huvudmännen//NN|UTR|SIN|DEF|NOM//nmod//55 att//IE//mark//59 debitera//VB|INF|AKT//csubj//53 allt//AB//advmod//61 fler//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//62 kostnader//NN|UTR|PLU|IND|NOM//obj//59 på//PP//case//64 begravningsverksamheten//NN|UTR|SIN|DEF|NOM//nmod//62 .//MAD//punct//47
5. Begravningsombuden;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//67 finns//VB|PRS|SFO//parataxis//47 ingen//DT|UTR|SIN|IND//det//70 närmare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//70 redogörelse//NN|UTR|SIN|IND|NOM//nsubj//67 om//PP//mark//75 vad//HP|NEU|SIN|IND//obj//75 detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//75 skulle//VB|PRT|AKT//aux//75 stå//VB|INF|AKT//acl//70 för//PP//case//75 ,//MID//punct//67 menar//VB|PRS|AKT//conj//67 kyrkan//NN|UTR|SIN|DEF|NOM//obj//78 .//MAD//punct//67
5. Begravningsombuden;Vidare//AB|KOM//obl//67 saknas//VB|PRS|SFO//conj//67 det//PN|NEU|SIN|DEF|SUB/OBJ//det//84 uppgift//NN|UTR|SIN|IND|NOM//nsubj:pass//82 om//PP//mark//97 vad//HP|NEU|SIN|IND//nsubj//97 detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//89 skulle//VB|PRT|AKT//aux//89 vara//VB|INF|AKT//cop//86 för//PP//case//91 kostnader//NN|UTR|PLU|IND|NOM//nmod//86 och//KN//cc//97 om//SN//mark//97 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//97 möjligen//AB//advmod//97 kan//VB|PRS|AKT//aux//97 röra//VB|INF|AKT//acl//84 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//97 om//PP//case//100 kostnader//NN|UTR|PLU|IND|NOM//obl//97 som//HP|-|-|-//nsubj:pass//104 faktiskt//AB|POS//advmod//104 bör//VB|PRS|AKT//aux//104 bekostas//VB|INF|SFO//acl:relcl//100 via//PP//case//106 begravningsavgiften//NN|UTR|SIN|DEF|NOM//obl//104 .//MAD//punct//67
5. Begravningsombuden;Kyrkan//NN|UTR|SIN|DEF|NOM//nsubj//109 menar//VB|PRS|AKT//parataxis//67 att//SN//mark//113 påståendena//NN|NEU|PLU|DEF|NOM//nsubj//113 inte//AB//advmod//113 stämmer//VB|PRS|AKT//ccomp//109 med//PP//case//115 uppgifterna//NN|UTR|PLU|DEF|NOM//obl//113 i//PP//case//118 Riksrevisionens//PM|GEN//nmod:poss//118 rapport//NN|UTR|SIN|IND|NOM//nmod//115 och//KN//cc//124 inte//AB//advmod//124 heller//AB//advmod//124 med//PP//case//124 den//DT|UTR|SIN|DEF//det//124 information//NN|UTR|SIN|IND|NOM//conj//113 som//HP|-|-|-//obj//128 man//PN|UTR|SIN|IND|SUB//nsubj//128 har//VB|PRS|AKT//aux//128 fått//VB|SUP|AKT//acl:relcl//124 genom//PP//case//130 Kammarkollegiet//NN|NEU|SIN|DEF|NOM//obl//128 .//MAD//punct//67
5. Begravningsombuden;Kyrkan//NN|UTR|SIN|DEF|NOM//nsubj//133 har//VB|PRS|AKT//parataxis//67 inget//PN|NEU|SIN|IND|SUB/OBJ//obj//133 att//IE//mark//136 invända//VB|INF|AKT//acl//134 mot//PP//mark//142 att//SN//mark//142 begravningsombudets//NN|NEU|SIN|DEF|GEN//nmod:poss//140 skyldighet//NN|UTR|SIN|IND|NOM//nsubj//142 att//IE//mark//142 kontrollera//VB|INF|AKT//advcl//136 hur//HA//advmod//145 huvudmannen//NN|UTR|SIN|DEF|NOM//nsubj//145 uppfyller//VB|PRS|AKT//ccomp//142 sin//PS|UTR|SIN|DEF//nmod:poss//147 skyldighet//NN|UTR|SIN|IND|NOM//obj//145 att//IE//mark//149 tillhandahålla//VB|INF|AKT//advcl//145 ceremonilokaler//NN|UTR|PLU|IND|NOM//obj//149 utan//PP//case//153 religiösa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//153 symboler//NN|UTR|PLU|IND|NOM//obl//149 och//KN//cc//156 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//156 gravplatser//NN|UTR|PLU|IND|NOM//conj//149 för//PP//case//158 dem//PN|UTR/NEU|PLU|DEF|OBJ//obl//149 som//HP|-|-|-//nsubj//161 inte//AB//advmod//161 tillhör//VB|PRS|AKT//acl:relcl//158 något//DT|NEU|SIN|IND//det//164 kristet//JJ|POS|NEU|SIN|IND|NOM//amod//164 samfund//NN|NEU|SIN|IND|NOM//obj//161 skrivs//VB|PRS|SFO//conj//145 in//PL//advmod//165 i//PP//case//168 begravningslagen//NN|UTR|SIN|DEF|NOM//obl//165 .//MAD//punct//133
5. Begravningsombuden;Beträffande//PP//case//172 utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//172 synpunkter//NN|UTR|PLU|IND|NOM//nsubj//176 på//PP//case//175 ceremonilokalens//NN|UTR|SIN|DEF|GEN//nmod:poss//175 kvalitet//NN|UTR|SIN|IND|NOM//nmod//172 undrar//VB|PRS|AKT//conj//133 kyrkan//NN|UTR|SIN|DEF|NOM//obj//176 om//PP//case//179 utredaren//NN|UTR|SIN|DEF|NOM//obl//176 jämför//VB|PRS|AKT//xcomp//133 dessa//DT|UTR/NEU|PLU|DEF//det//182 lokaler//NN|UTR|PLU|IND|NOM//obj//180 utan//PP//case//185 religiösa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//185 symboler//NN|UTR|PLU|IND|NOM//obl//180 med//PP//case//187 kyrkorum//NN|NEU|PLU|IND|NOM//nmod//185 ,//MID//punct//133 och//KN//cc//192 vill//VB|PRS|AKT//aux//192 därför//AB//advmod//192 påminna//VB|INF|AKT//conj//133 om//PP//mark//198 att//SN//mark//198 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//198 endast//AB//advmod//198 är//VB|PRS|AKT//cop//198 lokaler//NN|UTR|PLU|IND|NOM//obj//192 utan//PP//case//201 religiösa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//201 symboler//NN|UTR|PLU|IND|NOM//conj//198 som//HP|-|-|-//nsubj:pass//203 finansieras//VB|PRS|SFO//acl:relcl//201 via//PP//case//205 begravningsavgiften//NN|UTR|SIN|DEF|NOM//obl//203 .//MID//punct//133
5. Begravningsombuden;När//HA//mark//209 ceremonin//NN|UTR|SIN|DEF|NOM//nsubj:pass//209 hålls//VB|PRS|SFO//advcl//217 i//PP//case//216 Svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//212 kyrkans//NN|UTR|SIN|DEF|GEN//nmod:poss//216 eller//KN//cc//215 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//215 trossamfunds//NN|NEU|PLU|IND|GEN//conj//212 gudstjänstlokaler//NN|UTR|PLU|IND|NOM//obl//209 sker//VB|PRS|AKT//conj//133 finansieringen//NN|UTR|SIN|DEF|NOM//nsubj//217 genom//PP//case//220 medlemsavgifter//NN|UTR|PLU|IND|NOM//obl//217 eller//KN//cc//222 liknande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//220 .//MAD//punct//67
5. Begravningsombuden;Svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//1 kyrkans//NN|UTR|SIN|DEF|GEN//nmod:poss//2 arbetsgivarorganisation//NN|UTR|SIN|IND|NOM//dislocated//25 (//PAD//punct//2 f.d.//JJ|AN//appos//2  //_SP////4 Svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//7 kyrkans//NN|UTR|SIN|DEF|GEN//nmod:poss//8 församlingsförbund//NN|NEU|SIN|IND|NOM//obj//4 )//PAD//punct//2 delar//VB|PRS|AKT//nmod//12 utredarens//NN|UTR|SIN|DEF|GEN//nmod:poss//12 bedömning//NN|UTR|SIN|IND|NOM//appos//2 när//HA//case//16 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//13 gäller//VB|PRS|AKT//fixed//13 behovet//NN|NEU|SIN|DEF|NOM//nmod//12 av//PP//mark//19 att//IE//mark//19 utbilda//VB|INF|AKT//acl//16 begravningsombud//NN|NEU|PLU|IND|NOM//obj//19 .//MAD//punct//2
5. Begravningsombuden;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//25 bör//VB|PRS|AKT//aux//25 dock//AB//advmod//25 övervägas//VB|INF|SFO//ROOT//25 att//SN//mark//29 i//PP//case//28 begravningsförordningen//NN|UTR|SIN|DEF|NOM//obl//29 uttalat//VB|SUP|AKT//advcl//25 ange//VB|INF|AKT//xcomp//29 att//SN//mark//34 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//34 ska//VB|PRS|AKT//aux//34 finnas//VB|INF|SFO//ccomp//30 en//DT|UTR|SIN|IND//det//37 obligatorisk//JJ|POS|UTR|SIN|IND|NOM//amod//37 grundutbildning//NN|UTR|SIN|IND|NOM//nsubj//34 för//PP//case//39 begravningsombuden//NN|UTR|SIN|DEF|NOM//nmod//37 .//MID//punct//25
5. Begravningsombuden;När//HA//mark//43 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//43 gäller//VB|PRS|AKT//advcl//57 kompetensen//NN|UTR|SIN|DEF|NOM//obj//43 för//PP//case//46 begravningsombuden//NN|UTR|SIN|DEF|NOM//nmod//44 vill//VB|PRS|AKT//aux//57 organisationen//NN|UTR|SIN|DEF|NOM//obj//47 ,//MID//punct//51 förutom//PP//case//51 det//PN|NEU|SIN|DEF|SUB/OBJ//obl//47 som//HP|-|-|-//nsubj:pass//53 angetts//VB|SUP|SFO//acl:relcl//51 av//PP//case//55 utredningen//NN|UTR|SIN|DEF|NOM//obl:agent//53 ,//MID//punct//51 lyfta//VB|INF|AKT//parataxis//25 fram//PL//compound:prt//57 förmågan//NN|UTR|SIN|DEF|NOM//obj//57 att//IE//mark//61 hålla//VB|INF|AKT//acl//59 kontakt//NN|UTR|SIN|IND|NOM//obj//61 med//PP//case//64 företrädare//NN|UTR|PLU|IND|NOM//obl//61 för//PP//case//67 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//67 religioner//NN|UTR|PLU|IND|NOM//nmod//64 samt//KN//cc//69 baskunskaper//NN|UTR|PLU|IND|NOM//conj//67 i//PP//case//71 livsåskådning//NN|UTR|SIN|IND|NOM//nmod//69 och//KN//cc//73 religion//NN|UTR|SIN|IND|NOM//conj//71 utöver//PP//case//76 bara//AB//advmod//76 begravningsseder//NN|UTR|PLU|IND|NOM//nmod//69 .//MAD//punct//25
5. Begravningsombuden;Göteborgs//PM|GEN//nmod:poss//1 stift//NN|NEU|SIN|IND|NOM//nsubj//3  //_SP////1 tillstyrker//VB|PRS|AKT//ROOT//3 utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//5 förslag//NN|NEU|SIN|IND|NOM//obj//3 .//MAD//punct//3
5. Begravningsombuden;Härnösands//PM|GEN//nmod:poss//1 stift//NN|NEU|SIN|IND|NOM//nsubj//3  //_SP////1 anser//VB|PRS|AKT//ROOT//3 att//SN//mark//9 de//DT|UTR/NEU|PLU|DEF//det//7 föreslagna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//7 ändringarna//NN|UTR|PLU|DEF|NOM//nsubj//9 är//VB|PRS|AKT//cop//9 bra//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//ccomp//3 .//MAD//punct//3
5. Begravningsombuden;Karlstads//PM|GEN//nmod:poss//1 stift//NN|NEU|SIN|IND|NOM//nsubj//3  //_SP////1 anser//VB|PRS|AKT//ROOT//3 att//SN//mark//9 systemet//NN|NEU|SIN|DEF|NOM//nsubj:pass//9 med//PP//case//7 begravningsombud//NN|NEU|SIN|IND|NOM//nmod//5 bör//VB|PRS|AKT//aux//9 omprövas//VB|INF|SFO//ccomp//3 ///MID//cc//11 avskaffas//VB|INF|SFO//conj//9 .//MAD//punct//3
5. Begravningsombuden;Man//PN|UTR|SIN|IND|SUB//nsubj//14 anser//VB|PRS|AKT//parataxis//3 att//SN//mark//19 lämpligheten//NN|UTR|SIN|DEF|NOM//nsubj//19 ska//VB|PRS|AKT//aux//19 vara//VB|INF|AKT//cop//19 vägledande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//ccomp//14 då//HA//mark//22 kommunerna//NN|UTR|PLU|DEF|NOM//nsubj//22 föreslår//VB|PRS|AKT//advcl//19 ombud//NN|NEU|PLU|IND|NOM//obj//22 .//MAD//punct//14
5. Begravningsombuden;Stiftet//NN|NEU|SIN|DEF|NOM//nsubj//26 anser//VB|PRS|AKT//conj//14 vidare//AB|KOM//advmod//26 att//SN//mark//31 länsstyrelserna//NN|UTR|PLU|DEF|NOM//nsubj//31 bör//VB|PRS|AKT//aux//31 hämta//VB|INF|AKT//ccomp//26 in//PL//compound:prt//31 förslag//NN|NEU|SIN|IND|NOM//obj//31 endast//AB//advmod//36 från//PP//case//36 kommunerna//NN|UTR|PLU|DEF|NOM//obl//31 ,//MID//punct//36 som//HP|-|-|-//nsubj//43 i//PP//advmod//43 sin//PS|UTR|SIN|DEF//fixed//39 tur//NN|UTR|SIN|IND|NOM//fixed//39 bör//VB|PRS|AKT//aux//43 samråda//VB|INF|AKT//acl:relcl//36 med//PP//case//46 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//46 trossamfund//NN|NEU|PLU|IND|NOM//obl//43 och//KN//cc//48 livsåskådningsorganisationer//NN|UTR|PLU|IND|NOM//conj//46 inom//PP//case//50 kommunen//NN|UTR|SIN|DEF|NOM//obl//43 .//MAD//punct//14
5. Begravningsombuden;Linköpings//PM|GEN//nmod:poss//1 stift//NN|NEU|SIN|IND|NOM//nsubj//5  //_SP////1 är//VB|PRS|AKT//cop//5 positivt//AB|POS//advmod//5 inställt//PC|PRF|NEU|SIN|IND|NOM//ROOT//5 till//PP//mark//9 att//SN//mark//9 kompetensen//NN|UTR|SIN|DEF|NOM//nsubj:pass//9 höjs//VB|PRS|SFO//advcl//5 .//MAD//punct//5
5. Begravningsombuden;Däremot//AB//advmod//12 ifrågasätter//VB|PRS|AKT//parataxis//5 man//PN|UTR|SIN|IND|SUB//nsubj//12 att//SN//mark//17 utbildningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//17 ska//VB|PRS|AKT//aux//17 bekostas//VB|INF|SFO//ccomp//12 av//PP//case//19 huvudmannen//NN|UTR|SIN|DEF|NOM//obl:agent//17 .//MAD//punct//5
5. Begravningsombuden;Luleå//PM|GEN//nmod:poss//1 stift//NN|NEU|SIN|IND|NOM//nsubj//3  //_SP////1 tillstyrker//VB|PRS|AKT//ROOT//3 förslagen//NN|NEU|PLU|DEF|NOM//obj//3 till//PP//case//6 ändringar//NN|UTR|PLU|IND|NOM//obl//3 i//PP//advmod//3 stort//JJ|POS|NEU|SIN|IND|NOM//fixed//7 och//KN//cc//10 välkomnar//VB|PRS|AKT//conj//3 särskilt//AB//advmod//14 en//DT|UTR|SIN|IND//det//14 aktiv//JJ|POS|UTR|SIN|IND|NOM//amod//14 lämplighets-//NN|UTR|-|-|SMS//obj//10 och//KN//cc//16 jävsprövning//NN|UTR|SIN|IND|NOM//conj//14 av//PP//case//18 ombuden//NN|NEU|PLU|DEF|NOM//nmod//16 innan//SN//mark//21 länsstyrelsen//NN|UTR|SIN|DEF|NOM//nsubj//21 utser//VB|PRS|AKT//advcl//10 dem//PN|UTR/NEU|PLU|DEF|OBJ//obj//21 .//MAD//punct//3
5. Begravningsombuden;Stiftet//NN|NEU|SIN|DEF|NOM//nsubj//25 välkomnar//VB|PRS|AKT//parataxis//3 även//AB//advmod//25 förslaget//NN|NEU|SIN|DEF|NOM//obj//25 om//PP//case//30 ökad//PC|PRF|UTR|SIN|IND|NOM//amod//30 samverkan//NN|UTR|SIN|IND|NOM//nmod//27 mellan//PP//case//32 begravningsombudet//NN|NEU|SIN|DEF|NOM//nmod//30 och//KN//cc//35 huvudmannens//NN|UTR|SIN|DEF|GEN//nmod:poss//35 revisor//NN|UTR|SIN|IND|NOM//conj//32 för//PP//case//38 ökad//PC|PRF|UTR|SIN|IND|NOM//amod//38 tydlighet//NN|UTR|SIN|IND|NOM//nmod//35 kring//PP//case//40 särredovisningen//NN|UTR|SIN|DEF|NOM//nmod//38 av//PP//case//42 begravningsavgiften//NN|UTR|SIN|DEF|NOM//nmod//40 .//MAD//punct//25
5. Begravningsombuden;Lunds//PM|GEN//nmod:poss//1 stift//NN|NEU|SIN|IND|NOM//nsubj//3  //_SP////1 bifaller//VB|PRS|AKT//ROOT//3 förslagen//NN|NEU|PLU|DEF|NOM//nsubj//3 .//MAD//punct//3
