3 Ekonomiska och materiella resurser ;Jan//PM|NOM//ROOT//0 O.//PM|NOM//flat:name//0 Jonsson//PM|NOM//flat:name//1
7.8.1 Hushållsresursernas betydelse;Barn//NN|NEU|PLU|IND|NOM//nsubj//47 och//KN//cc//39 ungdomar//NN|UTR|PLU|IND|NOM//conj//37 som//HP|-|-|-//nsubj//42 inte//AB//advmod//42 har//VB|PRS|AKT//acl:relcl//39 någon//DT|UTR|SIN|IND//det//46 egen//JJ|POS|UTR|SIN|IND/DEF|NOM//amod//46 ekonomisk//JJ|POS|UTR|SIN|IND|NOM//amod//46 buffert//NN|UTR|SIN|IND|NOM//obj//42 har//VB|PRS|AKT//parataxis//6 dock//AB//advmod//47 lägre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//50 nivå//NN|UTR|SIN|IND|NOM//obj//47 på//PP//case//54 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//54 självskattade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//54 skolprestationer//NN|UTR|PLU|IND|NOM//nmod//50 än//KN//mark//56 de//PN|UTR/NEU|PLU|DEF|SUB//acl//54 som//HP|-|-|-//nsubj//58 har//VB|PRS|AKT//acl:relcl//56 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//60 buffert//NN|UTR|SIN|IND|NOM//obj//58 .//MAD//punct//47
7.8.1 Hushållsresursernas betydelse;Läxläsning//NN|UTR|SIN|IND|NOM//nsubj//74 ,//MID//punct//67 vilket//HP|NEU|SIN|IND//obj//67 vi//PN|UTR|PLU|DEF|SUB//nsubj//67 kan//VB|PRS|AKT//aux//67 se//VB|INF|AKT//acl:relcl//62 som//KN//mark//70 ett//DT|NEU|SIN|IND//det//70 mått//NN|NEU|SIN|IND|NOM//obl//67 på//PP//case//72 utbildningsresurser//NN|UTR|PLU|IND|NOM//nmod//70 ,//MID//punct//62 har//VB|PRS|AKT//parataxis//47 en//DT|UTR|SIN|IND//det//77 positiv//JJ|POS|UTR|SIN|IND|NOM//amod//77 effekt//NN|UTR|SIN|IND|NOM//obj//74 på//PP//case//79 skolprestation//NN|UTR|SIN|IND|NOM//obl//74 och//KN//cc//82 på//PP//case//82 aspirationsnivån//NN|UTR|SIN|DEF|NOM//conj//79 för//PP//case//84 högskolestudier//NN|UTR|PLU|IND|NOM//nmod//82 .//MAD//punct//47
7.8.1 Hushållsresursernas betydelse;Något//DT|NEU|SIN|IND//det//89 riktigt//AB//advmod//88 bra//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//89 mått//NN|NEU|SIN|IND|NOM//obj//93 på//PP//case//92 kulturellt//JJ|POS|NEU|SIN|IND|NOM//amod//92 kapital//NN|NEU|SIN|IND|NOM//nmod//89 har//VB|PRS|AKT//parataxis//47 vi//PN|UTR|PLU|DEF|SUB//nsubj//93 inte//AB//advmod//93 för//PP//case//97 barnen//NN|NEU|PLU|DEF|NOM//obl//93 ,//MID//punct//112 men//KN//cc//112 den//DT|UTR|SIN|DEF//det//101 indikator//NN|UTR|SIN|IND|NOM//nsubj//112 vi//PN|UTR|PLU|DEF|SUB//nsubj//103 förfogar//VB|PRS|AKT//acl:relcl//101 över//PP//obl//103 –//RG|NOM//punct//109 hur//HA//advmod//109 ofta//AB|POS//advmod//109 intervjupersonen//NN|UTR|SIN|DEF|NOM//nsubj//109 läser//VB|PRS|AKT//acl:relcl//101 böcker//NN|UTR|PLU|IND|NOM//obj//109 –//RG|NOM//punct//112 har//VB|PRS|AKT//conj//47 effekt//NN|UTR|SIN|IND|NOM//obj//112 i//PP//case//116 förväntad//PC|PRF|UTR|SIN|IND|NOM//amod//116 riktning//NN|UTR|SIN|IND|NOM//obl//112 på//PP//case//121 alla//DT|UTR/NEU|PLU|IND/DEF//det//121 tre//RG|NOM//nummod//121 beroende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//121 variablerna//NN|UTR|PLU|DEF|NOM//obl//112 (//PAD//punct//112 även//AB//advmod//124 när//HA//mark//126 vi//PN|UTR|PLU|DEF|SUB//nsubj//126 kontrollerar//VB|PRS|AKT//advcl//112 för//PP//case//128 läxläsning//NN|UTR|SIN|IND|NOM//obl//126 )//PAD//punct//112 .//MAD//punct//47
7.8.1 Hushållsresursernas betydelse;Det//DT|NEU|SIN|DEF//expl//3 kanske//AB//advmod//3 mest//AB|SUV//advmod//3 intressanta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//ROOT//3 i//PP//case//5 Tabell//NN|UTR|SIN|IND|NOM//nmod//3 7:7//RG|NOM//nmod//3 är//VB|PRS|AKT//cop//3 att//SN//mark//19 betydelsen//NN|UTR|SIN|DEF|NOM//nsubj//19 av//PP//case//12 socialt//JJ|POS|NEU|SIN|IND|NOM//amod//12 kapital//NN|NEU|SIN|IND|NOM//nmod//9 ,//MID//punct//9 dvs.//AB|AN//advmod//19 hur//HA//advmod//19 föräldrar//NN|UTR|PLU|IND|NOM//nsubj//19 och//KN//cc//18 barn//NN|NEU|PLU|IND|NOM//conj//16 kommer//VB|PRS|AKT//csubj//3 överens//PL//compound:prt//19 och//KN//cc//24 hur//HA//advmod//23 noga//AB//advmod//24 föräldrarna//NN|UTR|PLU|DEF|NOM//nsubj//25 är//VB|PRS|AKT//cop//3 att//SN//mark//28 barnen//NN|NEU|PLU|DEF|NOM//nsubj//28 sköter//VB|PRS|AKT//ccomp//25 sitt//PS|NEU|SIN|DEF//nmod:poss//30 skolarbete//NN|NEU|SIN|IND|NOM//obj//28 ,//MID//punct//3 är//VB|PRS|AKT//cop//34 så//AB//advmod//34 stark//JJ|POS|UTR|SIN|IND|NOM//conj//3 .//MAD//punct//3
7.8.1 Hushållsresursernas betydelse;Dåliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//38 sociala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//38 relationer//NN|UTR|PLU|IND|NOM//nsubj//45 med//PP//case//40 föräldrar//NN|UTR|PLU|IND|NOM//nmod//38 och//KN//cc//43 låga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//43 krav//NN|NEU|PLU|IND|NOM//conj//40 är//VB|PRS|AKT//cop//45 systematiskt//JJ|POS|NEU|SIN|IND|NOM//parataxis//3 och//KN//cc//50 ganska//AB//advmod//48 starkt//AB|POS//advmod//49 negativt//AB|POS//advmod//50 korrelerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//45 med//PP//case//52 skolframgång//NN|UTR|SIN|IND|NOM//obl//50 –//RG|NOM//punct//59 tydligast//JJ|SUV|UTR/NEU|SIN/PLU|IND|NOM//advmod//59 i//PP//mark//59 form//NN|UTR|SIN|IND|NOM//fixed//55 av//PP//fixed//55 att//IE//mark//59 sakna//VB|INF|AKT//advcl//45 höga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//61 utbildningsaspirationer//NN|UTR|PLU|IND|NOM//obj//59 .//MID//punct//3
7.8.1 Hushållsresursernas betydelse;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//66 är//VB|PRS|AKT//cop//66 inte//AB//advmod//66 överraskande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//parataxis//3 att//SN//mark//69 hemförhållanden//NN|NEU|PLU|IND|NOM//nsubj//69 har//VB|PRS|AKT//csubj//66 betydelse//NN|UTR|SIN|IND|NOM//obj//69 för//PP//mark//74 hur//HA//advmod//74 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//74 är//VB|PRS|AKT//advcl//69 och//KN//cc//76 går//VB|PRS|AKT//conj//69 i//PP//case//78 skolan//NN|UTR|SIN|DEF|NOM//obl//76 ,//MID//punct//3 men//KN//cc//83 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//83 är//VB|PRS|AKT//cop//83 anmärkningsvärt//JJ|POS|NEU|SIN|IND|NOM//conj//3 att//SN//mark//91 sociala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//86 relationer//NN|UTR|PLU|IND|NOM//nsubj//91 mellan//PP//case//88 barn//NN|NEU|PLU|IND|NOM//nmod//86 och//KN//cc//90 föräldrar//NN|UTR|PLU|IND|NOM//conj//88 slår//VB|PRS|AKT//csubj//83 igenom//PL//compound:prt//91 även//AB//advmod//91 när//HA//mark//100 vi//PN|UTR|PLU|DEF|SUB//nsubj//100 i//PP//case//99 de//DT|UTR/NEU|PLU|DEF//det//99 statistiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//99 modellerna//NN|UTR|PLU|DEF|NOM//obl//100 konstanthåller//NN|UTR|PLU|IND|NOM//advcl//91 för//PP//case//108 en//DT|UTR|SIN|IND//det//104 lång//JJ|POS|UTR|SIN|IND|NOM//amod//104 rad//NN|UTR|SIN|IND|NOM//nmod//108 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//108 och//KN//cc//107 betydelsefulla//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//105 förhållanden//NN|NEU|PLU|IND|NOM//obl//100 .//MAD//punct//3
7.8.1 Hushållsresursernas betydelse;Utöver//PP//case//113 de//DT|UTR/NEU|PLU|DEF//det//113 rena//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//113 effekterna//NN|UTR|PLU|DEF|NOM//nmod//3 av//PP//case//115 indikatorerna//NN|UTR|PLU|DEF|NOM//nmod//113 på//PP//case//118 socialt//JJ|POS|NEU|SIN|IND|NOM//amod//118 kapital//NN|NEU|SIN|IND|NOM//nmod//115 kan//VB|PRS|AKT//aux//122 vi//PN|UTR|PLU|DEF|SUB//nsubj//122 också//AB//advmod//122 konstatera//VB|INF|AKT//parataxis//3 att//SN//mark//135 skillnader//NN|UTR|PLU|IND|NOM//nsubj//135 i//PP//case//127 socialt//JJ|POS|NEU|SIN|IND|NOM//amod//127 kapital//NN|NEU|SIN|IND|NOM//nmod//124 ,//MID//punct//124 som//HP|-|-|-//obl//131 vi//PN|UTR|PLU|DEF|SUB//nsubj//131 mätt//VB|SUP|AKT//acl:relcl//124 dem//PN|UTR/NEU|PLU|DEF|OBJ//obj//131 ,//MID//punct//124 inte//AB//advmod//135 spelar//VB|PRS|AKT//ccomp//122 särskilt//AB//advmod//137 stor//JJ|POS|UTR|SIN|IND|NOM//amod//138 roll//NN|UTR|SIN|IND|NOM//obj//135 för//PP//mark//141 att//IE//mark//141 förstå//VB|INF|AKT//advcl//135 varför//HA//advmod//147 barn//NN|NEU|PLU|IND|NOM//nsubj//147 till//PP//case//146 ensamstående//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//146 föräldrar//NN|UTR|PLU|IND|NOM//nmod//143 tycker//VB|PRS|AKT//ccomp//141 att//SN//mark//152 skoltakten//NN|UTR|SIN|DEF|NOM//nsubj//152 är//VB|PRS|AKT//cop//152 för//AB//advmod//152 hög//JJ|POS|UTR|SIN|IND|NOM//ccomp//147 .//MAD//punct//3
7.8.1 Hushållsresursernas betydelse;Effekten//NN|UTR|SIN|DEF|NOM//nsubj//157 av//PP//case//156 familjetyp//NN|UTR|SIN|IND|NOM//nmod//154 minskar//VB|PRS|AKT//parataxis//3 visserligen//AB//advmod//157 något//PN|NEU|SIN|IND|SUB/OBJ//obj//157 när//HA//advmod//157 vi//PN|UTR|PLU|DEF|SUB//fixed//160 inför//VB|PRS|AKT//case//163 kontroller//NN|UTR|PLU|IND|NOM//obl//160 för//PP//case//166 socialt//JJ|POS|NEU|SIN|IND|NOM//amod//166 kapital//NN|NEU|SIN|IND|NOM//nmod//163 (//PAD//punct//170 dessa//DT|UTR/NEU|PLU|DEF//det//169 resultat//NN|NEU|PLU|IND|NOM//nsubj:pass//170 visas//VB|PRS|SFO//advcl//157 inte//AB//advmod//170 )//PAD//punct//170 ,//MID//punct//157 men//KN//cc//177 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//177 är//VB|PRS|AKT//cop//177 marginellt//JJ|POS|NEU|SIN|IND|NOM//conj//157 i//PP//case//179 relation//NN|UTR|SIN|IND|NOM//obl//177 till//PP//case//184 den//DT|UTR|SIN|DEF//det//184 starka//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//184 kvarstående//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//184 effekten//NN|UTR|SIN|DEF|NOM//obl//177 .//MAD//punct//157
7.8.1 Hushållsresursernas betydelse;Nästa//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//1 steg//NN|NEU|SIN|IND|NOM//nsubj//16 i//PP//case//4 våra//PS|UTR/NEU|PLU|DEF//nmod:poss//4 analyser//NN|UTR|PLU|IND|NOM//nmod//1 är//VB|PRS|AKT//cop//1 att//IE//mark//7 utföra//VB|INF|AKT//csubj//1 dem//PN|UTR/NEU|PLU|DEF|OBJ//obj//7 separat//AB|POS//xcomp//7 för//PP//case//12 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//12 familjetyper//NN|UTR|PLU|IND|NOM//obl//7 .//MAD//punct//14
7.8.1 Hushållsresursernas betydelse;Tabell//NN|UTR|SIN|IND|NOM//nsubj//16 7:8//RG|NOM//advmod//14 visar//VB|PRS|AKT//ROOT//16 resultaten//NN|NEU|PLU|DEF|NOM//obj//16 från//PP//case//19 detta//PN|NEU|SIN|DEF|SUB/OBJ//nmod//17 .//MAD//punct//16
7.8.1 Hushållsresursernas betydelse;Denna//DT|UTR|SIN|DEF//det//22 tabell//NN|UTR|SIN|IND|NOM//nsubj//23 ser//VB|PRS|AKT//conj//16 måhända//AB//advmod//23 svårgenomtränglig//JJ|POS|UTR|SIN|IND|NOM//xcomp//23 ut//AB//compound:prt//23 ,//MID//punct//23 men//KN//cc//32 den//DT|UTR|SIN|DEF//det//31 övre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//31 delen//NN|UTR|SIN|DEF|NOM//nsubj//32 genererar//VB|PRS|AKT//conj//23 i//PP//advmod//32 stort//AB//fixed//33 sett//PC|PRF|NEU|SIN|IND|NOM//fixed//33 samma//DT|UTR/NEU|SIN/PLU|IND//det//37 slutsatser//NN|UTR|PLU|IND|NOM//obj//32 som//KN//mark//39 dem//PN|UTR/NEU|PLU|DEF|OBJ//obl//32 vi//PN|UTR|PLU|DEF|SUB//nsubj//42 redan//AB//advmod//42 dragit//VB|SUP|AKT//acl:relcl//39 av//PL//case//44 analyserna//NN|UTR|PLU|DEF|NOM//obl//42 i//PP//case//46 tabellerna//NN|UTR|PLU|DEF|NOM//nmod//44 ovan//AB//advmod//42 .//MAD//punct//32
7.8.1 Hushållsresursernas betydelse;Skolbarnens//NN|NEU|PLU|DEF|GEN//nmod:poss//50 ålder//NN|UTR|SIN|IND|NOM//nsubj//60 ,//MID//punct//50 deras//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//53 föräldrars//NN|UTR|PLU|IND|GEN//nmod:poss//54 utbildning//NN|UTR|SIN|IND|NOM//conj//50 ,//MID//punct//54 egen//JJ|POS|UTR|SIN|IND/DEF|NOM//amod//57 bokläsning//NN|UTR|SIN|IND|NOM//conj//50 och//KN//cc//59 läxläsning//NN|UTR|SIN|IND|NOM//conj//57 har//VB|PRS|AKT//aux//91 i//PP//advmod//64 stort//JJ|POS|NEU|SIN|IND|NOM//fixed//61 samma//DT|UTR/NEU|SIN/PLU|IND//det//64 effekter//NN|UTR|PLU|IND|NOM//obj//60 som//KN//mark//66 tidigare//AB|KOM//acl//64 och//KN//cc//73 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//73 är//VB|PRS|AKT//cop//73 av//PP//case//73 ungefär//AB//advmod//72 samma//DT|UTR/NEU|SIN/PLU|IND//det//73 styrka//NN|UTR|SIN|IND|NOM//conj//64 i//PP//case//76 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//76 familjetyper//NN|UTR|PLU|IND|NOM//nmod//73 (//PAD//punct//81 även//AB//mark//81 om//SN//fixed//78 det//DT|NEU|SIN|DEF//expl//81 ringa//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//advcl//60 antalet//NN|NEU|SIN|DEF|NOM//nmod//83 personer//NN|UTR|PLU|IND|NOM//nsubj//91 i//PP//case//85 analyserna//NN|UTR|PLU|DEF|NOM//nmod//83 av//PP//case//90 ensamstående//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//90 och//KN//cc//89 ombildade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//87 familjer//NN|UTR|PLU|IND|NOM//nmod//85 gör//VB|PRS|AKT//conj//23 att//SN//mark//96 estimaten//NN|UTR|SIN|DEF|NOM//nsubj//96 är//VB|PRS|AKT//cop//96 lite//AB|POS//advmod//96 osäkra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//ccomp//91 )//PAD//punct//96 .//MAD//punct//23 *//MID//punct//23 *//MID//punct//23 *//MID//punct//105
7.8.1 Hushållsresursernas betydelse;" //_SP////101 =//MID//punct//105 statistiskt//AB|POS//advmod//105 signifikant//AB|POS//conj//23 på//PP//case//109 1//RG|NOM//nummod//108 %//NN|AN//nmod//109 -nivån//NN|UTR|SIN|DEF|NOM//obl//105 ;//MAD//punct//105 *//MID//punct//117 *//MID//punct//117"
7.8.1 Hushållsresursernas betydelse;" //_SP////112 =//MID//punct//117 5//RG|NOM//nummod//116 %//NN|AN//nmod//117 -nivån//NN|UTR|SIN|DEF|NOM//conj//23 ;//MID//punct//117 *//MID//punct//124"
7.8.1 Hushållsresursernas betydelse; //_SP////119 =//MID//punct//124 10//RG|NOM//nummod//123 %//NN|AN//nmod//124 -nivån//NN|UTR|SIN|DEF|NOM//conj//23 .//MAD//punct//124
7.8.1 Hushållsresursernas betydelse;e.s//AB|AN//xcomp//23 .//MAD//punct//23
7.8.1 Hushållsresursernas betydelse;=//MID//punct//130 ej//AB//advmod//130 signifikant//AB|POS//advmod//23 på//PP//case//134 10//RG|NOM//nummod//133 %//NN|AN//nmod//134 -nivån//NN|UTR|SIN|DEF|NOM//nmod//130 och//KN//cc//136 variabeln//NN|UTR|SIN|DEF|NOM//conj//134 därför//AB//advmod//138 bortplockad//PC|PRF|UTR|SIN|IND|NOM//advcl//130 ur//PP//case//140 modellen//NN|UTR|SIN|DEF|NOM//obl//138 .//MAD//punct//23 –//RG|NOM//punct//145
7.8.1 Hushållsresursernas betydelse;=//MID//punct//145 ej//AB//advmod//145 aktuellt//JJ|POS|NEU|SIN|IND|NOM//advmod//23 .//MAD//punct//23
7.8.1 Hushållsresursernas betydelse;Det//DT|NEU|SIN|DEF//det//1 viktiga//JJ|POS|UTR/NEU|SIN|DEF|NOM//nsubj:pass//79 i//PP//case//3 Tabell//PM|NOM//nmod//1 7:8//RG|NOM//nmod//1 är//VB|PRS|AKT//cop//1 resultaten//NN|NEU|PLU|DEF|NOM//nsubj//1 från//PP//case//8 analyserna//NN|UTR|PLU|DEF|NOM//nmod//6 av//PP//case//11 socialt//JJ|POS|NEU|SIN|IND|NOM//amod//11 kapital//NN|NEU|SIN|IND|NOM//nmod//8 .//MAD//punct//1
7.8.1 Hushållsresursernas betydelse;De//PN|UTR/NEU|PLU|DEF|SUB//nsubj//16 är//VB|PRS|AKT//cop//16 både//KN//cc//16 komplicerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//parataxis//1 och//KN//cc//18 enkla//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//16 .//MAD//punct//16
7.8.1 Hushållsresursernas betydelse;Enkelheten//NN|UTR|SIN|DEF|NOM//nsubj//21 består//VB|PRS|AKT//conj//16 i//PP//case//24 ett//DT|NEU|SIN|IND//det//24 mönster//NN|NEU|SIN|IND|NOM//obl//21 som//HP|-|-|-//nsubj:pass//27 kan//VB|PRS|AKT//aux//27 sammanfattas//VB|INF|SFO//acl:relcl//24 i//PP//case//30 en//DT|UTR|SIN|IND//det//30 mening//NN|UTR|SIN|IND|NOM//obl//27 ://MID//punct//30
7.8.1 Hushållsresursernas betydelse;skolbarns//NN|UTR|SIN|DEF|GEN//nmod:poss//34 sociala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//34 relationer//NN|UTR|PLU|IND|NOM//nsubj//37 i//PP//case//36 hemmet//NN|NEU|SIN|DEF|NOM//nmod//34 har//VB|PRS|AKT//conj//27 betydelse//NN|UTR|SIN|IND|NOM//obj//37 för//PP//case//41 deras//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//41 skolgång//NN|UTR|SIN|IND|NOM//obl//37 .//MAD//punct//16
7.8.1 Hushållsresursernas betydelse;Denna//DT|UTR|SIN|DEF//det//44 betydelse//NN|UTR|SIN|IND|NOM//conj//16 finns//VB|PRS|SFO//conj//16 såväl//KN//advmod//48 för//PP//case//48 barn//NN|NEU|PLU|IND|NOM//obl//45 som//HP|-|-|-//nsubj//50 bor//VB|PRS|AKT//acl:relcl//48 med//PP//case//54 båda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//det//54 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//54 föräldrar//NN|UTR|PLU|IND|NOM//obl//50 som//KN//case//57 för//PP//case//57 dem//PN|UTR/NEU|PLU|DEF|OBJ//obl//50 som//HP|-|-|-//nsubj//59 bor//VB|PRS|AKT//acl:relcl//57 med//PP//case//63 en//DT|UTR|SIN|IND//det//63 ensam//JJ|POS|UTR|SIN|IND|NOM//amod//63 förälder//NN|UTR|SIN|IND|NOM//obl//59 eller//KN//cc//67 i//PP//case//67 ombildade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//67 familjer//NN|UTR|PLU|IND|NOM//conj//63 (//PAD//punct//16 även//AB//mark//73 om//SN//fixed//69 estimaten//NN|NEU|PLU|DEF|NOM//nsubj//73 är//VB|PRS|AKT//cop//73 osäkra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//advcl//16 )//PAD//punct//16 .//MAD//punct//1
7.8.1 Hushållsresursernas betydelse;De//DT|UTR/NEU|PLU|DEF//det//78 sociala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//78 relationerna//NN|UTR|PLU|DEF|NOM//nsubj:pass//79 indikeras//VB|PRS|SFO//ROOT//79 med//PP//mark//86 att//SN//mark//86 föräldrar//NN|UTR|PLU|IND|NOM//nsubj//86 och//KN//cc//84 barn//NN|NEU|PLU|IND|NOM//conj//82 inte//AB//advmod//86 kommer//VB|PRS|AKT//advcl//79 överens//PL//compound:prt//86 samt//KN//cc//97 att//SN//mark//97 föräldrarna//NN|UTR|PLU|DEF|NOM//nsubj//97 ,//MID//punct//97 enligt//PP//case//93 barnen//NN|NEU|PLU|DEF|NOM//obl//97 ,//MID//punct//97 är//VB|PRS|AKT//cop//97 mycket//AB|POS//advmod//97 noga//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//86 med//PP//mark//101 att//SN//mark//101 barnen//NN|NEU|PLU|DEF|NOM//nsubj//101 sköter//VB|PRS|AKT//advcl//97 skolarbetet//NN|NEU|SIN|DEF|NOM//obj//101 (//PAD//punct//107 vilket//HP|NEU|SIN|IND//nsubj//107 förstås//VB|PRS|SFO//advmod//107 också//AB//advmod//107 indikerar//VB|PRS|AKT//advcl//101 föräldraaspirationer//NN|UTR|PLU|IND|NOM//obj//107 )//PAD//punct//107 .//MAD//punct//107
7.8.1 Hushållsresursernas betydelse;Till//PP//advmod//112 yttermera//AB//advcl//114 visso//NN|-|-|-|-//advmod//114 tycks//VB|PRS|SFO//conj//107 ,//MID//punct//114 för//PP//case//117 dem//PN|UTR/NEU|PLU|DEF|OBJ//obl//107 i//PP//case//120 ombildade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//120 familjer//NN|UTR|PLU|IND|NOM//nmod//117 ,//MID//punct//125 relationen//NN|UTR|SIN|DEF|NOM//nsubj//125 till//PP//case//124 styvföräldern//NN|UTR|SIN|DEF|NOM//nmod//122 ha//VB|INF|AKT//conj//107 betydelse//NN|UTR|SIN|IND|NOM//obj//125 .//MAD//punct//107
7.8.1 Hushållsresursernas betydelse;Utöver//PP//case//129 sambanden//NN|NEU|PLU|DEF|NOM//obl//86 med//PP//case//132 sociala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//132 relationer//NN|UTR|PLU|IND|NOM//nmod//129 har//VB|PRS|AKT//xcomp//79 i//PP//case//137 ett//DT|NEU|SIN|IND//det//136 par//NN|NEU|SIN|IND|NOM//nmod//137 fall//NN|NEU|PLU|IND|NOM//obl//133 också//AB//advmod//140 bristande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//140 tid//NN|UTR|SIN|IND|NOM//obj//133 från//PP//case//142 en//PN|UTR|SIN|IND|SUB/OBJ//obl//133 av//PP//case//144 föräldrarna//NN|UTR|PLU|DEF|NOM//nmod//142 en//DT|UTR|SIN|IND//det//147 negativ//JJ|POS|UTR|SIN|IND|NOM//amod//147 effekt//NN|UTR|SIN|IND|NOM//obj//133 för//PP//case//149 skolgången//NN|UTR|SIN|DEF|NOM//obl//133 .//MAD//punct//79
7.8.1 Hushållsresursernas betydelse;Vi//PN|UTR|PLU|DEF|SUB//nsubj//2 har//VB|PRS|AKT//aux//2 försökt//VB|SUP|AKT//ROOT//2 gå//VB|INF|AKT//xcomp//2 vidare//AB|KOM//advmod//3 i//PP//case//7 en//DT|UTR|SIN|IND//det//7 specialstudie//NN|UTR|SIN|IND|NOM//obl//3 av//PP//case//10 de//DT|UTR/NEU|PLU|DEF//det//10 barn//NN|NEU|PLU|IND|NOM//nmod//7 som//HP|-|-|-//nsubj//12 har//VB|PRS|AKT//acl:relcl//10 separerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//14 föräldrar//NN|UTR|PLU|IND|NOM//obj//12 ,//MID//punct//18 för//PP//mark//18 att//IE//mark//18 se//VB|INF|AKT//acl:relcl//7 om//SN//case//20 kontakten//NN|UTR|SIN|DEF|NOM//obl//18 med//PP//obl//18 och//KN//cc//23 relationen//NN|UTR|SIN|DEF|NOM//conj//7 till//PP//case//27 den//DT|UTR|SIN|DEF//det//27 frånvarande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//27 föräldern//NN|UTR|SIN|DEF|NOM//nmod//23 har//VB|PRS|AKT//conj//2 någon//DT|UTR|SIN|IND//det//30 betydelse//NN|UTR|SIN|IND|NOM//obj//28 .//MAD//punct//2
