Del B;Slutbetänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//2 Utredningen//NN|UTR|SIN|DEF|NOM//nmod//0 om//PP//case//5 en//DT|UTR|SIN|IND//det//5 kommunallag//NN|UTR|SIN|IND|NOM//nmod//2 för//PP//case//7 framtiden//NN|UTR|SIN|DEF|NOM//nmod//5
21.17 Förslaget till förordning om ändring i förordningen (1993:1632) med bemyndigande för kommuner och länsstyrelser att meddela lokala föreskrifter enligt ordningslagen (1993:1617) / Stora variationer på utformning och innehåll;Andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//52 kommuner//NN|UTR|PLU|IND|NOM//nsubj//59 och//KN//cc//54 landsting//NN|NEU|SIN|IND|NOM//conj//52 har//VB|PRS|AKT//aux//59 i//PP//case//58 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//58 delegationsordningar//NN|UTR|PLU|IND|NOM//obl//59 kommenterat//VB|SUP|AKT//parataxis//6 vad//HP|NEU|SIN|IND//dislocated//62 som//HP|-|-|-//nsubj//62 är//VB|PRS|AKT//cop//64 att//IE//mark//64 betrakta//VB|INF|AKT//xcomp//59 som//KN//case//67 ren//JJ|POS|UTR|SIN|IND|NOM//amod//67 verkställighet//NN|UTR|SIN|IND|NOM//obl//64 .//MAD//punct//6
21.17 Förslaget till förordning om ändring i förordningen (1993:1632) med bemyndigande för kommuner och länsstyrelser att meddela lokala föreskrifter enligt ordningslagen (1993:1617) / Stora variationer på utformning och innehåll;Någon//DT|UTR|SIN|IND//det//70 kommun//NN|UTR|SIN|IND|NOM//nsubj//71 har//VB|PRS|AKT//aux//79 i//PP//case//73 bilaga//NN|UTR|SIN|IND|NOM//obl//71 till//PP//case//76 kommunstyrelsens//NN|UTR|SIN|DEF|GEN//nmod:poss//76 delegation//NN|UTR|SIN|IND|NOM//obl//79 i//PP//case//78 personalärenden//NN|NEU|PLU|IND|NOM//nmod//76 listat//VB|SUP|AKT//parataxis//6 vilka//HD|UTR/NEU|PLU|IND//det//81 beslut//NN|NEU|PLU|IND|NOM//obj//79 i//PP//case//83 personalärenden//NN|NEU|PLU|IND|NOM//nmod//81 som//HP|-|-|-//nsubj//85 utgör//VB|PRS|AKT//acl:relcl//83 ren//JJ|POS|UTR|SIN|IND|NOM//amod//87 verkställighet//NN|UTR|SIN|IND|NOM//obj//85 .//MAD//punct//6
21.17 Förslaget till förordning om ändring i förordningen (1993:1632) med bemyndigande för kommuner och länsstyrelser att meddela lokala föreskrifter enligt ordningslagen (1993:1617) / Stora variationer på utformning och innehåll;Gemensamt//AB|POS//advmod//6 för//PP//case//3 alla//DT|UTR/NEU|PLU|IND/DEF//det//3 styrelser//NN|UTR|PLU|IND|NOM//obl//0 och//KN//cc//5 socialnämnder//NN|UTR|PLU|IND|NOM//conj//3 är//VB|PRS|AKT//ROOT//6 emellertid//AB//advmod//6 ,//MID//punct//11 oavsett//PP//case//11 delegationsordningarnas//NN|UTR|PLU|DEF|GEN//nmod:poss//11 utformning//NN|UTR|SIN|IND|NOM//obl//6 ,//MID//punct//11 att//SN//mark//17 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//15 uppgifter//NN|UTR|PLU|IND|NOM//nsubj:pass//17 har//VB|PRS|AKT//aux//17 delegerats//VB|SUP|SFO//acl//11 till//PP//case//20 de//DT|UTR/NEU|PLU|DEF//det//20 anställda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//obl//17 .//MAD//punct//6
21.17 Förslaget till förordning om ändring i förordningen (1993:1632) med bemyndigande för kommuner och länsstyrelser att meddela lokala föreskrifter enligt ordningslagen (1993:1617) / Stora variationer på utformning och innehåll;Till//PP//case//23 vem//HP|UTR|SIN|IND//obl//6 uppgifterna//NN|UTR|PLU|DEF|NOM//nsubj//26 har//VB|PRS|AKT//aux//26 delegerats//VB|SUP|SFO//acl:cleft//23 varierar//VB|PRS|AKT//xcomp//26 dock//AB//advmod//27 ,//MID//punct//23 liksom//PP//mark//31 beloppsgränserna//NN|UTR|PLU|DEF|NOM//appos//23 .//MAD//punct//6

21.17 Förslaget till förordning om ändring i förordningen (1993:1632) med bemyndigande för kommuner och länsstyrelser att meddela lokala föreskrifter enligt ordningslagen (1993:1617) / Organisation och styrning på den lokala samhällsnivån – en forskningsöversikt om förändringar och utvecklingstendenser Underlag till Utredningen om en kommunallag för framtiden;December//NN|UTR|SIN|IND|NOM//ROOT//0 2013//RG|NOM//nummod//0
21.17 Förslaget till förordning om ändring i förordningen (1993:1632) med bemyndigande för kommuner och länsstyrelser att meddela lokala föreskrifter enligt ordningslagen (1993:1617) / Organisation och styrning på den lokala samhällsnivån – en forskningsöversikt om förändringar och utvecklingstendenser Underlag till Utredningen om en kommunallag för framtiden;Ola//PM|NOM//ROOT//0 Mattisson//PM|NOM//flat:name//0

21.17 Förslaget till förordning om ändring i förordningen (1993:1632) med bemyndigande för kommuner och länsstyrelser att meddela lokala föreskrifter enligt ordningslagen (1993:1617) / Förord;Inom//PP//case//3 ramen//NN|UTR|SIN|DEF|NOM//fixed//0 för//PP//fixed//0 Utredningen//NN|UTR|SIN|DEF|NOM//obl//13 om//PP//case//6 en//DT|UTR|SIN|IND//det//6 kommunallag//NN|UTR|SIN|IND|NOM//nmod//3 för//PP//case//8 framtiden//NN|UTR|SIN|DEF|NOM//nmod//6 (//PAD//punct//3 Fi//PM|NOM//appos//3 2012:07//RG|NOM//obj//10 )//PAD//punct//3 riktas//VB|PRS|SFO//case//44 intresset//NN|NEU|SIN|DEF|NOM//nsubj:pass//13 bland//PP//case//18 annat//PN|NEU|SIN|IND|SUB/OBJ//fixed//15 mot//PP//fixed//15 förutsättningar//NN|UTR|PLU|IND|NOM//obl//13 för//PP//case//21 effektiva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//21 organisationsformer//NN|UTR|PLU|IND|NOM//nmod//18 inom//PP//case//23 kommuner//NN|UTR|PLU|IND|NOM//nmod//21 och//KN//cc//25 landsting//NN|NEU|PLU|IND|NOM//conj//23 .//MAD//punct//13
21.17 Förslaget till förordning om ändring i förordningen (1993:1632) med bemyndigande för kommuner och länsstyrelser att meddela lokala föreskrifter enligt ordningslagen (1993:1617) / Förord;För//PP//mark//29 att//IE//mark//29 ha//VB|INF|AKT//advcl//13 tillgång//NN|UTR|SIN|IND|NOM//obj//29 till//PP//case//33 ett//DT|NEU|SIN|IND//det//33 underlagsmaterial//NN|NEU|SIN|IND|NOM//obl//29 har//VB|PRS|AKT//aux//37 föreliggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//36 kunskapsöversikt//NN|UTR|SIN|IND|NOM//nsubj:pass//37 tagits//VB|SUP|SFO//conj//13 fram//PL//compound:prt//37 på//PP//case//40 uppdrag//NN|NEU|SIN|IND|NOM//obl//37 av//PP//case//42 utredningen//NN|UTR|SIN|DEF|NOM//nmod//40 .//MAD//punct//13
21.17 Förslaget till förordning om ändring i förordningen (1993:1632) med bemyndigande för kommuner och länsstyrelser att meddela lokala föreskrifter enligt ordningslagen (1993:1617) / Förord;Ambitionen//NN|UTR|SIN|DEF|NOM//ROOT//44 med//PP//case//47 denna//DT|UTR|SIN|DEF//det//47 rapport//NN|UTR|SIN|IND|NOM//nmod//44 är//VB|PRS|AKT//cop//44 att//IE//mark//50 göra//VB|INF|AKT//csubj//44 en//DT|UTR|SIN|IND//det//52 översikt//NN|UTR|SIN|IND|NOM//obj//50 av//PP//case//54 forskningen//NN|UTR|SIN|DEF|NOM//nmod//52 kring//PP//case//56 organisation//NN|UTR|SIN|IND|NOM//nmod//54 och//KN//cc//58 styrning//NN|UTR|SIN|IND|NOM//conj//56 på//PP//case//62 den//DT|UTR|SIN|DEF//det//62 lokala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//62 samhällsnivån//NN|UTR|SIN|DEF|NOM//obl//50 utifrån//PP//case//64 vad//HP|NEU|SIN|IND//obl//50 som//HP|-|-|-//nsubj//66 visat//VB|SUP|AKT//acl:relcl//64 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//66 fungera//VB|INF|AKT//xcomp//66 och//KN//cc//71 vara//VB|INF|AKT//cop//71 ändamålsenligt//JJ|POS|NEU|SIN|IND|NOM//conj//68 .//MAD//punct//44
21.17 Förslaget till förordning om ändring i förordningen (1993:1632) med bemyndigande för kommuner och länsstyrelser att meddela lokala föreskrifter enligt ordningslagen (1993:1617) / Förord;Under//PP//case//2 projektets//NN|NEU|SIN|DEF|GEN//nmod:poss//2 genomförande//NN|NEU|SIN|IND|NOM//obl//9 har//VB|PRS|AKT//aux//9 kommentarer//NN|UTR|PLU|IND|NOM//nsubj:pass//9 och//KN//cc//7 värdefullt//JJ|POS|NEU|SIN|IND|NOM//amod//7 stöd//NN|NEU|SIN|IND|NOM//conj//4 löpande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//4 erhållits//VB|SUP|SFO//ROOT//9 från//PP//case//11 Johan//PM|NOM//obl//9 Höök//PM|NOM//flat//11 och//KN//cc//14 Susanne//PM|NOM//conj//11 Ritseson//PM|NOM//flat:name//14 .//MAD//punct//9
21.17 Förslaget till förordning om ändring i förordningen (1993:1632) med bemyndigande för kommuner och länsstyrelser att meddela lokala föreskrifter enligt ordningslagen (1993:1617) / Förord;Trots//PP//case//2 allt//DT|NEU|SIN|IND/DEF//det//2 stöd//NN|NEU|SIN|IND|NOM//obl//3 står//VB|PRS|AKT//ROOT//3 undertecknad//PC|PRF|UTR|SIN|IND|NOM//xcomp//3 som//KN//mark//7 ensam//JJ|POS|UTR|SIN|IND|NOM//amod//7 ansvarig//JJ|POS|UTR|SIN|IND|NOM//nmod//4 för//PP//case//9 texten//NN|UTR|SIN|DEF|NOM//nmod//4 i//PP//case//12 sin//PS|UTR|SIN|DEF//nmod:poss//12 helhet//NN|UTR|SIN|IND|NOM//nmod//9 .//MAD//punct//3
21.17 Förslaget till förordning om ändring i förordningen (1993:1632) med bemyndigande för kommuner och länsstyrelser att meddela lokala föreskrifter enligt ordningslagen (1993:1617) / Förord;Lund//NN|UTR|SIN|IND|NOM//ROOT//0 i//PP//case//2 december//NN|UTR|SIN|IND|NOM//nmod//0 2013//RG|NOM//nummod//2
21.17 Förslaget till förordning om ändring i förordningen (1993:1632) med bemyndigande för kommuner och länsstyrelser att meddela lokala föreskrifter enligt ordningslagen (1993:1617) / Förord;Ola//PM|NOM//ROOT//0 Mattisson//PM|NOM//flat:name//0


1.1 Två decennier av experimentlusta;En//DT|UTR|SIN|IND//det//2 väsentlig//JJ|POS|UTR|SIN|IND|NOM//amod//2 del//NN|UTR|SIN|IND|NOM//nsubj:pass//7 av//PP//case//6 den//DT|UTR|SIN|DEF//det//6 offentliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//6 sektorn//NN|UTR|SIN|DEF|NOM//nmod//2 utgörs//VB|PRS|SFO//ROOT//7 av//PP//case//11 den//DT|UTR|SIN|DEF//det//11 lokala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//11 samhällsnivån//NN|UTR|SIN|DEF|NOM//obl:agent//7 som//HP|-|-|-//nsubj//15 har//VB|PRS|AKT//aux//15 att//IE//mark//15 fatta//VB|INF|AKT//acl:relcl//11 beslut//NN|NEU|SIN|IND|NOM//obj//15 och//KN//cc//18 verkställa//VB|INF|AKT//conj//16 i//PP//case//20 frågor//NN|UTR|PLU|IND|NOM//obl//15 som//HP|-|-|-//nsubj:pass//22 uppfattas//VB|PRS|SFO//acl:relcl//20 vara//VB|INF|AKT//cop//25 nära//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//case//25 medborgarna//NN|UTR|PLU|DEF|NOM//xcomp//22 .//MAD//punct//7
1.1 Två decennier av experimentlusta;I//PP//case//28 Sverige//PM|NOM//obl//29 står//VB|PRS|AKT//parataxis//7 den//DT|UTR|SIN|DEF//det//32 kommunala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//32 sektorn//NN|UTR|SIN|DEF|NOM//nsubj//29 ,//MID//punct//34 primärkommuner//NN|UTR|PLU|IND|NOM//conj//32 och//KN//cc//36 landsting//NN|NEU|SIN|IND|NOM//conj//34 ,//MID//punct//41 för//PP//case//41 en//DT|UTR|SIN|IND//det//41 betydande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//41 del//NN|UTR|SIN|IND|NOM//conj//32 av//PP//case//45 de//DT|UTR/NEU|PLU|DEF//det//45 offentliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//45 utgifterna//NN|UTR|PLU|DEF|NOM//nmod//41 .//MAD//punct//29
1.1 Två decennier av experimentlusta;Ett//PN|NEU|SIN|IND|SUB/OBJ//parataxis//29 av//PP//case//49 syftena//NN|NEU|PLU|DEF|NOM//nmod//47 med//PP//case//51 kommunallagsreformen//NN|UTR|SIN|DEF|NOM//nmod//49 från//PP//case//53 1991//RG|NOM//nmod//51 var//VB|PRT|AKT//cop//56 att//IE//mark//56 ge//VB|INF|AKT//advcl//7 utrymme//NN|NEU|SIN|IND|NOM//obj//56 för//PP//case//61 en//DT|UTR|SIN|IND//det//61 ökad//PC|PRF|UTR|SIN|IND|NOM//amod//61 målstyrning//NN|UTR|SIN|IND|NOM//obl//56 .//MAD//punct//7
1.1 Två decennier av experimentlusta;Krav//NN|NEU|PLU|IND|NOM//nsubj:pass//72 på//PP//mark//66 att//IE//mark//66 inrätta//VB|INF|AKT//acl//63 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//68 nämnder//NN|UTR|PLU|IND|NOM//obj//66 för//PP//case//71 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//71 områden//NN|NEU|PLU|IND|NOM//nmod//68 togs//VB|PRT|SFO//parataxis//7 bort//PL//compound:prt//72 och//KN//cc//75 kommuner//NN|UTR|PLU|IND|NOM//conj//72 och//KN//cc//77 landsting//NN|NEU|PLU|IND|NOM//conj//72 gavs//VB|PRT|SFO//conj//7 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//80 möjligheter//NN|UTR|PLU|IND|NOM//obj//78 att//IE//mark//82 organisera//VB|INF|AKT//acl//80 sin//PS|UTR|SIN|DEF//nmod:poss//84 verksamhet//NN|UTR|SIN|IND|NOM//obj//82 .//MAD//punct//7
1.1 Två decennier av experimentlusta;I//PP//case//87 propositionen//NN|UTR|SIN|DEF|NOM//obl//97 om//PP//case//91 en//DT|UTR|SIN|IND//det//91 ny//JJ|POS|UTR|SIN|IND|NOM//amod//91 kommunallag//NN|UTR|SIN|IND|NOM//nmod//87 (//PAD//punct//91 prop//NN|UTR|SIN|IND|NOM//appos//91 .//MAD//punct//87
1.1 Två decennier av experimentlusta;1990/91:117//RG|NOM//nmod//87 )//PAD//punct//87 angavs//VB|PRT|SFO//parataxis//7 som//KN//mark//99 motiv//NN|NEU|SIN|IND|NOM//xcomp//97 för//PP//case//101 reformen//NN|UTR|SIN|DEF|NOM//obl//97 att//IE//mark//103 öka//VB|INF|AKT//acl//101 möjligheter//NN|UTR|PLU|IND|NOM//obj//103 till//PP//case//106 sektorssamverkan//NN|UTR|SIN|DEF|NOM//obl//103 .//MAD//punct//7
1.1 Två decennier av experimentlusta;Den//DT|UTR|SIN|DEF//det//110 ökade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//110 friheten//NN|UTR|SIN|DEF|NOM//nsubj//116 att//IE//mark//112 organisera//VB|INF|AKT//acl//110 sin//PS|UTR|SIN|DEF//nmod:poss//114 nämndverksamhet//NN|UTR|SIN|IND|NOM//obj//112 skulle//VB|PRT|AKT//aux//116 medföra//VB|INF|AKT//parataxis//7 en//DT|UTR|SIN|IND//det//119 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//119 helhetssyn//NN|UTR|SIN|IND|NOM//obj//116 på//PP//case//123 den//DT|UTR|SIN|DEF//det//123 kommunala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//123 verksamheten//NN|UTR|SIN|DEF|NOM//nmod//119 .//MAD//punct//7
1.1 Två decennier av experimentlusta;Kommuner//NN|UTR|PLU|IND|NOM//nsubj//3 och//KN//cc//2 landsting//NN|NEU|SIN|IND|NOM//conj//0 har//VB|PRS|AKT//aux//11 efter//PP//mark//8 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//4 att//SN//mark//8 kommunallagen//NN|UTR|SIN|DEF|NOM//nsubj//8 trätt//VB|SUP|AKT//advcl//11 i//PP//case//10 kraft//NN|UTR|SIN|IND|NOM//obl//8 visat//VB|SUP|AKT//advcl//72 en//DT|UTR|SIN|IND//det//14 stor//JJ|POS|UTR|SIN|IND|NOM//amod//14 vilja//NN|UTR|SIN|IND|NOM//obj//11 att//IE//mark//16 experimentera//VB|INF|AKT//xcomp//11 och//KN//cc//18 reformera//VB|INF|AKT//conj//16 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//20 organisationer//NN|UTR|PLU|IND|NOM//obj//18 .//MAD//punct//11
1.1 Två decennier av experimentlusta;Ett//DT|NEU|SIN|IND//det//23 skäl//NN|NEU|SIN|IND|NOM//nsubj//25 har//VB|PRS|AKT//aux//25 handlat//VB|SUP|AKT//parataxis//11 om//PP//case//27 ideologi//NN|UTR|SIN|IND|NOM//obl//25 ,//MID//punct//30 ett//DT|NEU|SIN|IND//det//30 annat//JJ|POS|NEU|SIN|IND|NOM//conj//27 om//PP//case//33 upplevd//PC|PRF|UTR|SIN|IND|NOM//amod//33 brist//NN|UTR|SIN|IND|NOM//nmod//30 på//PP//case//35 resurser//NN|UTR|PLU|IND|NOM//nmod//33 (//PAD//punct//35 som//HP|-|-|-//nsubj//38 blir//VB|PRS|AKT//acl:relcl//33 allt//AB//advmod//40 värre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//38 )//PAD//punct//30 .//MAD//punct//11
1.1 Två decennier av experimentlusta;Lokala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//44 politiker//NN|UTR|PLU|IND|NOM//nsubj//46 har//VB|PRS|AKT//aux//46 drivit//VB|SUP|AKT//parataxis//11 på//PP//case//48 utvecklingen//NN|UTR|SIN|DEF|NOM//obl//46 för//PP//mark//51 att//IE//mark//51 öka//VB|INF|AKT//advcl//46 effektiviteten//NN|UTR|SIN|DEF|NOM//obj//51 givet//VB|SUP|AKT//advmod//51 de//DT|UTR/NEU|PLU|DEF//det//56 lokala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//56 förutsättningarna//NN|UTR|PLU|DEF|NOM//obj//51 .//MAD//punct//11
1.1 Två decennier av experimentlusta;Därmed//AB//advmod//59 har//VB|PRS|AKT//aux//72 en//DT|UTR|SIN|IND//det//61 mångfald//NN|UTR|SIN|IND|NOM//nsubj:pass//72 av//PP//case//64 organisatoriska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//64 lösningar//NN|UTR|PLU|IND|NOM//nmod//61 och//KN//cc//66 metoder//NN|UTR|PLU|IND|NOM//conj//64 för//PP//case//68 styrning//NN|UTR|SIN|IND|NOM//nmod//66 av//PP//case//71 kommunal//JJ|POS|UTR|SIN|IND|NOM//amod//71 verksamhet//NN|UTR|SIN|IND|NOM//nmod//68 testats//VB|SUP|SFO//ROOT//72 .//MAD//punct//72
1.1 Två decennier av experimentlusta;Mycket//JJ|POS|NEU|SIN|IND|NOM//amod//75 inspiration//NN|UTR|SIN|IND|NOM//nsubj:pass//80 för//PP//case//78 detta//DT|NEU|SIN|DEF//det//78 förändringsarbete//NN|NEU|SIN|IND|NOM//nmod//75 har//VB|PRS|AKT//aux//80 hämtats//VB|SUP|SFO//parataxis//72 från//PP//case//83 den//DT|UTR|SIN|DEF//det//83 idériktning//NN|UTR|SIN|IND|NOM//obl//80 som//HP|-|-|-//nsubj//85 går//VB|PRS|AKT//acl:relcl//83 under//PP//case//90 den//DT|UTR|SIN|DEF//det//90 samlande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//90 benämningen//NN|UTR|SIN|DEF|NOM//nmod//90 New//PM|NOM//nmod//91 Public//PM|NOM//amod//92 Management//PM|NOM//nsubj//85 (//PAD//punct//92 NPM//PM|NOM//appos//92 )//PAD//punct//92 .//MAD//punct//72
1.1 Två decennier av experimentlusta;NPM//PM|NOM//nsubj//98 handlar//VB|PRS|AKT//parataxis//72 om//PP//mark//101 att//IE//mark//101 skapa//VB|INF|AKT//advcl//98 förbättrad//PC|PRF|UTR|SIN|IND|NOM//amod//104 ekonomisk//JJ|POS|UTR|SIN|IND|NOM//amod//104 effektivitet//NN|UTR|SIN|IND|NOM//obj//101 med//PP//case//106 förebilder//NN|UTR|PLU|IND|NOM//obl//101 från//PP//case//109 privata//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//109 företag//NN|NEU|PLU|IND|NOM//nmod//106 och//KN//cc//111 användning//NN|UTR|SIN|IND|NOM//conj//109 av//PP//case//113 marknadslösningar//NN|UTR|PLU|IND|NOM//nmod//111 .//MAD//punct//98
1.1 Två decennier av experimentlusta;Andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//116 reformer//NN|UTR|PLU|IND|NOM//nsubj//118 har//VB|PRS|AKT//aux//118 tagit//VB|SUP|AKT//conj//98 utgångspunkt//NN|UTR|SIN|IND|NOM//obj//118 i//PP//case//124 t.ex.//AB|AN//advmod//122 ökat//VB|SUP|AKT//amod//124 demokratiskt//JJ|POS|NEU|SIN|IND|NOM//amod//124 inflytande//NN|NEU|SIN|IND|NOM//obl//118 ,//MID//punct//124 där//HA//advmod//129 inspiration//NN|UTR|SIN|IND|NOM//nsubj:pass//129 har//VB|PRS|AKT//aux//129 hämtas//VB|INF|SFO//acl:relcl//124 från//PP//case//132 de//DT|UTR/NEU|PLU|DEF//det//132 idériktningar//NN|UTR|PLU|IND|NOM//obl//129 som//HP|-|-|-//nsubj:pass//134 lanserats//VB|SUP|SFO//acl:relcl//132 som//KN//case//136 motkrafter//NN|UTR|PLU|IND|NOM//xcomp//134 till//PP//case//138 NPM//PM|NOM//nmod//136 (//PAD//punct//138 t.ex.//AB|AN//advmod//142 Public//UO//amod//142 Governance//UO//appos//138 )//PAD//punct//118 .//MAD//punct//72
1.1 Två decennier av experimentlusta;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//1 finns//VB|PRS|SFO//ROOT//1 emellertid//AB//advmod//1 några//DT|UTR/NEU|PLU|IND//det//5 gemensamma//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//5 drag//NN|NEU|PLU|IND|NOM//nsubj//1 i//PP//case//8 det//DT|NEU|SIN|DEF//det//8 reformarbete//NN|NEU|SIN|IND|NOM//obl//1 som//HP|-|-|-//nsubj:pass//10 gjorts//VB|SUP|SFO//acl:relcl//8 .//MAD//punct//1
1.1 Två decennier av experimentlusta;Basen//NN|UTR|SIN|DEF|NOM//nsubj//15 i//PP//case//14 NPM//PM|NOM//nmod//12 handlar//VB|PRS|AKT//parataxis//1 om//PP//mark//18 att//IE//mark//18 öka//VB|INF|AKT//advcl//15 inslaget//NN|NEU|SIN|DEF|NOM//obj//18 av//PP//case//21 konkurrens//NN|UTR|SIN|IND|NOM//nmod//19 i//PP//case//25 de//DT|UTR/NEU|PLU|DEF//det//25 offentliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//25 servicesystemen//NN|NEU|PLU|DEF|NOM//obl//18 .//MAD//punct//15
1.1 Två decennier av experimentlusta;Centralt//AB|POS//advmod//15 i//PP//case//30 detta//DT|NEU|SIN|DEF//det//30 sammanhang//NN|NEU|SIN|IND|NOM//nmod//27 är//VB|PRS|AKT//cop//34 också//AB//advmod//34 att//IE//mark//34 öppna//VB|INF|AKT//csubj//1 för//PP//compound:prt//34 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//fixed//35 ,//MID//punct//38 icke-kommunala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//36 ,//MID//punct//40 aktörer//NN|UTR|PLU|IND|NOM//conj//36 att//IE//mark//42 etablera//VB|INF|AKT//advcl//34 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//42 som//KN//mark//45 leverantörer//NN|UTR|PLU|IND|NOM//xcomp//42 .//MID//punct//1
1.1 Två decennier av experimentlusta;Icke-kommunala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//48 aktörer//NN|UTR|PLU|IND|NOM//nsubj//51 kan//VB|PRS|AKT//aux//51 även//AB//advmod//51 agera//VB|INF|AKT//parataxis//1 utanför//PP//case//55 den//DT|UTR|SIN|DEF//det//55 kommunala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//55 organisationen//NN|UTR|SIN|DEF|NOM//obl//51 (//PAD//punct//55 och//KN//cc//60 dess//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//60 geografiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//60 område//NN|NEU|SIN|IND|NOM//conj//55 )//PAD//punct//60 vilket//HP|NEU|SIN|IND//nsubj:pass//66 i//PP//case//65 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//65 sammanhang//NN|NEU|PLU|IND|NOM//obl//66 antas//VB|INF|SFO//advcl//51 vara//VB|INF|AKT//cop//68 fördelaktigt//JJ|POS|NEU|SIN|IND|NOM//xcomp//66 .//MID//punct//1
1.1 Två decennier av experimentlusta;Emellertid//AB//advmod//72 kan//VB|PRS|AKT//aux//72 konstateras//VB|INF|SFO//parataxis//1 att//SN//mark//75 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//75 råder//VB|PRS|AKT//advcl//72 mycket//AB|POS//advmod//77 delade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//78 meningar//NN|UTR|PLU|IND|NOM//obj//75 om//PP//mark//83 hur//HA//advmod//83 konkurrensinslag//NN|NEU|PLU|IND|NOM//nsubj:pass//83 kan//VB|PRS|AKT//aux//83 introduceras//VB|INF|SFO//acl//78 och//KN//cc//85 konsekvenserna//NN|UTR|PLU|DEF|NOM//conj//83 av//PP//mark//88 att//IE//mark//88 göra//VB|INF|AKT//acl//85 det//PN|NEU|SIN|DEF|SUB/OBJ//obj//88 .//MAD//punct//1
1.1 Två decennier av experimentlusta;Ett//DT|NEU|SIN|IND//det//92 alternativ//NN|NEU|SIN|IND|NOM//nsubj//95 till//PP//case//94 marknadslösningar//NN|UTR|PLU|IND|NOM//nmod//92 tar//VB|PRS|AKT//parataxis//1 fasta//NN|UTR|SIN|IND|NOM//obj//95 på//PP//case//98 möjligheterna//NN|UTR|PLU|DEF|NOM//obl//95 för//PP//case//101 kommunala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//101 huvudmän//NN|UTR|PLU|IND|NOM//nmod//98 att//IE//mark//103 samverka//VB|INF|AKT//acl//101 med//PP//case//105 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//obl//103 ,//MID//punct//108 företrädesvis//AB//advmod//108 kommunala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//105 ,//MID//punct//110 huvudmän//NN|UTR|PLU|IND|NOM//conj//105 .//MAD//punct//95
