5 UTÖ-modellen ;I//PP//case//2 detta//DT|NEU|SIN|DEF//det//2 kapitel//NN|NEU|SIN|IND|NOM//obl//3 beskrivs//VB|PRS|SFO//ROOT//3 den//DT|UTR|SIN|DEF//det//5 simuleringsmodell//NN|UTR|SIN|IND|NOM//nsubj:pass//3 som//HP|-|-|-//nsubj:pass//7 utvecklats//VB|SUP|SFO//acl:relcl//5 av//PP//case//9 UTÖ-utredningen//NN|UTR|SIN|DEF|NOM//obl:agent//7 .//MAD//punct//3
6 Balanstalsgräns för utdelning;Pensionsöverenskommelsen//NN|UTR|SIN|DEF|NOM//nsubj//61 skapade//VB|PRT|AKT//parataxis//15 förutsättningar//NN|UTR|PLU|IND|NOM//obj//61 för//PP//case//66 ett//DT|NEU|SIN|IND//det//66 beständigt//JJ|POS|NEU|SIN|IND|NOM//amod//66 regelverk//NN|NEU|SIN|IND|NOM//nmod//62 framöver//PP//nmod//66 och//KN//cc//71 helt//AB|POS//advmod//70 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//71 möjligheter//NN|UTR|PLU|IND|NOM//conj//67 för//PP//case//73 långsiktighet//NN|UTR|SIN|IND|NOM//nmod//71 än//KN//mark//77 vad//HP|NEU|SIN|IND//obj//77 ATP-systemet//NN|NEU|SIN|DEF|NOM//nsubj//77 medgav//VB|PRT|AKT//acl//71 .//MAD//punct//15
6 Balanstalsgräns för utdelning;Regler//NN|UTR|PLU|IND|NOM//nsubj//3 om//PP//case//2 överskottsutdelning//NN|UTR|SIN|IND|NOM//nmod//0 tillför//VB|PRS|AKT//advcl//47 systemet//NN|NEU|SIN|DEF|NOM//obj//3 ytterligare//AB|KOM//advmod//6 en//DT|UTR|SIN|IND//det//7 egenskap//NN|UTR|SIN|IND|NOM//obj//3 av//PP//case//10 automatisk//JJ|POS|UTR|SIN|IND|NOM//amod//10 anpassning//NN|UTR|SIN|IND|NOM//nmod//7 .//MID//punct//3
6 Balanstalsgräns för utdelning;Om//SN//mark//17 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//17 på//PP//advmod//17 förhand//NN|UTR|SIN|IND|NOM//fixed//14 är//VB|PRS|AKT//cop//17 bestämt//PC|PRF|NEU|SIN|IND|NOM//advcl//3 vad//HP|NEU|SIN|IND//dislocated//21 som//HP|-|-|-//nsubj//21 skall//VB|PRS|AKT//aux//21 ske//VB|INF|AKT//ccomp//17 med//PP//case//24 eventuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//24 överskott//NN|NEU|PLU|IND|NOM//obl//21 och//KN//cc//29 hur//HA//advmod//29 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj:pass//29 skall//VB|PRS|AKT//aux//29 fördelas//VB|INF|SFO//conj//21 bland//PP//case//32 de//DT|UTR/NEU|PLU|DEF//det//32 försäkrade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//obl//29 reduceras//VB|PRS|SFO//advcl//29 i//PP//case//35 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obl//33 graden//NN|UTR|SIN|DEF|NOM//obl//33 av//PP//case//38 oförutsägbarhet//NN|UTR|SIN|IND|NOM//nmod//36 .//MAD//punct//3
6 Balanstalsgräns för utdelning;Den//DT|UTR|SIN|DEF//det//42 årskullsvisa//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//42 analysen//NN|UTR|SIN|DEF|NOM//appos//3 i//PP//case//45 avsnitt//NN|NEU|SIN|IND|NOM//nmod//45 6.3//RG|NOM//nmod//42 ovan//AB//advmod//3 komplicerar//VB|PRS|AKT//ROOT//47 dock//AB//advmod//47 ett//DT|NEU|SIN|IND//det//50 ställningstagande//NN|NEU|SIN|IND|NOM//obj//47 till//PP//case//53 en//DT|UTR|SIN|IND//det//53 regel//NN|UTR|SIN|IND|NOM//obl//47 ,//MID//punct//47 eftersom//SN//mark//61 skillnader//NN|UTR|PLU|IND|NOM//nsubj//61 i//PP//case//58 utfall//NN|NEU|PLU|IND|NOM//nmod//56 mellan//PP//case//60 årskullar//NN|UTR|PLU|IND|NOM//nmod//58 innebär//VB|PRS|AKT//advcl//47 mellangenerationella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//nmod//63 omfördelningar//NN|UTR|PLU|IND|NOM//obj//61 .//MAD//punct//47
6 Balanstalsgräns för utdelning;Som//HA//mark//1 konstaterades//VB|PRT|SFO//advcl//14 inledningsvis//AB//advmod//1 i//PP//case//5 detta//DT|NEU|SIN|DEF//det//5 kapitel//NN|NEU|SIN|IND|NOM//obl//1 skall//VB|PRS|AKT//aux//14 utgångspunkten//NN|UTR|SIN|DEF|NOM//nsubj//14 för//PP//case//9 val//NN|NEU|SIN|IND|NOM//nmod//7 av//PP//case//11 balanstalsgräns//NN|NEU|PLU|IND|NOM//nmod//9 för//PP//case//13 utdelning//NN|UTR|SIN|IND|NOM//nmod//11 vara//VB|INF|AKT//ROOT//14 att//SN//mark//20 en//DT|UTR|SIN|IND//det//18 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//18 regel//NN|UTR|SIN|IND|NOM//nsubj//20 inte//AB//advmod//20 medför//VB|PRS|AKT//ccomp//14 en//DT|UTR|SIN|IND//det//26 mer//AB|KOM//advmod//24 än//KN//fixed//22 försumbar//JJ|POS|UTR|SIN|IND|NOM//amod//26 extra//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//26 risk//NN|UTR|SIN|IND|NOM//obj//20 för//PP//case//28 underskottsbalanseringar//NN|UTR|PLU|IND|NOM//nmod//26 .//MAD//punct//14
6 Balanstalsgräns för utdelning;Metoden//NN|UTR|SIN|DEF|NOM//dep//14 för//PP//mark//33 att//IE//mark//33 fastställa//VB|INF|AKT//acl//30 utdelningsbara//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//35 överskott//NN|NEU|PLU|IND|NOM//obj//33 får//VB|PRS|AKT//aux//39 alltså//AB//advmod//39 inte//AB//advmod//39 innebära//VB|INF|AKT//conj//14 att//SN//mark//48 systemets//NN|NEU|SIN|DEF|GEN//nmod:poss//42 förmåga//NN|UTR|SIN|IND|NOM//nsubj:pass//48 att//IE//mark//44 utjämna//VB|INF|AKT//acl//42 avgiftsnettot//NN|NEU|SIN|DEF|NOM//obj//44 över//PP//case//47 tid//NN|UTR|SIN|IND|NOM//obl//44 försämras//VB|INF|SFO//ccomp//39 så//AB//advmod//50 mycket//AB|POS//advmod//48 att//SN//mark//55 avvikelser//NN|UTR|PLU|IND|NOM//nsubj//55 från//PP//case//54 snittinkomstindexeringen//NN|UTR|SIN|DEF|NOM//nmod//52 blir//VB|PRS|AKT//advcl//48 vanligt//AB|POS//advmod//57 förekommande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//55 .//MAD//punct//14
6 Balanstalsgräns för utdelning;Med//PP//case//61 denna//DT|UTR|SIN|DEF//det//61 försiktighetsprincip//NN|UTR|SIN|IND|NOM//obl//14 som//KN//nsubj//63 utgångspunkt//NN|UTR|SIN|IND|NOM//acl:relcl//61 och//KN//cc//66 med//PP//case//66 simuleringsresultaten//NN|UTR|SIN|DEF|NOM//conj//63 som//KN//obl//71 vägledning//NN|UTR|SIN|IND|NOM//nsubj//71 har//VB|PRS|AKT//aux//71 utredningen//NN|UTR|SIN|DEF|NOM//nsubj//71 kommit//VB|SUP|AKT//acl:relcl//66 fram//PL//compound:prt//71 till//PP//mark//81 att//SN//mark//81 systemets//NN|NEU|SIN|DEF|GEN//nmod:poss//76 tillgångar//NN|UTR|PLU|IND|NOM//nsubj//81 vid//PP//case//79 en//DT|UTR|SIN|IND//det//79 utdelning//NN|UTR|SIN|IND|NOM//nmod//76 bör//VB|PRS|AKT//aux//81 överstiga//VB|INF|AKT//advcl//71 skulderna//NN|UTR|PLU|DEF|NOM//obj//81 med//PP//case//86 minst//AB|SUV//advmod//85 10//RG|NOM//nummod//86 procent//NN|UTR|PLU|IND|NOM//obl//81 .//MAD//punct//14
6 Balanstalsgräns för utdelning;En//DT|UTR|SIN|IND//det//2 naturlig//JJ|POS|UTR|SIN|IND|NOM//amod//2 fråga//NN|UTR|SIN|IND|NOM//nsubj//3 blir//VB|PRS|AKT//ROOT//3 då//AB//advmod//3 om//SN//case//6 balanstalsgränsen//NN|UTR|SIN|DEF|NOM//obl//3 för//PP//case//8 utdelning//NN|UTR|SIN|IND|NOM//nmod//6 skall//VB|PRS|AKT//aux//10 sättas//VB|INF|SFO//advcl//3 ännu//AB//advmod//12 högre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//10 .//MAD//punct//3
6 Balanstalsgräns för utdelning;I//PP//case//16 så//AB//amod//16 fall//NN|NEU|SIN|IND|NOM//obl//22 måste//VB|PRS|AKT//aux//22 kravet//NN|NEU|SIN|DEF|NOM//nsubj:pass//22 på//PP//case//21 en//DT|UTR|SIN|IND//det//21 säkerhetsmarginal//NN|UTR|SIN|IND|NOM//nmod//18 ställas//VB|INF|SFO//parataxis//3 mot//PP//case//25 de//DT|UTR/NEU|PLU|DEF//det//25 möjligheter//NN|UTR|PLU|IND|NOM//obl//22 som//HP|-|-|-//nsubj//30 en//DT|UTR|SIN|IND//det//29 högre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//29 gräns//NN|UTR|SIN|IND|NOM//obl//30 ger//VB|PRS|AKT//acl:relcl//25 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//32 generationer//NN|UTR|PLU|IND|NOM//obj//30 att//IE//mark//34 erhålla//VB|INF|AKT//acl//32 en//DT|UTR|SIN|IND//det//38 högre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//37 förväntad//PC|PRF|UTR|SIN|IND|NOM//amod//38 pension//NN|UTR|SIN|IND|NOM//obj//34 .//MAD//punct//3
6 Balanstalsgräns för utdelning;En//DT|UTR|SIN|IND//det//43 försiktigt//AB|POS//advmod//42 vald//PC|PRF|UTR|SIN|IND|NOM//amod//43 utdelningsregel//NN|UTR|SIN|IND|NOM//nsubj//60 ,//MID//punct//43 som//HP|-|-|-//nsubj//46 uppfyller//VB|PRS|AKT//acl:relcl//43 villkor//NN|NEU|PLU|IND|NOM//obj//46 för//PP//case//50 goda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//50 möjligheter//NN|UTR|PLU|IND|NOM//obl//46 att//IE//mark//52 finansiera//VB|INF|AKT//acl//50 systemets//NN|NEU|SIN|DEF|GEN//nmod:poss//54 åtagande//NN|NEU|SIN|IND|NOM//obj//52 utan//PP//mark//57 att//IE//mark//57 behöva//VB|INF|AKT//advcl//52 underskottsbalansera//VB|INF|AKT//xcomp//57 ,//MID//punct//43 innebär//VB|PRS|AKT//parataxis//3 att//SN//mark//72 de//DT|UTR/NEU|PLU|DEF//det//63 årskullar//NN|UTR|PLU|IND|NOM//nsubj//72 som//HP|-|-|-//nsubj//70 idag//AB//advmod//70 eller//KN//cc//70 på//PP//case//69 kort//JJ|POS|UTR|SIN|IND|NOM//amod//69 sikt//NN|UTR|SIN|IND|NOM//obl//70 uppbär//VB|PRS|AKT//acl:relcl//63 pension//NN|UTR|SIN|IND|NOM//obj//70 får//VB|PRS|AKT//ccomp//60 små//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//74 utsikter//NN|UTR|PLU|IND|NOM//obj//72 att//IE//mark//76 ta//VB|INF|AKT//acl//74 del//NN|UTR|SIN|IND|NOM//obj//76 av//PP//case//81 ett//DT|NEU|SIN|IND//det//81 utdelningsbart//JJ|POS|NEU|SIN|IND|NOM//amod//81 överskott//NN|NEU|SIN|IND|NOM//nmod//77 .//MAD//punct//3
6 Balanstalsgräns för utdelning;Ju//KN//advmod//84 högre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//85 grad//NN|UTR|SIN|IND|NOM//dislocated//98 av//PP//case//87 försiktighet//NN|UTR|SIN|IND|NOM//nmod//85 som//HP|-|-|-//nsubj//89 kännetecknar//VB|PRS|AKT//acl:relcl//85 bestämmelsen//NN|UTR|SIN|DEF|NOM//obj//89 när//HA//mark//94 överskott//NN|NEU|SIN|IND|NOM//nsubj//94 skall//VB|PRS|AKT//aux//94 utdelas//VB|INF|SFO//advcl//89 ,//MID//punct//98 ju//KN//advmod//97 lägre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//98 blir//VB|PRS|AKT//advcl//3 dessutom//AB//advmod//98 sannolikheten//NN|UTR|SIN|DEF|NOM//nsubj//98 att//SN//mark//105 de//DT|UTR/NEU|PLU|DEF//det//104 utdelningsbara//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//104 överskotten//NN|NEU|PLU|DEF|NOM//nsubj:pass//105 fördelas//VB|PRS|SFO//csubj//98 lika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//advmod//105 mellan//PP//case//108 generationerna//NN|UTR|PLU|DEF|NOM//obl//105 .//MAD//punct//98
6 Balanstalsgräns för utdelning;På//PP//case//112 så//AB//amod//112 vis//NN|NEU|SIN|IND|NOM//obl//121 kan//VB|PRS|AKT//aux//121 kravet//NN|NEU|SIN|DEF|NOM//nsubj//121 på//PP//case//118 en//DT|UTR|SIN|IND//det//118 betydande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//118 säkerhetsbuffert//NN|UTR|SIN|IND|NOM//nmod//114 vid//PP//case//120 utdelning//NN|UTR|SIN|IND|NOM//nmod//118 komma//VB|INF|AKT//conj//3 i//PP//compound:prt//121 konflikt//NN|UTR|SIN|IND|NOM//fixed//122 med//PP//case//126 kortsiktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//126 intressen//NN|NEU|PLU|IND|NOM//obl//121 –//RG|NOM//punct//3 en//DT|UTR|SIN|IND//det//130 hög//JJ|POS|UTR|SIN|IND|NOM//amod//130 utdelningsregel//NN|UTR|SIN|IND|NOM//nsubj//131 innebär//VB|PRS|AKT//parataxis//3 att//SN//mark//138 framtida//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//134 generationer//NN|UTR|PLU|IND|NOM//nsubj:pass//138 kan//VB|PRS|AKT//aux//138 komma//VB|INF|AKT//aux//138 att//IE//mark//138 födas//VB|INF|SFO//ccomp//131 i//PP//case//141 en//DT|UTR|SIN|IND//det//141 tid//NN|UTR|SIN|IND|NOM//obl//138 då//HA//advmod//145 fördelningssystemet//NN|NEU|SIN|DEF|NOM//nsubj//145 är//VB|PRS|AKT//cop//145 välkonsoliderat//PC|PRF|NEU|SIN|IND|NOM//acl:relcl//141 utan//PP//mark//154 att//SN//mark//154 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//154 som//HP|-|-|-//nsubj//151 varit//VB|SUP|AKT//cop//151 pensionärer//NN|UTR|PLU|IND|NOM//acl:relcl//148 under//PP//case//153 uppbyggnadsperioden//NN|UTR|SIN|DEF|NOM//nmod//151 hunnit//VB|SUP|AKT//advcl//145 få//VB|INF|AKT//aux//156 ta//VB|INF|AKT//xcomp//154 del//NN|UTR|SIN|IND|NOM//obj//156 av//PP//case//160 de//DT|UTR/NEU|PLU|DEF//det//160 överskott//NN|NEU|PLU|IND|NOM//nmod//157 som//HP|-|-|-//nsubj:pass//162 bildats//VB|SUP|SFO//acl:relcl//160 .//MAD//punct//3
6 Balanstalsgräns för utdelning;Med//PP//case//5 hänsyn//NN|UTR|SIN|IND|NOM//fixed//0 tagen//PC|PRF|UTR|SIN|IND|NOM//fixed//0 till//PP//case//5 den//DT|UTR|SIN|DEF//det//5 grad//NN|UTR|SIN|IND|NOM//obl//22 av//PP//case//8 mellangenerationell//JJ|POS|UTR|SIN|IND|NOM//amod//8 omfördelning//NN|UTR|SIN|IND|NOM//nmod//5 som//KN//obj//14 en//DT|UTR|SIN|IND//det//13 alltför//AB//advmod//12 hög//JJ|POS|UTR|SIN|IND|NOM//amod//13 utdelningsregel//NN|UTR|SIN|IND|NOM//nsubj//14 innebär//VB|PRS|AKT//acl:relcl//8 ,//MID//punct//22 samt//KN//cc//22 till//PP//case//20 det//DT|NEU|SIN|DEF//det//20 positiva//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//20 utbyte//NN|NEU|SIN|IND|NOM//obl//22 överskottsutdelning//NN|UTR|SIN|IND|NOM//nmod//20 medför//VB|PRS|AKT//advcl//32 ,//MID//punct//32 bör//VB|PRS|AKT//aux//32 enligt//PP//case//27 utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//27 mening//NN|UTR|SIN|IND|NOM//obl//28 utdelningsgränsen//NN|UTR|SIN|DEF|NOM//nsubj//32 inte//AB//advmod//32 heller//AB//advmod//32 vara//VB|INF|AKT//cop//32 högre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//ROOT//32 än//KN//mark//40 att//SN//mark//40 det//DT|NEU|SIN|DEF//det//37 prioriterade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//37 kravet//NN|NEU|SIN|DEF|NOM//nsubj//40 på//PP//case//39 säkerhetsmarginal//NN|UTR|SIN|IND|NOM//nmod//37 infrias//VB|INF|SFO//acl//32 .//MAD//punct//32
6 Balanstalsgräns för utdelning;Mot//PP//case//44 denna//DT|UTR|SIN|DEF//det//44 bakgrund//NN|UTR|SIN|IND|NOM//obl//45 rekommenderas//VB|PRS|SFO//conj//32 att//SN//mark//51 utdelning//NN|UTR|SIN|IND|NOM//nsubj//51 av//PP//case//49 överskott//NN|NEU|SIN|IND|NOM//nmod//47 bör//VB|PRS|AKT//aux//51 ske//VB|INF|AKT//advcl//45 då//HA//mark//54 balanstalet//NN|NEU|SIN|DEF|NOM//nsubj//54 överstiger//VB|PRS|AKT//advcl//51 1,1000//RG|NOM//obj//54 .//MAD//punct//32

7 Överväganden och förslag;7.1//RG|NOM//nmod//1 Förekomst//NN|UTR|SIN|IND|NOM//ROOT//1 av//PP//case//4 utdelningsbara//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//4 överskott//NN|NEU|PLU|IND|NOM//nmod//1
7 Överväganden och förslag;Utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//1 förslag//NN|NEU|SIN|IND|NOM//dislocated//5 ://MID//punct//1
7 Överväganden och förslag;Balanstalet//NN|NEU|SIN|DEF|NOM//nsubj:pass//5 skall//VB|PRS|AKT//aux//5 användas//VB|INF|SFO//ROOT//5 för//PP//mark//8 att//IE//mark//8 fastställa//VB|INF|AKT//advcl//5 förekomsten//NN|UTR|SIN|DEF|NOM//obj//8 av//PP//case//12 utdelningsbara//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//12 överskott//NN|NEU|PLU|IND|NOM//nmod//9 .//MAD//punct//5
7 Överväganden och förslag;Den//DT|UTR|SIN|DEF//det//15 balanstalsnivå//NN|UTR|SIN|IND|NOM//nsubj//22 som//HP|-|-|-//nsubj//17 avgränsar//VB|PRS|AKT//acl:relcl//15 de//DT|UTR/NEU|PLU|DEF//det//20 utdelningsbara//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//20 överskotten//NN|NEU|PLU|DEF|NOM//obj//17 skall//VB|PRS|AKT//aux//22 ligga//VB|INF|AKT//advcl//25 fast//PL//compound:prt//22 .//MAD//punct//25
7 Överväganden och förslag;Överstiger//VB|PRS|AKT//parataxis//5 det//DT|NEU|SIN|DEF//det//28 fastställda//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//28 balanstalet//NN|NEU|SIN|DEF|NOM//nsubj//25 denna//DT|UTR|SIN|DEF//det//30 nivå//NN|UTR|SIN|IND|NOM//obl//25 skall//VB|PRS|AKT//aux//33 utdelning//NN|UTR|SIN|IND|NOM//nsubj//33 ske//VB|INF|AKT//conj//5 med//PP//case//35 automatik//NN|UTR|SIN|IND|NOM//obl//33 .//MAD//punct//5
7 Överväganden och förslag;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//1 förordar//VB|PRS|AKT//ROOT//1 att//SN//mark//9 förekomsten//NN|UTR|SIN|DEF|NOM//nsubj:pass//9 av//PP//case//7 ett//DT|NEU|SIN|IND//det//7 utdelningsbart//JJ|POS|NEU|SIN|IND|NOM//amod//7 överskott//NN|NEU|SIN|IND|NOM//nmod//3 skall//VB|PRS|AKT//aux//9 avgränsas//VB|INF|SFO//ccomp//1 av//PP//case//11 balanstalet//NN|NEU|SIN|DEF|NOM//obl//9 på//PP//case//14 så//AB//amod//14 sätt//NN|NEU|SIN|IND|NOM//nmod//11 att//SN//mark//17 överskott//NN|NEU|SIN|IND|NOM//nsubj:pass//17 delas//VB|PRS|SFO//acl//14 ut//PL//compound:prt//17 då//HA//mark//23 det//DT|NEU|SIN|DEF//det//22 fastställda//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//22 balanstalet//NN|NEU|SIN|DEF|NOM//nsubj//23 överstiger//VB|PRS|AKT//advcl//17 en//DT|UTR|SIN|IND//det//26 viss//JJ|POS|UTR|SIN|IND|NOM//amod//26 nivå//NN|UTR|SIN|IND|NOM//obj//23 .//MAD//punct//1
7 Överväganden och förslag;Balanstalet//NN|NEU|SIN|DEF|NOM//nsubj//31 är//VB|PRS|AKT//cop//31 en//DT|UTR|SIN|IND//det//31 indikator//NN|UTR|SIN|IND|NOM//parataxis//1 på//PP//case//35 fördelningssystemets//NN|NEU|SIN|DEF|GEN//nmod:poss//35 finansiella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//35 status//NN|UTR|SIN|IND|NOM//nmod//31 som//HP|-|-|-//nsubj//37 avspeglar//VB|PRS|AKT//acl:relcl//35 såväl//KN//advmod//39 tillgångssidan//NN|UTR|SIN|DEF|NOM//obj//37 som//KN//mark//41 skuldsidan//NN|UTR|SIN|DEF|NOM//appos//39 och//KN//cc//46 är//VB|PRS|AKT//cop//46 därför//AB//advmod//46 väl//AB|POS//advmod//46 lämpat//PC|PRF|NEU|SIN|IND|NOM//conj//37 som//KN//mark//48 kriterium//NN|NEU|SIN|IND|NOM//xcomp//46 för//PP//mark//51 att//IE//mark//51 fastställa//VB|INF|AKT//advcl//46 förekomsten//NN|UTR|SIN|DEF|NOM//obj//51 av//PP//case//56 ett//DT|NEU|SIN|IND//det//56 utdelningsbart//JJ|POS|NEU|SIN|IND|NOM//amod//56 överskott//NN|NEU|SIN|IND|NOM//nmod//52 .//MAD//punct//1
7 Överväganden och förslag;En//DT|UTR|SIN|IND//det//2 annan//JJ|POS|UTR|SIN|IND|NOM//amod//2 fördel//NN|UTR|SIN|IND|NOM//ROOT//2 med//PP//case//4 balanstalet//NN|NEU|SIN|DEF|NOM//nmod//2 som//HP|-|-|-//mark//6 indikator//NN|UTR|SIN|IND|NOM//acl:relcl//2 är//VB|PRS|AKT//cop//6 att//SN//mark//16 principerna//NN|UTR|PLU|DEF|NOM//nsubj//16 för//PP//case//11 beräkning//NN|UTR|SIN|IND|NOM//nmod//9 av//PP//case//13 balanstalet//NN|NEU|SIN|DEF|NOM//nmod//11 redan//AB//advmod//16 är//VB|PRS|AKT//aux:pass//16 reglerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//ccomp//7 i//PP//case//18 lag//NN|UTR|SIN|IND|NOM//obl//16 ,//MID//punct//16 varför//HA//advmod//22 en//DT|UTR|SIN|IND//det//22 utdelningsregel//NN|UTR|SIN|IND|NOM//nsubj//29 i//PP//case//24 termer//NN|UTR|PLU|IND|NOM//nmod//22 av//PP//case//26 balanstalet//NN|NEU|SIN|DEF|NOM//nmod//24 inte//AB//advmod//29 ytterligare//AB|KOM//advmod//29 komplicerar//VB|PRS|AKT//conj//16 regelverket//NN|NEU|SIN|DEF|NOM//obj//29 .//MAD//punct//2
7 Överväganden och förslag;Vidare//AB|KOM//advmod//35 är//VB|PRS|AKT//cop//35 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//35 balanstalet//NN|NEU|SIN|DEF|NOM//parataxis//2 som//HP|-|-|-//nsubj//37 styr//VB|PRS|AKT//acl:cleft//35 den//DT|UTR|SIN|DEF//det//40 automatiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//40 balanseringen//NN|UTR|SIN|DEF|NOM//obj//37 av//PP//case//42 underskott//NN|NEU|SIN|IND|NOM//nmod//40 i//PP//case//44 systemet//NN|NEU|SIN|DEF|NOM//nmod//42 .//MAD//punct//35
7 Överväganden och förslag;Genom//PP//mark//49 att//IE//mark//49 även//AB//advmod//49 knyta//VB|INF|AKT//advcl//55 bestämmelser//NN|UTR|PLU|IND|NOM//obj//49 om//PP//case//52 överskottsutdelning//NN|UTR|SIN|IND|NOM//nmod//50 till//PP//case//54 balanstalet//NN|NEU|SIN|DEF|NOM//nmod//52 åstadkoms//VB|PRT|SFO//parataxis//35 ett//DT|NEU|SIN|IND//det//58 likformigt//JJ|POS|NEU|SIN|IND|NOM//amod//58 regelverk//NN|NEU|SIN|IND|NOM//nsubj:pass//55 .//MAD//punct//35
7 Överväganden och förslag;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//1 anser//VB|PRS|AKT//ROOT//1 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//1 betydelsefullt//JJ|POS|NEU|SIN|IND|NOM//xcomp//1 att//SN//mark//8 bestämmelser//NN|UTR|PLU|IND|NOM//nsubj:pass//8 om//PP//case//7 överskottsutdelning//NN|UTR|SIN|IND|NOM//nmod//5 utformas//VB|INF|SFO//ccomp//1 som//KN//mark//13 en//DT|UTR|SIN|IND//det//13 automatiskt//AB|POS//advmod//12 verkande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//13 regel//NN|UTR|SIN|IND|NOM//obl//8 .//MAD//punct//1
7 Överväganden och förslag;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//19 bör//VB|PRS|AKT//aux//19 på//PP//advmod//19 förhand//NN|UTR|SIN|IND|NOM//fixed//17 finnas//VB|INF|SFO//conj//1 bestämda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//21 regler//NN|UTR|PLU|IND|NOM//obj//19 för//PP//mark//27 när//HA//mark//27 ett//DT|NEU|SIN|IND//det//26 utdelningsbart//JJ|POS|NEU|SIN|IND|NOM//amod//26 överskott//NN|NEU|SIN|IND|NOM//amod//27 föreligger//VB|PRS|AKT//advcl//19 och//KN//cc//32 hur//HA//advmod//32 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//32 skall//VB|PRS|AKT//aux//32 fördelas//VB|INF|SFO//conj//19 .//MAD//punct//32
7 Överväganden och förslag;Den//DT|UTR|SIN|DEF//det//35 balanstalsnivå//NN|UTR|SIN|IND|NOM//nsubj//42 som//HP|-|-|-//nsubj//37 avgränsar//VB|PRS|AKT//acl:relcl//35 det//DT|NEU|SIN|DEF//det//40 utdelningsbara//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//40 överskottet//NN|NEU|SIN|DEF|NOM//obj//37 skall//VB|PRS|AKT//aux//42 ligga//VB|INF|AKT//parataxis//32 fast//PL//compound:prt//42 .//MAD//punct//1
7 Överväganden och förslag;Utdelning//NN|UTR|SIN|IND|NOM//nsubj//47 bör//VB|PRS|AKT//aux//47 ske//VB|INF|AKT//conj//1 med//PP//case//49 automatik//NN|UTR|SIN|IND|NOM//obl//47 utan//PP//mark//53 att//SN//mark//53 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//53 krävs//VB|PRS|SFO//advcl//47 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//56 politiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//56 ställningstaganden//NN|NEU|PLU|IND|NOM//nsubj:pass//53 .//MAD//punct//1
