DANIEL JOHANNESSON  ,  generaldirektör för SJ, samtalsledare HANS EGNÉUS  ,  professor i humanekologi vid Göteborgs universitet ;THOMAS//PM|NOM//nmod//1 B//PM|NOM//ROOT//1  //_SP////1 .//MAD//punct//1
Behöver vi institutionella förutsättningar?;Innan//SN//mark//2 vi//PN|UTR|PLU|DEF|SUB//nsubj//2 löst//VB|SUP|AKT//advcl//7 det//DT|NEU|SIN|DEF//det//4 problemet//NN|NEU|SIN|DEF|NOM//nsubj//7 får//VB|PRS|AKT//aux//7 vi//PN|UTR|PLU|DEF|SUB//nsubj//7 leva//VB|INF|AKT//ROOT//7 med//PP//case//11 två//RG|NOM//nummod//11 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//11 typer//NN|UTR|PLU|IND|NOM//obl//7 av//PP//case//14 ekonomiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//14 system//NN|NEU|PLU|IND|NOM//nmod//11 ,//MID//punct//19 och//KN//cc//19 två//RG|NOM//nummod//19 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//19 typer//NN|UTR|PLU|IND|NOM//nsubj//30 av//PP//case//21 problem//NN|NEU|PLU|IND|NOM//nmod//19 .//MAD//punct//19 –//PAD//punct//25
Behöver vi institutionella förutsättningar?;Att//IE//mark//25 lyssna//VB|INF|AKT//acl//19 på//PP//case//27 behoven//NN|NEU|PLU|DEF|NOM//obl//25 är//VB|PRS|AKT//cop//30 en//DT|UTR|SIN|IND//det//30 utmaning//NN|UTR|SIN|IND|NOM//obl//7 för//PP//case//32 oss//PN|UTR|PLU|DEF|OBJ//nmod//30 energiföretag//NN|NEU|PLU|IND|NOM//nmod//32 ,//MID//punct//35 säger//VB|PRS|AKT//parataxis//30 Britt//PM|NOM//nsubj//35 Sahleström//PM|NOM//flat:name//36 .//MAD//punct//30
Behöver vi institutionella förutsättningar?;Studier//NN|UTR|PLU|IND|NOM//nsubj//41 har//VB|PRS|AKT//aux//41 visat//VB|SUP|AKT//conj//7 att//SN//mark//45 här//AB//advmod//45 ﬁnns//VB|PRS|SFO//nsubj//45 energibesparingar//NN|UTR|PLU|IND|NOM//ccomp//41 att//IE//mark//47 göra//VB|INF|AKT//acl//45 på//PP//compound:prt//47 upp//AB//compound:prt//47 till//PP//case//52 40//RG|NOM//nummod//52 procent//NN|UTR|PLU|IND|NOM//obl//47 .//MAD//punct//41
Behöver vi institutionella förutsättningar?;Men//KN//cc//56 av//PP//case//56 tidsskäl//NN|NEU|PLU|IND|NOM//conj//41 ,//MID//punct//56 eller//KN//cc//64 för//PP//mark//63 att//SN//fixed//59 man//PN|UTR|SIN|IND|SUB//nsubj//63 inte//AB//advmod//63 orkar//VB|PRS|AKT//advcl//64 fokusera//VB|INF|AKT//conj//56 på//PP//case//66 frågorna//NN|UTR|PLU|DEF|NOM//obl//64 ,//MID//punct//68 gör//VB|PRS|AKT//conj//41 man//PN|UTR|SIN|IND|SUB//nsubj//68 inte//AB//advmod//68 allt//PN|NEU|SIN|IND|SUB/OBJ//obj//68 man//PN|UTR|SIN|IND|SUB//nsubj//73 kan//VB|PRS|AKT//acl:relcl//71 .//MAD//punct//41 –//RG|NOM//punct//77
Behöver vi institutionella förutsättningar?;Vi//PN|UTR|PLU|DEF|SUB//nsubj//77 skapar//VB|PRS|AKT//parataxis//41 hela//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//79 tiden//NN|UTR|SIN|DEF|NOM//nmod//80 förutsättningar//NN|UTR|PLU|IND|NOM//obj//77 för//PP//mark//87 att//SN//mark//87 alltﬂer//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//nmod:poss//84 fattiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//nsubj//87 ska//VB|PRS|AKT//aux//87 kunna//VB|INF|AKT//aux//87 skaffa//VB|INF|AKT//advcl//77 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//iobj//87 välfärd//NN|UTR|SIN|IND|NOM//obj//87 ,//MID//punct//91 säger//VB|PRS|AKT//parataxis//77 Tomas//PM|NOM//nsubj//91 Kåberger//PM|NOM//flat:name//92 .//MAD//punct//91
Behöver vi institutionella förutsättningar?;I//PP//case//97 den//DT|UTR|SIN|DEF//det//97 processen//NN|UTR|SIN|DEF|NOM//obl//91 ,//MID//punct//97 när//HA//mark//106 en//DT|UTR|SIN|IND//det//102 stor//JJ|POS|UTR|SIN|IND|NOM//amod//102 del//NN|UTR|SIN|IND|NOM//nsubj//106 av//PP//case//105 jordens//NN|UTR|SIN|DEF|GEN//nmod:poss//105 befolkning//NN|UTR|SIN|IND|NOM//nmod//102 börjar//VB|PRS|AKT//advcl//107 skaffa//VB|INF|AKT//conj//77 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//iobj//107 energikrävande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//110 apparater//NN|UTR|PLU|IND|NOM//obj//107 för//PP//mark//113 att//IE//mark//113 få//VB|INF|AKT//advcl//107 det//DT|NEU|SIN|DEF//det//115 välstånd//NN|NEU|SIN|IND|NOM//obj//113 vi//PN|UTR|PLU|DEF|SUB//nsubj//117 har//VB|PRS|AKT//acl:relcl//115 ,//MID//punct//122 kommer//VB|PRS|AKT//aux//122 man//PN|UTR|SIN|IND|SUB//nsubj//122 att//IE//mark//122 välja//VB|INF|AKT//conj//77 mellan//PP//case//124 typer//NN|UTR|PLU|IND|NOM//obl//122 av//PP//case//126 teknologier//NN|UTR|PLU|IND|NOM//nmod//124 ,//MID//punct//128 verkningsgrader//NN|UTR|PLU|IND|NOM//conj//126 och//KN//cc//130 effektivitet//NN|UTR|SIN|IND|NOM//conj//126 på//PP//case//132 teknologierna//NN|UTR|PLU|DEF|NOM//nmod//124 som//HP|-|-|-//nsubj//134 innebär//VB|PRS|AKT//acl:relcl//132 väldigt//AB|POS//advmod//136 olika//AB//amod//138 stor//JJ|POS|UTR|SIN|IND|NOM//amod//138 energiefterfrågan//NN|UTR|SIN|IND|NOM//obj//134 .//MAD//punct//41
Behöver vi institutionella förutsättningar?;Desto//AB//advmod//1 viktigare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//ROOT//1 ,//MID//punct//1 menar//VB|PRS|AKT//parataxis//1 Tomas//PM|NOM//nsubj//3 Kåberger//PM|NOM//flat:name//4 ,//MID//punct//3 att//SN//mark//9 vi//PN|UTR|PLU|DEF|SUB//nsubj//9 försöker//VB|PRS|AKT//ccomp//3 hitta//VB|INF|AKT//xcomp//9 de//DT|UTR/NEU|PLU|DEF//det//13 institutionella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//13 förutsättningarna//NN|UTR|PLU|DEF|NOM//obj//10 för//PP//mark//18 att//SN//mark//18 teknikvalen//NN|UTR|SIN|DEF|NOM//nsubj//18 ska//VB|PRS|AKT//aux//18 bli//VB|INF|AKT//advcl//10 hållbara//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//18 och//KN//cc//21 bra//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//19 .//MID//punct//1
Behöver vi institutionella förutsättningar?;Så//AB//mark//27 att//SN//fixed//23 vi//PN|UTR|PLU|DEF|SUB//nsubj//27 kan//VB|PRS|AKT//aux//27 förekomma//VB|INF|AKT//advcl//1 en//DT|UTR|SIN|IND//det//32 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//32 här//AB//fixed//29 spontan//JJ|POS|UTR|SIN|IND|NOM//advmod//29 välfärdsprocess//NN|UTR|SIN|IND|NOM//obj//27 .//MAD//punct//1
Behöver vi institutionella förutsättningar?;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//3 här//AB//fixed//0 kan//VB|PRS|AKT//aux//3 ske//VB|INF|AKT//ROOT//3 genom//PP//mark//7 att//SN//mark//7 man//PN|UTR|SIN|IND|SUB//nsubj//7 skapar//VB|PRS|AKT//advcl//3 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//10 ekonomiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//10 förhållanden//NN|NEU|PLU|IND|NOM//obj//7 att//SN//mark//14 varje//DT|UTR/NEU|SIN|IND//det//13 aktör//NN|UTR|SIN|IND|NOM//nsubj//14 ser//VB|PRS|AKT//acl//10 att//SN//mark//18 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//18 är//VB|PRS|AKT//cop//18 lönsamt//JJ|POS|NEU|SIN|IND|NOM//ccomp//14 att//IE//mark//20 göra//VB|INF|AKT//csubj//18 rätt//PL//obj//20 .//MID//punct//3
Behöver vi institutionella förutsättningar?;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//24 kräver//VB|PRS|AKT//parataxis//3 också//AB//advmod//24 att//SN//mark//38 kunskapen//NN|UTR|SIN|DEF|NOM//nsubj//38 om//PP//case//31 de//DT|UTR/NEU|PLU|DEF//det//31 goda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//31 alternativen//NN|NEU|PLU|DEF|NOM//nmod//27 ﬁnns//VB|PRS|SFO//obl//38 tillgänglig//JJ|POS|UTR|SIN|IND|NOM//acl//32 ,//MID//punct//38 kanske//AB//advmod//38 ett//DT|NEU|SIN|IND//nsubj//38 ofta//AB|POS//advmod//38 underskattat//PC|PRF|NEU|SIN|IND|NOM//ccomp//24 problem//NN|NEU|SIN|IND|NOM//obj//38 .//MAD//punct//3
Behöver vi institutionella förutsättningar?;Man//PN|UTR|SIN|IND|SUB//nsubj//42 tror//VB|PRS|AKT//parataxis//3 att//SN//mark//45 allting//PN|NEU|SIN|IND|SUB/OBJ//nsubj:pass//45 löses//VB|PRS|SFO//ccomp//42 av//PP//case//47 prissignaler//NN|UTR|PLU|IND|NOM//obl:agent//45 .//MAD//punct//42
Behöver vi institutionella förutsättningar?;Men//KN//cc//54 just//AB//advmod//54 i//PP//case//54 den//DT|UTR|SIN|DEF//det//54 här//AB//fixed//52 situationen//NN|UTR|SIN|DEF|NOM//punct//42 ,//MID//punct//54 där//HA//advmod//58 länder//NN|NEU|PLU|IND|NOM//nsubj//58 går//VB|PRS|AKT//acl:relcl//54 ifrån//PL//compound:prt//58 att//IE//mark//63 ha//VB|INF|AKT//aux//63 varit//VB|SUP|AKT//cop//63 fattiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//58 till//PP//mark//66 att//IE//mark//66 bli//VB|INF|AKT//advcl//63 rikare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//66 ,//MID//punct//75 är//VB|PRS|AKT//cop//75 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//75 väldigt//AB|POS//advmod//72 sällan//AB//advmod//75 man//PN|UTR|SIN|IND|SUB//nsubj//75 har//VB|PRS|AKT//aux//75 lyckats//VB|SUP|SFO//conj//42 åstadkomma//VB|INF|AKT//xcomp//75 rimliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//78 beslutssituationer//NN|UTR|PLU|IND|NOM//obj//76 ,//MID//punct//80 gjort//VB|SUP|AKT//conj//42 rätt//JJ|POS|NEU|SIN|IND|NOM//amod//82 teknikval//NN|NEU|SIN|IND|NOM//obj//80 .//MAD//punct//42
Behöver vi institutionella förutsättningar?;FÖRÄNDRINGSARBETET//NN|NEU|SIN|DEF|NOM//nsubj//1 HAR//VB|PRS|AKT//ROOT//1 BÖRJAT//PM|NOM//obj//1
Behöver vi institutionella förutsättningar?;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//2 är//VB|PRS|AKT//cop//2 möjligt//JJ|POS|NEU|SIN|IND|NOM//ROOT//2 att//IE//mark//4 skapa//VB|INF|AKT//csubj//2 de//DT|UTR/NEU|PLU|DEF//det//6 beslutsstrukturer//NN|UTR|PLU|IND|NOM//obj//4 vi//PN|UTR|PLU|DEF|SUB//nsubj//8 behöver//VB|PRS|AKT//acl:relcl//6 för//PP//mark//11 att//IE//mark//11 få//VB|INF|AKT//advcl//8 ett//DT|NEU|SIN|IND//det//14 effektivt//JJ|POS|NEU|SIN|IND|NOM//amod//14 energisystem//NN|NEU|SIN|IND|NOM//obj//11 ,//MID//punct//16 säger//VB|PRS|AKT//parataxis//2 Thomas//PM|NOM//nsubj//16 B.//PM|NOM//flat:name//17 Johanson//PM|NOM//flat:name//17 och//KN//cc//21 pekar//VB|PRS|AKT//conj//16 med//PP//case//24 ﬂera//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//24 exempel//NN|NEU|PLU|IND|NOM//obl//21 på//PP//mark//30 att//SN//mark//30 vi//PN|UTR|PLU|DEF|SUB//nsubj//30 redan//AB//advmod//30 har//VB|PRS|AKT//aux//30 påbörjat//VB|SUP|AKT//advcl//21 den//DT|UTR|SIN|DEF//det//32 utvecklingen//NN|UTR|SIN|DEF|NOM//obj//30 .//MAD//punct//2
Behöver vi institutionella förutsättningar?;Mikrokrediter//NN|UTR|PLU|IND|NOM//nsubj//3 är//VB|PRS|AKT//cop//3 ett//DT|NEU|SIN|IND//det//3 exempel//NN|NEU|SIN|IND|NOM//ROOT//3 .//MAD//punct//3
Behöver vi institutionella förutsättningar?;För//PP//mark//7 att//IE//mark//7 göra//VB|INF|AKT//advcl//25 det//PN|NEU|SIN|DEF|SUB/OBJ//obj//7 möjligt//JJ|POS|NEU|SIN|IND|NOM//xcomp//7 för//PP//case//11 folk//NN|NEU|PLU|IND|NOM//obl//7 i//PP//case//14 fattigare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//14 områden//NN|NEU|PLU|IND|NOM//nmod//11 på//PP//case//16 landsbygden//NN|UTR|SIN|DEF|NOM//nmod//14 att//IE//mark//18 investera//VB|INF|AKT//xcomp//7 i//PP//case//21 inkomstbringande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//21 verksamhet//NN|UTR|SIN|IND|NOM//obl//18 ,//MID//punct//25 och//KN//cc//25 de//DT|UTR/NEU|PLU|DEF//det//25 energianläggningar//NN|UTR|PLU|IND|NOM//conj//3 som//HP|-|-|-//obj//28 dessa//PN|UTR/NEU|PLU|DEF|SUB/OBJ//nsubj//28 kräver//VB|PRS|AKT//acl:relcl//25 ,//MID//punct//25 har//VB|PRS|AKT//acl:relcl//3 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//32 kreditsystem//NN|NEU|PLU|IND|NOM//obj//30 med//PP//case//36 mycket//AB|POS//advmod//35 små//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//36 belopp//NN|NEU|PLU|IND|NOM//obl//30 ,//MID//punct//36 mikrokrediter//NN|UTR|PLU|IND|NOM//conj//36 ,//MID//punct//40 visat//VB|SUP|AKT//conj//3 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//40 vara//VB|INF|AKT//cop//43 effektiva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//40 .//MAD//punct//3
Behöver vi institutionella förutsättningar?;De//DT|UTR/NEU|PLU|DEF//det//2 institutionella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//2 lösningar//NN|UTR|PLU|IND|NOM//obj//11 som//HP|-|-|-//nsubj//5 är//VB|PRS|AKT//cop//5 förbundna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//2 med//PP//case//7 detta//PN|NEU|SIN|DEF|SUB/OBJ//obl//5 har//VB|PRS|AKT//aux//11 man//PN|UTR|SIN|IND|SUB//nsubj//11 hittills//AB//advmod//11 haft//VB|SUP|AKT//ROOT//11 väldigt//AB|POS//advmod//13 god//JJ|POS|UTR|SIN|IND|NOM//amod//14 erfarenhet//NN|UTR|SIN|IND|NOM//obj//11 av//PP//case//23 ,//MID//punct//11 men//KN//cc//20 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj:pass//20 har//VB|PRS|AKT//aux//20 tillämpats//VB|SUP|SFO//conj//11 på//PP//case//23 begränsade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//23 områden//NN|NEU|PLU|IND|NOM//obl//20 och//KN//cc//29 av//PP//case//29 ett//DT|NEU|SIN|IND//det//28 begränsat//PC|PRF|NEU|SIN|IND|NOM//amod//28 antal//NN|NEU|SIN|IND|NOM//nmod//29 människor//NN|UTR|PLU|IND|NOM//conj//23 .//MAD//punct//11
Behöver vi institutionella förutsättningar?;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//34 är//VB|PRS|AKT//cop//34 långt//JJ|POS|NEU|SIN|IND|NOM//advmod//34 kvar//AB//parataxis//11 ,//MID//punct//11 men//KN//cc//40 utvecklingen//NN|UTR|SIN|DEF|NOM//nsubj//40 här//AB//fixed//37 är//VB|PRS|AKT//cop//40 lovande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//11 .//MAD//punct//11
Behöver vi institutionella förutsättningar?;SE//PM|NOM//compound//1 HELHETEN//NN|UTR|SIN|DEF|NOM//ROOT//1
Behöver vi institutionella förutsättningar?;Thomas//PM|NOM//nsubj//3 B.//PM|NOM//flat:name//0 Johansson//PM|NOM//flat:name//1 poängterar//VB|PRS|AKT//ROOT//3 hur//HA//advmod//5 viktigt//JJ|POS|NEU|SIN|IND|NOM//ccomp//3 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//5 är//VB|PRS|AKT//cop//5 att//IE//mark//9 se//VB|INF|AKT//csubj//5 de//DT|UTR/NEU|PLU|DEF//det//12 parallella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//12 utvecklingstendenserna//NN|UTR|PLU|DEF|NOM//obj//9 .//MAD//punct//3
Behöver vi institutionella förutsättningar?;Han//PN|UTR|SIN|DEF|SUB//nsubj//15 ger//VB|PRS|AKT//parataxis//3 kommunikationer//NN|UTR|PLU|IND|NOM//obj//15 som//KN//mark//18 exempel//NN|NEU|PLU|IND|NOM//advmod//15 .//MAD//punct//15 –//PAD//punct//22
Behöver vi institutionella förutsättningar?;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//22 visar//VB|PRS|AKT//conj//3 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//22 att//SN//mark//36 landsbygdsområden//NN|NEU|PLU|IND|NOM//nsubj:pass//36 som//HP|-|-|-//nsubj//27 får//VB|PRS|AKT//acl:relcl//25 tillgång//NN|UTR|SIN|IND|NOM//obj//27 till//PP//case//30 information//NN|UTR|SIN|IND|NOM//nmod//28 och//KN//cc//32 mobiltelefoni//NN|UTR|SIN|IND|NOM//conj//30 och//KN//cc//34 Internet-lösningar//NN|UTR|PLU|IND|NOM//conj//28 plötsligt//AB|POS//advmod//36 försätts//VB|PRS|SFO//ccomp//22 i//PP//case//41 en//DT|UTR|SIN|IND//det//41 helt//AB|POS//advmod//40 annan//JJ|POS|UTR|SIN|IND|NOM//amod//41 situation//NN|UTR|SIN|IND|NOM//obl//36 ,//MID//punct//41 som//HP|-|-|-//nsubj//47 är//VB|PRS|AKT//cop//47 mycket//AB|POS//advmod//46 mer//AB|KOM//advmod//47 positiv//JJ|POS|UTR|SIN|IND|NOM//acl:relcl//41 för//PP//case//49 dem//PN|UTR/NEU|PLU|DEF|OBJ//obl//47 .//MAD//punct//22
Behöver vi institutionella förutsättningar?;Dessa//PN|UTR/NEU|PLU|DEF|SUB/OBJ//nsubj//52 kräver//VB|PRS|AKT//parataxis//22 mycket//AB|POS//advmod//54 små//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//55 mängder//NN|UTR|PLU|IND|NOM//nmod//56 elektricitet//NN|UTR|SIN|IND|NOM//obj//52 .//MAD//punct//22
Behöver vi institutionella förutsättningar?;Där//AB//advmod//59 tror//VB|PRS|AKT//parataxis//22 jag//PN|UTR|SIN|DEF|SUB//nsubj//59 att//SN//mark//65 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//65 är//VB|PRS|AKT//cop//65 väldigt//AB|POS//advmod//65 viktigt//JJ|POS|NEU|SIN|IND|NOM//ccomp//59 att//IE//mark//67 arbeta//VB|INF|AKT//csubj//65 vidare//AB|KOM//advmod//67 .//MAD//punct//3
Behöver vi institutionella förutsättningar?;På//PP//case//3 den//DT|UTR|SIN|DEF//det//3 nationella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//3 nivån//NN|UTR|SIN|DEF|NOM//obl//4 ser//VB|PRS|AKT//ROOT//4 han//PN|UTR|SIN|DEF|SUB//nsubj//4 att//SN//mark//12 det//DT|NEU|SIN|DEF//det//9 institutionella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//9 systemet//NN|NEU|SIN|DEF|NOM//nmod//11 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//11 gånger//NN|UTR|PLU|IND|NOM//nsubj//12 inneburit//VB|SUP|AKT//ccomp//4 förödande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//14 barriärer//NN|UTR|PLU|IND|NOM//obj//12 för//PP//case//16 utvecklingen//NN|UTR|SIN|DEF|NOM//nmod//14 .//MAD//punct//4
Behöver vi institutionella förutsättningar?;Både//KN//cc//19 sockerrörsindustrin//NN|UTR|SIN|DEF|NOM//nsubj//22 och//KN//cc//21 etanoltillverkningsindustrin//NN|UTR|SIN|DEF|NOM//conj//19 har//VB|PRS|AKT//parataxis//4 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//24 möjligheter//NN|UTR|PLU|IND|NOM//obj//22 att//IE//mark//26 producera//VB|INF|AKT//acl//24 el//NN|UTR|SIN|IND|NOM//case//3 ,//MID//punct//4 men//KN//cc//32 om//SN//case//31 kraftnätet//NN|NEU|SIN|DEF|NOM//obl//32 sätter//VB|PRS|AKT//advcl//39 hinder//NN|NEU|PLU|IND|NOM//obj//32 i//PP//case//35 vägen//NN|UTR|SIN|DEF|NOM//nmod//33 för//PP//case//37 försäljningen//NN|UTR|SIN|DEF|NOM//nmod//35 ,//MID//punct//39 blir//VB|PRS|AKT//parataxis//4 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//39 inget//PN|NEU|SIN|IND|SUB/OBJ//nsubj//39 av//PL//compound:prt//39 med//PP//case//44 detta//PN|NEU|SIN|DEF|SUB/OBJ//obl//39 .//MAD//punct//4
Behöver vi institutionella förutsättningar?;Internationellt//AB|POS//amod//1 ﬁnns//VB|PRS|SFO//ROOT//1 inte//AB//advmod//1 alls//AB//advmod//1 några//DT|UTR/NEU|PLU|IND//det//6 politiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//6 förutsättningar//NN|UTR|PLU|IND|NOM//nsubj//1 för//PP//mark//9 att//IE//mark//9 skapa//VB|INF|AKT//acl//6 kraftfulla//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//12 globala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//12 beslutsstrukturer//NN|UTR|PLU|IND|NOM//obj//9 ,//MID//punct//14 säger//VB|PRS|AKT//parataxis//1 Thomas//PM|NOM//nsubj//14 B.//PM|NOM//flat:name//15 Johansson//PM|NOM//flat:name//15 .//MAD//punct//1
Behöver vi institutionella förutsättningar?;Men//KN//cc//21 det//PN|NEU|SIN|DEF|SUB/OBJ//det//21 ﬁnns//VB|PRS|SFO//conj//1 samordningsmöjligheter//NN|UTR|PLU|IND|NOM//nmod//21 som//HP|-|-|-//obl//26 man//PN|UTR|SIN|IND|SUB//nsubj//26 kan//VB|PRS|AKT//aux//26 utnyttja//VB|INF|AKT//acl:relcl//22 mer//AB|KOM//advmod//28 koncentrerat//AB//xcomp//26 än//SN//mark//31 man//PN|UTR|SIN|IND|SUB//nsubj//31 gör//VB|PRS|AKT//acl//28 ,//MID//punct//22 till//PP//advmod//22 exempel//NN|NEU|SIN|IND|NOM//fixed//33 för//PP//mark//37 att//IE//mark//37 samordna//VB|INF|AKT//advcl//21 skatteförhållanden//NN|NEU|PLU|IND|NOM//obj//37 och//KN//cc//41 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//41 regelfrågor//NN|UTR|PLU|IND|NOM//conj//38 ,//MID//punct//21 så//AB//mark//46 att//SN//fixed//43 man//PN|UTR|SIN|IND|SUB//nsubj//46 driver//VB|PRS|AKT//advcl//21 på//PP//case//49 en//DT|UTR|SIN|IND//det//49 utveckling//NN|UTR|SIN|IND|NOM//obl//46 i//PP//case//52 samma//DT|UTR/NEU|SIN/PLU|IND//det//52 riktning//NN|UTR|SIN|IND|NOM//nmod//49 i//PP//case//57 ett//DT|NEU|SIN|IND//det//56 stort//JJ|POS|NEU|SIN|IND|NOM//amod//56 antal//NN|NEU|SIN|IND|NOM//nmod//57 länder//NN|NEU|PLU|IND|NOM//nmod//52 .//MAD//punct//21
Behöver vi institutionella förutsättningar?;Som//HA//mark//62 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//62 nu//AB//advmod//62 är//VB|PRS|AKT//cop//64 kan//VB|PRS|AKT//aux//64 t//NN|AN//nsubj//68 ex//NN|AN//flat//64 ett//DT|NEU|SIN|IND//det//67 företag//NN|NEU|SIN|IND|NOM//obj//64 ﬂytta//VB|INF|AKT//acl:relcl//21 mellan//PP//case//71 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//71 länder//NN|NEU|PLU|IND|NOM//obl//68 för//PP//mark//74 att//IE//mark//74 spara//VB|INF|AKT//advcl//68 kostnader//NN|UTR|PLU|IND|NOM//obj//74 och//KN//cc//77 slippa//VB|INF|AKT//conj//74 vidta//VB|INF|AKT//xcomp//77 åtgärder//NN|UTR|PLU|IND|NOM//obj//78 ur//PP//case//81 utvecklings-//NN|UTR|-|-|SMS//obl//78 och//KN//cc//83 miljösynpunkt//NN|UTR|SIN|IND|NOM//conj//81 ,//MID//punct//89 som//HP|-|-|-//obj//89 man//PN|UTR|SIN|IND|SUB//nsubj//89 annars//AB//advmod//89 hade//VB|PRT|AKT//aux//89 gjort//VB|SUP|AKT//advcl//78 .//MAD//punct//21
Behöver vi institutionella förutsättningar?;Jag//PN|UTR|SIN|DEF|SUB//nsubj//1 tror//VB|PRS|AKT//ROOT//1 att//SN//mark//5 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//4 förändringar//NN|UTR|PLU|IND|NOM//nsubj//5 ligger//VB|PRS|AKT//ccomp//1 inom//PP//case//9 det//DT|NEU|SIN|DEF//det//9 möjligas//JJ|POS|UTR/NEU|SIN|DEF|GEN//amod//9 gränser//NN|UTR|PLU|IND|NOM//obl//5 ,//MID//punct//15 men//KN//cc//15 för//AB//case//14 lite//AB|POS//amod//14 uppmärksamhet//NN|UTR|SIN|IND|NOM//obl//15 ägnas//VB|PRS|SFO//conj//5 åt//PP//case//17 det//PN|NEU|SIN|DEF|SUB/OBJ//obl//15 ,//MID//punct//24 på//PP//case//24 alla//DT|UTR/NEU|PLU|IND/DEF//det//24 de//DT|UTR/NEU|PLU|DEF//det//24 här//AB//fixed//21 tre//RG|NOM//nummod//24 nivåerna//NN|UTR|PLU|DEF|NOM//obl//15 .//MAD//punct//1

Avregleringar på alla marknader;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//2 här//AB//fixed//0 pekar//VB|PRS|AKT//advcl//38 mot//PP//case//5 en//DT|UTR|SIN|IND//det//5 avreglering//NN|UTR|SIN|IND|NOM//obl//2 eller//KN//cc//7 omreglering//NN|UTR|SIN|IND|NOM//conj//5 ,//MID//punct//9 säger//VB|PRS|AKT//parataxis//2 Daniel//PM|NOM//nsubj//9 Johannesson//PM|NOM//flat//10 .//MAD//punct//2
