Uppdraget;Mitt//PS|NEU|SIN|DEF//nmod:poss//1 uppdrag//NN|NEU|SIN|IND|NOM//nsubj//2 består//VB|PRS|AKT//ROOT//2 av//PP//case//5 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//5 delar//NN|UTR|PLU|IND|NOM//obl//2 .//MAD//punct//2
Förslag rörande utvidgat lagstadgat producentansvar och frivilliga åtaganden;Då//AB//advmod//26 är//VB|PRS|AKT//cop//26 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//26 svårt//JJ|POS|NEU|SIN|IND|NOM//conj//2 att//IE//mark//28 skapa//VB|INF|AKT//csubj//26 ekonomiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//30 garantier//NN|UTR|PLU|IND|NOM//obj//28 för//PP//case//33 producentansvarets//NN|NEU|SIN|DEF|GEN//nmod:poss//33 fullföljande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//obl//28 och//KN//cc//36 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//36 behövs//VB|PRS|SFO//conj//28 tid//NN|UTR|SIN|IND|NOM//obj//36 för//PP//mark//40 att//IE//mark//40 hitta//VB|INF|AKT//advcl//36 formerna//NN|UTR|PLU|DEF|NOM//obj//40 för//PP//mark//47 hur//HA//advmod//47 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//47 skulle//VB|PRT|AKT//aux//47 kunna//VB|INF|AKT//aux//47 fungera//VB|INF|AKT//advcl//40 .//MAD//punct//47
Förslag rörande utvidgat lagstadgat producentansvar och frivilliga åtaganden;I//PP//case//51 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//51 fall//NN|NEU|PLU|IND|NOM//obl//57 skulle//VB|PRT|AKT//aux//57 ett//DT|NEU|SIN|IND//det//55 utvidgat//PC|PRF|NEU|SIN|IND|NOM//amod//55 lagstadgat//PC|PRF|NEU|SIN|IND|NOM//amod//56 producentansvar//NN|NEU|SIN|IND|NOM//obl//57 innebära//VB|INF|AKT//conj//26 en//DT|UTR|SIN|IND//det//59 överlappning//NN|UTR|SIN|IND|NOM//obj//57 med//PP//case//63 redan//AB//advmod//62 befintliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//63 förordningar//NN|UTR|PLU|IND|NOM//nmod//59 .//MAD//punct//26
Förslag rörande utvidgat lagstadgat producentansvar och frivilliga åtaganden;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//67 kan//VB|PRS|AKT//aux//67 skapa//VB|INF|AKT//conj//26 problem//NN|NEU|PLU|IND|NOM//obj//67 när//HA//case//72 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//69 gäller//VB|PRS|AKT//fixed//69 ansvarsfrågan//NN|UTR|SIN|DEF|NOM//obl//67 ,//MID//punct//74 något//PN|NEU|SIN|IND|SUB/OBJ//conj//67 som//HP|-|-|-//nsubj//77 också//AB//advmod//77 kräver//VB|PRS|AKT//acl:relcl//74 tid//NN|UTR|SIN|IND|NOM//obj//77 att//IE//mark//80 reda//VB|INF|AKT//advcl//77 ut//PL//advmod//80 .//MAD//punct//67
Förslag rörande utvidgat lagstadgat producentansvar och frivilliga åtaganden;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//84 finns//VB|PRS|SFO//conj//67 också//AB//advmod//84 exempel//NN|NEU|PLU|IND|NOM//nsubj//84 på//PP//case//88 produkter//NN|UTR|PLU|IND|NOM//obl//84 där//HA//advmod//94 återanvändning//NN|UTR|SIN|IND|NOM//nsubj//94 och//KN//cc//92 återvinning//NN|UTR|SIN|IND|NOM//conj//90 har//VB|PRS|AKT//aux//94 kommit//VB|SUP|AKT//acl:relcl//88 långt//AB|POS//advmod//97 utan//PP//case//97 lagstiftning//NN|UTR|SIN|IND|NOM//obl//94 och//KN//cc//106 där//HA//advmod//106 ny//JJ|POS|UTR|SIN|IND|NOM//amod//101 lagstiftning//NN|UTR|SIN|IND|NOM//nsubj//106 inom//PP//case//103 avfallsområdet//NN|NEU|SIN|DEF|NOM//nmod//101 kommer//VB|PRS|AKT//aux//106 att//IE//mark//106 fungera//VB|INF|AKT//conj//94 som//KN//mark//109 en//DT|UTR|SIN|IND//det//109 drivkraft//NN|UTR|SIN|IND|NOM//xcomp//106 för//PP//case//112 fortsatta//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//112 åtgärder//NN|UTR|PLU|IND|NOM//nmod//109 .//MAD//punct//67
Förslag rörande utvidgat lagstadgat producentansvar och frivilliga åtaganden;Som//KN//case//2 ett//DT|NEU|SIN|IND//det//2 alternativ//NN|NEU|SIN|IND|NOM//obl//11 till//PP//case//5 utvidgat//PC|PRF|NEU|SIN|IND|NOM//amod//5 lagstadgat//PC|PRF|NEU|SIN|IND|NOM//nmod//2 producentansvar//NN|NEU|SIN|IND|NOM//nmod//2 vill//VB|PRS|AKT//aux//11 jag//PN|UTR|SIN|DEF|SUB//nsubj//11 i//PP//advmod//11 stället//NN|NEU|SIN|DEF|NOM//fixed//9 föreslå//VB|INF|AKT//ROOT//11 en//DT|UTR|SIN|IND//det//14 omfattande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//14 satsning//NN|UTR|SIN|IND|NOM//obj//11 på//PP//mark//17 att//IE//mark//17 låta//VB|INF|AKT//advcl//11 producenterna//NN|UTR|PLU|DEF|NOM//obj//17 utveckla//VB|INF|AKT//xcomp//17 frivilliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//21 åtaganden//NN|NEU|PLU|IND|NOM//obj//19 .//MAD//punct//11
Förslag rörande utvidgat lagstadgat producentansvar och frivilliga åtaganden;I//PP//case//2 några//DT|UTR/NEU|PLU|IND//det//2 fall//NN|NEU|PLU|IND|NOM//obl//3 finns//VB|PRS|SFO//ROOT//3 färdiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//5 förslag//NN|NEU|PLU|IND|NOM//nsubj//3 till//PP//case//8 frivilliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//8 åtaganden//NN|NEU|PLU|IND|NOM//nmod//5 i//PP//case//11 denna//DT|UTR|SIN|DEF//det//11 utredning//NN|UTR|SIN|IND|NOM//nmod//8 ,//MID//punct//3 baserade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//3 på//PP//case//15 underlag//NN|NEU|SIN|IND|NOM//obl//13 som//HP|-|-|-//nsubj:pass//18 har//VB|PRS|AKT//aux//18 lämnats//VB|SUP|SFO//acl:relcl//15 av//PP//case//21 berörda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//21 aktörer//NN|UTR|PLU|IND|NOM//obl:agent//18 .//MAD//punct//3
Förslag rörande utvidgat lagstadgat producentansvar och frivilliga åtaganden;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//24 gäller//VB|PRS|AKT//parataxis//3 produkter//NN|UTR|PLU|IND|NOM//obj//24 som//HP|-|-|-//nsubj//27 ligger//VB|PRS|AKT//acl:relcl//25 i//PP//case//29 gränslandet//NN|NEU|SIN|DEF|NOM//obl//27 till//PP//case//32 gällande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//32 förordningar//NN|UTR|PLU|IND|NOM//obl//27 ,//MID//punct//32 lantbrukets//NN|NEU|SIN|DEF|GEN//nmod:poss//35 ensilageplast//NN|UTR|SIN|IND|NOM//conj//32 och//KN//cc//37 pappersprodukter//NN|UTR|PLU|IND|NOM//conj//35 från//PP//advmod//32 spel//NN|NEU|SIN|IND|NOM//fixed//38 .//MAD//punct//24
Förslag rörande utvidgat lagstadgat producentansvar och frivilliga åtaganden;För//PP//case//42 byggsektorn//NN|UTR|SIN|DEF|NOM//nsubj//43 finns//VB|PRS|SFO//conj//3 ett//DT|NEU|SIN|IND//det//45 förslag//NN|NEU|SIN|IND|NOM//nsubj//43 till//PP//case//50 ett//DT|NEU|SIN|IND//det//50 förnyat//PC|PRF|NEU|SIN|IND|NOM//amod//50 frivilligt//JJ|POS|NEU|SIN|IND|NOM//advmod//50 åtagande//NN|NEU|SIN|IND|NOM//nmod//45 .//MAD//punct//43
Förslag rörande utvidgat lagstadgat producentansvar och frivilliga åtaganden;Några//DT|UTR/NEU|PLU|IND//det//53 produkter//NN|UTR|PLU|IND|NOM//nsubj//3 som//HP|-|-|-//nsubj//57 kan//VB|PRS|AKT//aux//57 vara//VB|INF|AKT//cop//57 aktuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//53 för//PP//case//61 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//61 frivilliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//61 åtaganden//NN|NEU|PLU|IND|NOM//obl//57 ,//MID//punct//53 förutom//PP//case//64 de//PN|UTR/NEU|PLU|DEF|SUB//appos//53 som//HP|-|-|-//nsubj//67 redan//AB//advmod//67 nämnts//VB|SUP|SFO//acl:relcl//64 ,//MID//punct//53 är//VB|PRS|AKT//cop//71 tunga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//71 fordon//NN|NEU|PLU|IND|NOM//conj//53 ,//MID//punct//73 textilier//NN|UTR|PLU|IND|NOM//conj//71 och//KN//cc//75 skor//NN|UTR|PLU|IND|NOM//conj//73 ,//MID//punct//77 möbler//NN|UTR|PLU|IND|NOM//conj//71 ,//MID//punct//71 impregnerat//PC|PRF|NEU|SIN|IND|NOM//amod//80 virke//NN|NEU|SIN|IND|NOM//conj//71 och//KN//cc//82 leksaker//NN|UTR|PLU|IND|NOM//conj//80 .//MAD//punct//3
Förslag rörande utvidgat lagstadgat producentansvar och frivilliga åtaganden;För//PP//mark//2 att//IE//mark//2 få//VB|INF|AKT//advcl//17 tillräckligt//JJ|POS|NEU|SIN|IND|NOM//amod//4 intresse//NN|NEU|SIN|IND|NOM//obj//2 och//KN//cc//6 uppslutning//NN|UTR|SIN|IND|NOM//conj//4 från//PP//case//8 näringslivet//NN|NEU|SIN|DEF|NOM//nmod//6 när//HA//mark//11 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//11 gäller//VB|PRS|AKT//advcl//2 frivilliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//13 åtaganden//NN|NEU|PLU|IND|NOM//obj//11 ,//MID//punct//2 är//VB|PRS|AKT//cop//17 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//17 väsentligt//JJ|POS|NEU|SIN|IND|NOM//ROOT//17 att//SN//mark//20 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//20 markerar//VB|PRS|AKT//csubj//17 vikten//NN|UTR|SIN|DEF|NOM//obj//20 av//PP//case//23 arbetet//NN|NEU|SIN|DEF|NOM//nmod//21 och//KN//cc//26 sin//PS|UTR|SIN|DEF//nmod:poss//26 vilja//NN|UTR|SIN|IND|NOM//conj//23 att//IE//mark//28 stötta//VB|INF|AKT//xcomp//20 och//KN//cc//30 följa//VB|INF|AKT//conj//28 upp//PL//compound:prt//30 det//PN|NEU|SIN|DEF|SUB/OBJ//obj//30 .//MAD//punct//17
Förslag rörande utvidgat lagstadgat producentansvar och frivilliga åtaganden;En//DT|UTR|SIN|IND//det//1 möjlighet//NN|UTR|SIN|IND|NOM//ROOT//1 att//IE//mark//4 snabbt//AB|POS//advmod//4 få//VB|INF|AKT//acl//1 igång//PL//compound:prt//4 processen//NN|UTR|SIN|DEF|NOM//obj//4 är//VB|PRS|AKT//cop//1 att//IE//mark//9 tillskapa//VB|INF|AKT//csubj//1 ett//DT|NEU|SIN|IND//det//11 dialog-//NN|NEU|SIN|IND|NOM//obj//9 och//KN//cc//13 samrådsorgan//NN|NEU|SIN|IND|NOM//conj//11 nära//PP//case//15 regeringen//NN|UTR|SIN|DEF|NOM//obl//9 .//MAD//punct//1
Förslag rörande utvidgat lagstadgat producentansvar och frivilliga åtaganden;Mitt//PS|NEU|SIN|DEF//nmod:poss//1 förslag//NN|NEU|SIN|IND|NOM//nsubj//2 är//VB|PRS|AKT//ROOT//2 därför//AB//mark//6 att//SN//fixed//3 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//6 tillsätter//VB|PRS|AKT//ccomp//2 en//DT|UTR|SIN|IND//det//8 delegation//NN|UTR|SIN|IND|NOM//obj//6 eller//KN//cc//10 kommitté//NN|UTR|SIN|IND|NOM//conj//8 som//HP|-|-|-//nsubj//18 på//PP//case//13 tre//RG|NOM//nummod//16 till//PP//case//16 fem//RG|NOM//nummod//16 års//NN|NEU|PLU|IND|GEN//nmod:poss//17 sikt//NN|UTR|SIN|IND|NOM//obl//18 får//VB|PRS|AKT//acl:relcl//10 i//PP//compound:prt//18 uppdrag//NN|NEU|SIN|IND|NOM//fixed//19 att//IE//mark//22 ha//VB|INF|AKT//xcomp//18 en//DT|UTR|SIN|IND//det//27 pådrivande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//27 och//KN//cc//26 stödjande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//24 roll//NN|UTR|SIN|IND|NOM//obj//22 i//PP//case//29 kontakterna//NN|UTR|PLU|DEF|NOM//obl//22 med//PP//case//31 näringslivet//NN|NEU|SIN|DEF|NOM//nmod//29 .//MAD//punct//2
Förslag rörande utvidgat lagstadgat producentansvar och frivilliga åtaganden;Jag//PN|UTR|SIN|DEF|SUB//nsubj//34 föreslår//VB|PRS|AKT//parataxis//2 också//AB//advmod//34 att//SN//mark//45 en//DT|UTR|SIN|IND//det//39 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//39 beredningsgrupp//NN|UTR|SIN|IND|NOM//nsubj//45 med//PP//case//41 experter//NN|UTR|PLU|IND|NOM//nmod//39 från//PP//case//44 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//44 departement//NN|NEU|PLU|IND|NOM//nmod//41 får//VB|PRS|AKT//aux//49 i//PP//mark//49 uppgift//NN|UTR|SIN|IND|NOM//fixed//46 att//IE//mark//49 följa//VB|INF|AKT//advcl//34 arbetet//NN|NEU|SIN|DEF|NOM//obj//49 .//MID//punct//34
Förslag rörande utvidgat lagstadgat producentansvar och frivilliga åtaganden;Om//SN//mark//55 dessa//DT|UTR/NEU|PLU|DEF//det//54 satsningar//NN|UTR|PLU|IND|NOM//nsubj//55 faller//VB|PRS|AKT//advcl//60 väl//AB|POS//advmod//55 ut//PL//compound:prt//55 kan//VB|PRS|AKT//aux//60 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//60 finnas//VB|INF|SFO//conj//34 anledning//NN|UTR|SIN|IND|NOM//obl//60 att//IE//mark//63 inrätta//VB|INF|AKT//acl//61 en//DT|UTR|SIN|IND//det//66 permanent//JJ|POS|UTR|SIN|IND|NOM//amod//66 organisation//NN|UTR|SIN|IND|NOM//obj//63 .//MAD//punct//34

Förslag till förbättringar av nu gällande producentansvar och systemen för returdryckesförpackningar;Övergripande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//1 frågor//NN|UTR|PLU|IND|NOM//ROOT//1 och//KN//cc//3 helheten//NN|UTR|SIN|DEF|NOM//conj//1 .//MAD//punct//1
Förslag till förbättringar av nu gällande producentansvar och systemen för returdryckesförpackningar;Producentansvarets//NN|NEU|SIN|DEF|GEN//nmod:poss//1 syfte//NN|NEU|SIN|IND|NOM//nsubj//6 och//KN//cc//3 mål//NN|NEU|SIN|IND|NOM//conj//1 .//MAD//punct//1
Förslag till förbättringar av nu gällande producentansvar och systemen för returdryckesförpackningar;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//6 finns//VB|PRS|SFO//ROOT//6 enligt//PP//case//9 min//PS|UTR|SIN|DEF//nmod:poss//9 mening//NN|UTR|SIN|IND|NOM//nmod//11 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//11 skäl//NN|NEU|PLU|IND|NOM//nsubj//6 till//PP//mark//14 att//IE//mark//14 göra//VB|INF|AKT//acl//11 producenters//NN|UTR|PLU|IND|GEN//nmod:poss//16 ansvar//NN|NEU|SIN|IND|NOM//obj//14 tydligare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//14 genom//PP//case//20 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//20 ändringar//NN|UTR|PLU|IND|NOM//obl//14 i//PP//case//22 miljöbalken//NN|UTR|SIN|DEF|NOM//nmod//20 .//MAD//punct//6
Förslag till förbättringar av nu gällande producentansvar och systemen för returdryckesförpackningar;Med//PP//case//26 producenters//NN|UTR|PLU|IND|GEN//nmod:poss//26 ansvar//NN|NEU|SIN|IND|NOM//obl//27 avser//VB|PRS|AKT//parataxis//6 jag//PN|UTR|SIN|DEF|SUB//nsubj//27 här//AB//advmod//27 alla//DT|UTR/NEU|PLU|IND/DEF//det//31 producenter//NN|UTR|PLU|IND|NOM//obj//27 ,//MID//punct//31 dvs.//AB|AN//advmod//35 även//AB//advmod//35 de//PN|UTR/NEU|PLU|DEF|SUB//appos//31 som//HP|-|-|-//nsubj:pass//38 inte//AB//advmod//38 omfattas//VB|PRS|SFO//acl:relcl//35 av//PP//case//41 lagstadgat//PC|PRF|NEU|SIN|IND|NOM//amod//41 producentansvar//NN|NEU|SIN|IND|NOM//obl:agent//38 .//MAD//punct//27
Förslag till förbättringar av nu gällande producentansvar och systemen för returdryckesförpackningar;Syftet//NN|NEU|SIN|DEF|NOM//nsubj//50 med//PP//case//46 de//DT|UTR/NEU|PLU|DEF//det//46 lagändringar//NN|UTR|PLU|IND|NOM//nmod//43 jag//PN|UTR|SIN|DEF|SUB//nsubj//48 föreslår//VB|PRS|AKT//acl:relcl//46 här//AB//advmod//48 är//VB|PRS|AKT//parataxis//27 att//IE//mark//52 skapa//VB|INF|AKT//xcomp//50 ett//DT|NEU|SIN|IND//det//55 tydligare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//55 samband//NN|NEU|SIN|IND|NOM//obj//52 mellan//PP//case//57 lagstiftningen//NN|UTR|SIN|DEF|NOM//nmod//55 och//KN//cc//60 det//DT|NEU|SIN|DEF//det//60 policyarbete//NN|NEU|SIN|IND|NOM//conj//52 som//HP|-|-|-//nsubj//62 pågår//VB|PRS|AKT//acl:relcl//60 inom//PP//case//64 IPP//PM|NOM//obl//62 (//PAD//punct//60 Integrerad//PC|PRF|UTR|SIN|IND|NOM//amod//67 produktpolicy//NN|UTR|SIN|IND|NOM//appos//60 )//PAD//punct//60 ,//MID//punct//71 där//HA//advmod//71 lagstiftat//VB|SUP|AKT//conj//52 producentansvar//NN|NEU|PLU|IND|NOM//obj//71 och//KN//cc//75 frivilliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//75 åtaganden//NN|NEU|PLU|IND|NOM//conj//72 utgör//VB|PRS|AKT//conj//52 en//DT|UTR|SIN|IND//det//78 del//NN|UTR|SIN|IND|NOM//obj//76 av//PP//case//80 policyarbetet//NN|NEU|SIN|DEF|NOM//nmod//78 .//MAD//punct//6
Förslag till förbättringar av nu gällande producentansvar och systemen för returdryckesförpackningar;Jag//PN|UTR|SIN|DEF|SUB//nsubj//1 föreslår//VB|PRS|AKT//ROOT//1 ett//DT|NEU|SIN|IND//det//3 tillägg//NN|NEU|SIN|IND|NOM//obj//1 i//PP//case//7 MB//PM|NOM//nmod//6 1//RG|NOM//nummod//7 kap//NN|AN//nmod//3 ,//MID//punct//7 1//RG|NOM//nummod//10 §//NN|AN//appos//7 .//MAD//punct//1
Förslag till förbättringar av nu gällande producentansvar och systemen för returdryckesförpackningar;Förslaget//NN|NEU|SIN|DEF|NOM//nsubj//13 innebär//VB|PRS|AKT//parataxis//1 att//SN//mark//17 miljöbalkens//NN|UTR|SIN|DEF|GEN//nmod:poss//16 portalparagraf//NN|UTR|SIN|IND|NOM//nsubj:pass//17 kompletteras//VB|PRS|SFO//ccomp//13 ,//MID//punct//17 så//AB//mark//26 att//SN//fixed//19 frågan//NN|UTR|SIN|DEF|NOM//nsubj//26 om//PP//case//25 en//DT|UTR|SIN|IND//det//25 miljöanpassad//PC|PRF|UTR|SIN|IND|NOM//amod//25 produktutveckling//NN|UTR|SIN|IND|NOM//nmod//21 kommer//VB|PRS|AKT//advcl//17 till//PP//case//29 tydligare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//29 uttryck//NN|NEU|SIN|IND|NOM//obl//26 som//KN//case//32 en//DT|UTR|SIN|IND//det//32 fråga//NN|UTR|SIN|IND|NOM//nmod//29 av//PP//case//35 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//35 betydelse//NN|UTR|SIN|IND|NOM//nmod//32 för//PP//mark//38 att//IE//mark//38 nå//VB|INF|AKT//advcl//26 balkens//NN|UTR|SIN|DEF|GEN//nmod:poss//40 mål//NN|NEU|SIN|IND|NOM//obj//38 .//MAD//punct//17
Förslag till förbättringar av nu gällande producentansvar och systemen för returdryckesförpackningar;Enligt//PP//case//43 förslaget//NN|NEU|SIN|DEF|NOM//obl//44 införs//VB|PRS|SFO//conj//17 en//DT|UTR|SIN|IND//det//48 ny//JJ|POS|UTR|SIN|IND|NOM//amod//48 sjätte//RO|NOM//amod//48 punkt//NN|UTR|SIN|IND|NOM//nsubj:pass//44 i//PP//case//51 andra//RO|NOM//amod//51 stycket//NN|NEU|SIN|DEF|NOM//obl//44 som//HP|-|-|-//nsubj//53 slår//VB|PRS|AKT//acl:relcl//51 fast//PL//compound:prt//53 att//SN//mark//58 miljöbalken//NN|UTR|SIN|DEF|NOM//nsubj:pass//58 ska//VB|PRS|AKT//aux//58 tillämpas//VB|INF|SFO//ccomp//53 så//AB//advmod//58 att//SN//mark//69 varors//NN|UTR|PLU|IND|GEN//nmod:poss//64 och//KN//cc//63 produkters//NN|UTR|PLU|IND|GEN//conj//61 påverkan//NN|UTR|SIN|IND|NOM//nsubj:pass//69 på//PP//case//66 hälsa//NN|UTR|SIN|IND|NOM//nmod//64 och//KN//cc//68 miljö//NN|UTR|SIN|IND|NOM//conj//66 minimeras//VB|PRS|SFO//advcl//58 med//PP//case//71 beaktande//NN|NEU|SIN|IND|NOM//obl//69 av//PP//case//74 hela//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//74 livscykeln//NN|UTR|SIN|DEF|NOM//nmod//71 .//MAD//punct//13
Förslag till förbättringar av nu gällande producentansvar och systemen för returdryckesförpackningar;Vidare//AB|KOM//advmod//1 föreslår//VB|PRS|AKT//ROOT//1 jag//PN|UTR|SIN|DEF|SUB//nsubj//1 en//DT|UTR|SIN|IND//det//4 ändring//NN|UTR|SIN|IND|NOM//obj//1 i//PP//case//10 MB//PM|NOM//nmod//7 15//RG|NOM//nummod//8 kap.//NN|AN//nmod//10 7//RG|NOM//nummod//10 §//NN|AN//nmod//4 som//HP|-|-|-//nsubj//12 innebär//VB|PRS|AKT//acl:relcl//10 att//SN//mark//20 regeringen//NN|UTR|SIN|DEF|NOM//nsubj:pass//20 eller//KN//cc//17 den//DT|UTR|SIN|DEF//det//17 myndighet//NN|UTR|SIN|IND|NOM//conj//14 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//19 bestämmer//VB|PRS|AKT//acl:relcl//17 ges//VB|INF|SFO//ccomp//12 ett//DT|NEU|SIN|IND//det//22 bemyndigande//NN|NEU|SIN|IND|NOM//obj//20 att//IE//mark//24 meddela//VB|INF|AKT//acl//22 föreskrifter//NN|UTR|PLU|IND|NOM//obj//24 om//PP//case//27 sammansättning//NN|UTR|SIN|IND|NOM//obl//24 ,//MID//punct//29 återanvändbarhet//NN|UTR|SIN|IND|NOM//conj//27 och//KN//cc//31 återvinningsbarhet//NN|UTR|SIN|IND|NOM//conj//27 även//AB//advmod//35 för//PP//case//35 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//35 varor//NN|UTR|PLU|IND|NOM//conj//27 och//KN//cc//37 produktgrupper//NN|UTR|PLU|IND|NOM//conj//35 än//KN//case//39 förpackningar//NN|UTR|PLU|IND|NOM//nmod//37 .//MAD//punct//1
Förslag till förbättringar av nu gällande producentansvar och systemen för returdryckesförpackningar;Jag//PN|UTR|SIN|DEF|SUB//nsubj//1 föreslår//VB|PRS|AKT//ROOT//1 att//SN//mark//5 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//5 bör//VB|PRS|AKT//aux//5 överväga//VB|INF|AKT//ccomp//1 att//IE//mark//7 införa//VB|INF|AKT//xcomp//5 ett//DT|NEU|SIN|IND//det//10 nytt//JJ|POS|NEU|SIN|IND|NOM//amod//10 delmål//NN|NEU|SIN|IND|NOM//obj//7 om//PP//case//12 hushållning//NN|UTR|SIN|IND|NOM//obl//7 med//PP//case//14 material//NN|NEU|SIN|IND|NOM//nmod//12 och//KN//cc//16 energi//NN|UTR|SIN|IND|NOM//conj//14 för//PP//case//18 varor//NN|UTR|PLU|IND|NOM//nmod//16 och//KN//cc//20 tjänster//NN|UTR|PLU|IND|NOM//conj//18 sett//VB|SUP|AKT//xcomp//1 i//PP//case//24 ett//DT|NEU|SIN|IND//det//24 livscykelperspektiv//NN|NEU|SIN|IND|NOM//obl//21 .//MAD//punct//1
Förslag till förbättringar av nu gällande producentansvar och systemen för returdryckesförpackningar;Delmålet//NN|NEU|SIN|DEF|NOM//nsubj//27 hör//VB|PRS|AKT//conj//1 hemma//PL//advmod//27 under//PP//case//33 miljökvalitetsmålet//NN|NEU|SIN|DEF|NOM//nmod//33 God//JJ|POS|UTR|SIN|IND|NOM//amod//33 bebyggd//PC|PRF|UTR|SIN|IND|NOM//amod//33 miljö//NN|UTR|SIN|IND|NOM//obl//27 .//MAD//punct//27
Förslag till förbättringar av nu gällande producentansvar och systemen för returdryckesförpackningar;Den//DT|UTR|SIN|DEF//det//37 föreslagna//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//37 kompletteringen//NN|UTR|SIN|DEF|NOM//nsubj//38 innebär//VB|PRS|AKT//parataxis//27 att//SN//mark//49 de//DT|UTR/NEU|PLU|DEF//det//42 viktigaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//42 målsättningarna//NN|UTR|PLU|DEF|NOM//nsubj:pass//49 med//PP//case//44 producentansvaret//NN|NEU|SIN|DEF|NOM//nmod//42 och//KN//cc//46 IPP//PM|NOM//conj//44 inte//AB//advmod//49 bara//AB//advmod//49 återspeglas//VB|PRS|SFO//ccomp//38 i//PP//case//51 miljökvalitetsmålen//NN|UTR|SIN|DEF|NOM//obl//49 utan//KN//cc//55 även//AB//advmod//55 i//PP//case//55 delmålen//NN|NEU|PLU|DEF|NOM//obl//49 .//MAD//punct//1
