Kommittédirektiv;Beslut//NN|NEU|SIN|IND|NOM//ROOT//0 vid//PP//case//2 regeringssammanträde//NN|NEU|SIN|IND|NOM//nmod//0 den//DT|UTR|SIN|DEF//det//5 19//RG|NOM//nummod//5 december//NN|UTR|SIN|IND|NOM//nmod//0 2002//RG|NOM//nummod//5 .//MAD//punct//0
13 Referenser / Lag (1993:1392) om pliktexemplar av dokument;4//RG|NOM//discourse//2 .//MAD//punct//0
13 Referenser / Lag (1993:1392) om pliktexemplar av dokument;skrift//NN|UTR|SIN|IND|NOM//ROOT//2 som//HP|-|-|-//nsubj:pass//5 skall//VB|PRS|AKT//aux//5 lämnas//VB|INF|SFO//acl:relcl//2 som//KN//case//7 tillbehör//NN|NEU|SIN|IND|NOM//obl//5 till//PP//case//9 pliktexemplar//NN|UTR|PLU|IND|NOM//nmod//7 enligt//PP//case//12 32//RG|NOM//nummod//12 §//NN|AN//nmod//9 .//MAD//punct//2
13 Referenser / Lag (1993:1392) om pliktexemplar av dokument;Lag//NN|UTR|SIN|IND|NOM//appos//2 (//PAD//punct//16 1995:1375//RG|NOM//appos//14 )//PAD//punct//16 .//MAD//punct//2
13 Referenser / Lag (1993:1392) om pliktexemplar av dokument;Annan//JJ|POS|UTR|SIN|IND|NOM//amod//1 skrift//NN|UTR|SIN|IND|NOM//ROOT//1
13 Referenser / Lag (1993:1392) om pliktexemplar av dokument;10//RG|NOM//nummod//1 §//NN|AN//nsubj:pass//18 Av//PP//case//3 skrift//NN|UTR|SIN|IND|NOM//nmod//1 som//HP|-|-|-//nsubj//5 utgör//VB|PRS|AKT//acl:relcl//3 dokument//NN|NEU|SIN|IND|NOM//obj//5 för//PP//case//9 elektronisk//JJ|POS|UTR|SIN|IND|NOM//amod//9 återgivning//NN|UTR|SIN|IND|NOM//nmod//6 och//KN//cc//12 av//PP//case//12 skrift//NN|UTR|SIN|IND|NOM//conj//9 i//PP//case//14 mikroform//NN|UTR|SIN|IND|NOM//nmod//12 skall//VB|PRS|AKT//aux//18 sju//RG|NOM//nummod//17 pliktexemplar//NN|UTR|PLU|IND|NOM//nsubj:pass//18 lämnas//VB|INF|SFO//ROOT//18 ,//MID//punct//18 om//SN//mark//23 skriften//NN|UTR|SIN|DEF|NOM//nsubj:pass//23 har//VB|PRS|AKT//aux//23 framställts//VB|SUP|SFO//advcl//18 här//AB//advmod//23 i//PP//case//26 landet//NN|NEU|SIN|DEF|NOM//obl//23 i//PP//case//30 minst//AB|SUV//advmod//29 50//RG|NOM//nummod//30 exemplar//NN|NEU|PLU|IND|NOM//obl//23 och//KN//cc//33 har//VB|PRS|AKT//aux//33 gjorts//VB|SUP|SFO//conj//23 tillgänglig//JJ|POS|UTR|SIN|IND|NOM//xcomp//33 för//PP//case//36 allmänheten//NN|UTR|SIN|DEF|NOM//obl//33 här//AB//advmod//33 .//MAD//punct//18
13 Referenser / Lag (1993:1392) om pliktexemplar av dokument;Av//PP//case//1 skrift//NN|UTR|SIN|IND|NOM//obl//27 som//HP|-|-|-//nsubj:pass//3 avses//VB|PRS|SFO//acl:relcl//1 i//PP//case//6 första//RO|NOM//amod//6 stycket//NN|NEU|SIN|DEF|NOM//obl//3 och//KN//cc//10 som//HP|-|-|-//nsubj:pass//10 har//VB|PRS|AKT//aux//10 framställts//VB|SUP|SFO//conj//3 utomlands//AB//advmod//10 och//KN//cc//13 gjorts//VB|SUP|SFO//conj//3 tillgänglig//JJ|POS|UTR|SIN|IND|NOM//xcomp//13 för//PP//case//16 allmänheten//NN|UTR|SIN|DEF|NOM//obl//13 här//AB//advmod//19 i//PP//case//19 landet//NN|NEU|SIN|DEF|NOM//obl//13 i//PP//case//23 minst//AB|SUV//advmod//22 50//RG|NOM//nummod//23 exemplar//NN|NEU|PLU|IND|NOM//obl//13 skall//VB|PRS|AKT//aux//27 sju//RG|NOM//nummod//26 exemplar//NN|NEU|PLU|IND|NOM//nsubj:pass//27 lämnas//VB|INF|SFO//ROOT//27 ,//MID//punct//27 om//SN//mark//31 skriften//NN|UTR|SIN|DEF|NOM//nsubj//31 rör//VB|PRS|AKT//advcl//27 svenska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//33 förhållanden//NN|NEU|PLU|IND|NOM//obj//31 .//MAD//punct//27
13 Referenser / Lag (1993:1392) om pliktexemplar av dokument;Föreskrifterna//NN|UTR|PLU|DEF|NOM//nsubj//6 i//PP//case//5 första//RO|NOM//amod//5 och//KN//cc//4 andra//RO|NOM//conj//2 styckena//NN|NEU|PLU|DEF|NOM//nmod//0 gäller//VB|PRS|AKT//ROOT//6 inte//AB//advmod//6 om//SN//mark//10 annat//PN|NEU|SIN|IND|SUB/OBJ//nsubj//10 följer//VB|PRS|AKT//advcl//6 av//PP//case//13 11//RG|NOM//nummod//13 §//NN|AN//obl//10 .//MAD//punct//6
13 Referenser / Lag (1993:1392) om pliktexemplar av dokument;11//RG|NOM//nummod//1 §//NN|AN//nsubj//10 Om//SN//case//4 en//DT|UTR|SIN|IND//det//4 skrift//NN|UTR|SIN|IND|NOM//nmod//1 som//HP|-|-|-//nsubj:pass//6 avses//VB|PRS|SFO//acl:relcl//4 i//PP//case//9 10//RG|NOM//nummod//9 §//NN|AN//obl//6 har//VB|PRS|AKT//advcl//48 samma//DT|UTR/NEU|SIN/PLU|IND//det//12 innehåll//NN|NEU|SIN|IND|NOM//obj//10 som//KN//mark//19 en//DT|UTR|SIN|IND//det//19 tidigare//AB|KOM//amod//19 eller//KN//cc//18 samtidigt//AB//advmod//18 framställd//PC|PRF|UTR|SIN|IND|NOM//conj//15 skrift//NN|UTR|SIN|IND|NOM//obl//10 som//HP|-|-|-//nsubj:pass//21 avses//VB|PRS|SFO//acl:relcl//19 i//PP//case//26 5//RG|NOM//nummod//26 eller//KN//cc//23 6//RG|NOM//nummod//23 §//NN|AN//obl//21 eller//KN//cc//28 har//VB|PRS|AKT//conj//21 samma//DT|UTR/NEU|SIN/PLU|IND//det//30 innehåll//NN|NEU|SIN|IND|NOM//obj//28 och//KN//cc//32 utförande//NN|NEU|SIN|IND|NOM//conj//30 som//KN//case//37 en//DT|UTR|SIN|IND//det//37 tidigare//AB|KOM//advmod//36 framställd//PC|PRF|UTR|SIN|IND|NOM//amod//37 skrift//NN|UTR|SIN|IND|NOM//obl//28 som//HP|-|-|-//nsubj:pass//39 avses//VB|PRS|SFO//acl:relcl//37 i//PP//case//42 10//RG|NOM//nummod//42 §//NN|AN//obl//39 ,//MID//punct//10 skall//VB|PRS|AKT//aux//48 endast//AB//advmod//48 två//RG|NOM//nummod//47 pliktexemplar//NN|UTR|PLU|IND|NOM//nsubj:pass//48 lämnas//VB|PRS|SFO//ROOT//48 ,//MID//punct//48 under//PP//case//51 förutsättning//NN|UTR|SIN|IND|NOM//obl//48 att//SN//mark//62 pliktexemplar//NN|UTR|PLU|IND|NOM//nsubj:pass//62 av//PP//case//60 den//DT|UTR|SIN|DEF//det//60 tidigare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//60 eller//KN//cc//59 samtidigt//AB//advmod//59 framställda//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//60 skriften//NN|UTR|SIN|DEF|NOM//nmod//53 har//VB|PRS|AKT//aux//62 lämnats//VB|SUP|SFO//acl//51 eller//KN//cc//64 lämnas//VB|INF|SFO//conj//62 samtidigt//AB//advmod//64 .//MAD//punct//48
13 Referenser / Lag (1993:1392) om pliktexemplar av dokument;Föreskrifterna//NN|UTR|PLU|DEF|NOM//nsubj//4 i//PP//case//3 första//RO|NOM//amod//3 stycket//NN|NEU|SIN|DEF|NOM//nmod//0 gäller//VB|PRS|AKT//ROOT//4 inte//AB//advmod//4 om//SN//mark//8 annat//PN|NEU|SIN|IND|SUB/OBJ//nsubj//8 följer//VB|PRS|AKT//advcl//4 av//PP//case//10 föreskrifterna//NN|UTR|PLU|DEF|NOM//obl//8 om//PP//case//13 kombinerat//PC|PRF|NEU|SIN|IND|NOM//amod//13 material//NN|NEU|SIN|IND|NOM//nmod//10 i//PP//case//15 16//RG|NOM//nmod//10 och//KN//cc//15 17//RG|NOM//nummod//15 §//NN|AN//nmod//19 §//NN|AN//nmod//10 .//MAD//punct//4
13 Referenser / Lag (1993:1392) om pliktexemplar av dokument;Film//NN|UTR|SIN|IND|NOM//ROOT//0 och//KN//cc//2 videogram//NN|NEU|SIN|IND|NOM//conj//0
13 Referenser / Lag (1993:1392) om pliktexemplar av dokument;12//RG|NOM//nummod//1 §//NN|AN//nsubj:pass//16 Av//PP//case//3 film//NN|UTR|SIN|IND|NOM//nmod//1 som//HP|-|-|-//nsubj:pass//6 har//VB|PRS|AKT//aux//6 gjorts//VB|SUP|SFO//acl:relcl//3 tillgänglig//JJ|POS|UTR|SIN|IND|NOM//xcomp//6 för//PP//case//9 allmänheten//NN|UTR|SIN|DEF|NOM//obl//6 här//AB//advmod//12 i//PP//case//12 landet//NN|NEU|SIN|DEF|NOM//obl//6 skall//VB|PRS|AKT//aux//16 ett//DT|NEU|SIN|IND//det//15 pliktexemplar//NN|NEU|SIN|IND|NOM//nsubj:pass//16 lämnas//VB|INF|SFO//ROOT//16 .//MAD//punct//16
13 Referenser / Lag (1993:1392) om pliktexemplar av dokument;Av//PP//case//1 videogram//NN|NEU|PLU|IND|NOM//obl//18 som//HP|-|-|-//nsubj:pass//4 har//VB|PRS|AKT//aux//4 gjorts//VB|SUP|SFO//acl:relcl//1 tillgängligt//JJ|POS|NEU|SIN|IND|NOM//advmod//4 för//PP//case//7 allmänheten//NN|UTR|SIN|DEF|NOM//obl//4 här//AB//advmod//10 i//PP//case//10 landet//NN|NEU|SIN|DEF|NOM//obl//4 i//PP//case//14 minst//AB|SUV//advmod//13 fem//RG|NOM//nummod//14 exemplar//NN|NEU|PLU|IND|NOM//nmod//10 skall//VB|PRS|AKT//aux//18 ett//DT|NEU|SIN|IND//det//17 pliktexemplar//NN|NEU|SIN|IND|NOM//nsubj:pass//18 lämnas//VB|INF|SFO//ROOT//18 .//MAD//punct//18
13 Referenser / Lag (1993:1392) om pliktexemplar av dokument;Av//PP//case//1 film//NN|UTR|SIN|IND|NOM//obl//13 eller//KN//cc//3 videogram//NN|NEU|SIN|IND|NOM//conj//1 som//HP|-|-|-//nsubj:pass//6 har//VB|PRS|AKT//aux//6 granskats//VB|SUP|SFO//acl:relcl//3 av//PP//case//9 Statens//NN|UTR|SIN|DEF|GEN//nmod:poss//9 biografbyrå//NN|UTR|SIN|IND|NOM//obl:agent//6 och//KN//cc//13 därvid//AB//advmod//13 inte//AB//advmod//13 godkänts//VB|SUP|SFO//advcl//19 för//PP//case//15 visning//NN|UTR|SIN|IND|NOM//obl//13 skall//VB|PRS|AKT//aux//19 ett//DT|NEU|SIN|IND//det//18 pliktexemplar//NN|NEU|SIN|IND|NOM//nsubj:pass//19 lämnas//VB|INF|SFO//ROOT//19 .//MAD//punct//19
13 Referenser / Lag (1993:1392) om pliktexemplar av dokument;Föreskrifterna//NN|UTR|PLU|DEF|NOM//nsubj//4 i//PP//case//3 denna//DT|UTR|SIN|DEF//det//3 paragraf//NN|UTR|SIN|IND|NOM//nmod//0 gäller//VB|PRS|AKT//ROOT//4 inte//AB//advmod//4 om//SN//mark//8 annat//PN|NEU|SIN|IND|SUB/OBJ//nsubj//8 följer//VB|PRS|AKT//advcl//4 av//PP//compound:prt//8 13//RG|NOM//nummod//11 §//NN|AN//obj//8 eller//KN//cc//16 av//PP//case//14 vad//HP|NEU|SIN|IND//dislocated//16 som//HP|-|-|-//nsubj:pass//16 föreskrivs//VB|PRS|SFO//conj//8 om//PP//case//19 kombinerat//PC|PRF|NEU|SIN|IND|NOM//amod//19 material//NN|NEU|SIN|IND|NOM//obl//16 i//PP//case//21 16//RG|NOM//nummod//24 och//KN//cc//21 17//RG|NOM//nummod//21 §//NN|AN//nmod//25 §//NN|AN//obl//16 .//MAD//punct//4
13 Referenser / Lag (1993:1392) om pliktexemplar av dokument;13//RG|NOM//nummod//1 §//NN|AN//nmod//2 Skyldighet//NN|UTR|SIN|IND|NOM//nsubj//9 att//IE//mark//4 lämna//VB|INF|AKT//acl//2 pliktexemplar//NN|UTR|PLU|IND|NOM//obj//4 enligt//PP//case//8 12//RG|NOM//nummod//8 §//NN|AN//obl//4 föreligger//VB|PRS|AKT//ROOT//9 inte//AB//advmod//9 i//PP//case//15 fråga//NN|UTR|SIN|IND|NOM//fixed//11 om//PP//fixed//11 sådant//JJ|POS|NEU|SIN|IND|NOM//amod//15 dokument//NN|NEU|SIN|IND|NOM//obl//9 som//HP|-|-|-//nsubj//17 har//VB|PRS|AKT//acl:relcl//15 samma//DT|UTR/NEU|SIN/PLU|IND//det//19 innehåll//NN|NEU|SIN|IND|NOM//obj//17 och//KN//cc//21 utförande//NN|NEU|SIN|IND|NOM//conj//19 som//KN//nsubj//24 tidigare//AB|KOM//advmod//24 framställt//VB|SUP|AKT//amod//25 dokument//NN|NEU|PLU|IND|NOM//obj//17 ,//MID//punct//25 av//PP//case//28 vilket//HP|NEU|SIN|IND//obl//31 pliktexemplar//NN|UTR|PLU|IND|NOM//nsubj:pass//31 har//VB|PRS|AKT//aux//31 lämnats//VB|SUP|SFO//acl:relcl//25 .//MAD//punct//9
13 Referenser / Lag (1993:1392) om pliktexemplar av dokument;Föreskrifterna//NN|UTR|PLU|DEF|NOM//nsubj//4 i//PP//case//3 första//RO|NOM//amod//3 stycket//NN|NEU|SIN|DEF|NOM//nmod//0 gäller//VB|PRS|AKT//ROOT//4 inte//AB//advmod//4 om//SN//mark//8 annat//PN|NEU|SIN|IND|SUB/OBJ//nsubj//8 följer//VB|PRS|AKT//advcl//4 av//PP//case//10 föreskrifterna//NN|UTR|PLU|DEF|NOM//obl//8 om//PP//case//13 kombinerat//PC|PRF|NEU|SIN|IND|NOM//amod//13 material//NN|NEU|SIN|IND|NOM//nmod//10 i//PP//case//15 16//RG|NOM//nmod//10 och//KN//cc//15 17//RG|NOM//nummod//15 §//NN|AN//nmod//19 §//NN|AN//nmod//10 .//MAD//punct//4
13 Referenser / Lag (1993:1392) om pliktexemplar av dokument;Fonogram//NN|NEU|PLU|IND|NOM//ROOT//0 och//KN//cc//4 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//4 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//4 dokument//NN|NEU|PLU|IND|NOM//conj//0 för//PP//case//7 elektronisk//JJ|POS|UTR|SIN|IND|NOM//amod//7 återgivning//NN|UTR|SIN|IND|NOM//nmod//4
13 Referenser / Lag (1993:1392) om pliktexemplar av dokument;14//RG|NOM//nummod//1 §//NN|AN//nsubj:pass//25 Av//PP//case//3 fonogram//NN|NEU|PLU|IND|NOM//nmod//1 som//HP|-|-|-//nsubj:pass//6 har//VB|PRS|AKT//aux//6 framställts//VB|SUP|SFO//acl:relcl//3 här//AB//advmod//6 i//PP//case//9 landet//NN|NEU|SIN|DEF|NOM//obl//6 i//PP//case//13 minst//AB|SUV//advmod//12 50//RG|NOM//nummod//13 exemplar//NN|NEU|PLU|IND|NOM//obl//6 och//KN//cc//17 som//HP|-|-|-//nsubj:pass//17 har//VB|PRS|AKT//aux//17 gjorts//VB|SUP|SFO//acl:relcl//1 tillgängligt//JJ|POS|NEU|SIN|IND|NOM//advmod//17 för//PP//case//20 allmänheten//NN|UTR|SIN|DEF|NOM//obl//17 här//AB//advmod//25 skall//VB|PRS|AKT//aux//25 ett//DT|NEU|SIN|IND//det//24 pliktexemplar//NN|NEU|SIN|IND|NOM//nsubj:pass//25 lämnas//VB|INF|SFO//ROOT//25 .//MAD//punct//25
13 Referenser / Lag (1993:1392) om pliktexemplar av dokument;Av//PP//case//1 fonogram//NN|NEU|PLU|IND|NOM//obl//22 som//HP|-|-|-//nsubj:pass//4 har//VB|PRS|AKT//aux//4 framställts//VB|SUP|SFO//acl:relcl//1 utomlands//AB//advmod//4 och//KN//cc//8 har//VB|PRS|AKT//aux//8 gjorts//VB|SUP|SFO//conj//1 tillgängligt//JJ|POS|NEU|SIN|IND|NOM//advmod//8 för//PP//case//11 allmänheten//NN|UTR|SIN|DEF|NOM//obl//8 här//AB//advmod//14 i//PP//case//14 landet//NN|NEU|SIN|DEF|NOM//nmod//11 i//PP//case//18 minst//AB|SUV//advmod//17 50//RG|NOM//nummod//18 exemplar//NN|NEU|PLU|IND|NOM//nmod//14 skall//VB|PRS|AKT//aux//22 ett//DT|NEU|SIN|IND//det//21 pliktexemplar//NN|NEU|SIN|IND|NOM//nsubj:pass//22 lämnas//VB|INF|SFO//ROOT//22 ,//MID//punct//22 om//SN//mark//26 fonogrammet//NN|NEU|SIN|DEF|NOM//nsubj//26 rör//VB|PRS|AKT//advcl//22 svenska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//28 förhållanden//NN|NEU|PLU|IND|NOM//obj//26 .//MAD//punct//22
13 Referenser / Lag (1993:1392) om pliktexemplar av dokument;Vad//HP|NEU|SIN|IND//dislocated//2 som//HP|-|-|-//nsubj//2 sägs//VB|PRS|SFO//advcl//11 om//PP//case//4 fonogram//NN|NEU|SIN|IND|NOM//obl//2 i//PP//case//9 första//RO|NOM//amod//9 och//KN//cc//8 andra//RO|NOM//conj//6 styckena//NN|NEU|PLU|DEF|NOM//nmod//4 skall//VB|PRS|AKT//aux//11 tillämpas//VB|INF|SFO//ROOT//11 även//AB//advmod//11 på//PP//case//14 dokument//NN|NEU|PLU|IND|NOM//obl//11 för//PP//case//17 elektronisk//JJ|POS|UTR|SIN|IND|NOM//amod//17 återgivning//NN|UTR|SIN|IND|NOM//nmod//14 som//HP|-|-|-//nsubj//22 är//VB|PRS|AKT//cop//22 av//PP//case//22 annat//JJ|POS|NEU|SIN|IND|NOM//amod//22 slag//NN|NEU|SIN|IND|NOM//obl//11 än//KN//mark//25 som//HP|-|-|-//nsubj:pass//25 avses//VB|PRS|SFO//acl//22 i//PP//case//28 10//RG|NOM//nummod//28 §//NN|AN//obl//25 och//KN//cc//33 som//HP|-|-|-//nsubj//33 inte//AB//advmod//33 är//VB|PRS|AKT//cop//33 videogram//NN|NEU|SIN|IND|NOM//conj//25 eller//KN//cc//35 fonogram//NN|NEU|SIN|IND|NOM//conj//33 .//MAD//punct//11
13 Referenser / Lag (1993:1392) om pliktexemplar av dokument;Föreskrifterna//NN|UTR|PLU|DEF|NOM//nsubj//4 i//PP//case//3 denna//DT|UTR|SIN|DEF//det//3 paragraf//NN|UTR|SIN|IND|NOM//nmod//0 gäller//VB|PRS|AKT//ROOT//4 inte//AB//advmod//4 om//SN//mark//8 annat//PN|NEU|SIN|IND|SUB/OBJ//nsubj//8 följer//VB|PRS|AKT//advcl//4 av//PP//compound:prt//8 15//RG|NOM//nummod//11 §//NN|AN//obj//8 eller//KN//cc//16 av//PP//case//14 vad//HP|NEU|SIN|IND//dislocated//16 som//HP|-|-|-//nsubj:pass//16 föreskrivs//VB|PRS|SFO//conj//8 om//PP//case//19 kombinerat//PC|PRF|NEU|SIN|IND|NOM//amod//19 material//NN|NEU|SIN|IND|NOM//obl//16 i//PP//case//21 16//RG|NOM//nummod//24 och//KN//cc//21 17//RG|NOM//nummod//21 §//NN|AN//nmod//25 §//NN|AN//obl//16 .//MAD//punct//4
13 Referenser / Lag (1993:1392) om pliktexemplar av dokument;15//RG|NOM//nummod//1 §//NN|AN//nmod//2 Skyldighet//NN|UTR|SIN|IND|NOM//nsubj//9 att//IE//mark//4 lämna//VB|INF|AKT//acl//2 pliktexemplar//NN|UTR|PLU|IND|NOM//obj//4 enligt//PP//case//8 14//RG|NOM//nummod//8 §//NN|AN//obl//4 föreligger//VB|PRS|AKT//ROOT//9 inte//AB//advmod//9 i//PP//case//15 fråga//NN|UTR|SIN|IND|NOM//fixed//11 om//PP//fixed//11 sådant//JJ|POS|NEU|SIN|IND|NOM//amod//15 dokument//NN|NEU|SIN|IND|NOM//obl//9 som//HP|-|-|-//nsubj//17 har//VB|PRS|AKT//acl:relcl//15 samma//DT|UTR/NEU|SIN/PLU|IND//det//19 innehåll//NN|NEU|SIN|IND|NOM//obj//17 och//KN//cc//21 utförande//NN|NEU|SIN|IND|NOM//conj//19 som//KN//nsubj//24 tidigare//AB|KOM//advmod//24 framställt//VB|SUP|AKT//amod//25 dokument//NN|NEU|PLU|IND|NOM//obj//17 ,//MID//punct//25 av//PP//case//28 vilket//HP|NEU|SIN|IND//obl//31 pliktexemplar//NN|UTR|PLU|IND|NOM//nsubj:pass//31 har//VB|PRS|AKT//aux//31 lämnats//VB|SUP|SFO//acl:relcl//25 .//MAD//punct//9
13 Referenser / Lag (1993:1392) om pliktexemplar av dokument;Föreskrifterna//NN|UTR|PLU|DEF|NOM//nsubj//4 i//PP//case//3 första//RO|NOM//amod//3 stycket//NN|NEU|SIN|DEF|NOM//nmod//0 gäller//VB|PRS|AKT//ROOT//4 inte//AB//advmod//4 om//SN//mark//8 annat//PN|NEU|SIN|IND|SUB/OBJ//nsubj//8 följer//VB|PRS|AKT//advcl//4 av//PP//case//10 föreskrifterna//NN|UTR|PLU|DEF|NOM//obl//8 om//PP//case//13 kombinerat//PC|PRF|NEU|SIN|IND|NOM//amod//13 material//NN|NEU|SIN|IND|NOM//nmod//10 i//PP//case//15 16//RG|NOM//nmod//10 och//KN//cc//15 17//RG|NOM//nummod//15 §//NN|AN//nmod//19 §//NN|AN//nmod//10 .//MAD//punct//4
13 Referenser / Lag (1993:1392) om pliktexemplar av dokument;Kombinerat//PC|PRF|NEU|SIN|IND|NOM//ROOT//0 material//NN|NEU|SIN|IND|NOM//obj//0
13 Referenser / Lag (1993:1392) om pliktexemplar av dokument;16//RG|NOM//nummod//1 §//NN|AN//nsubj:pass//53 Med//PP//case//4 kombinerat//PC|PRF|NEU|SIN|IND|NOM//amod//4 material//NN|NEU|SIN|IND|NOM//nmod//1 förstås//AB//nmod//1 material//NN|NEU|SIN|IND|NOM//nmod//1 ,//MID//punct//9 som//HP|-|-|-//nsubj//9 innehåller//VB|PRS|AKT//acl:relcl//1 dels//KN//advmod//14 en//RG|UTR|SIN|IND|NOM//det//14 eller//KN//cc//13 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//conj//11 skrifter//NN|UTR|PLU|IND|NOM//obj//9 ,//MID//punct//20 dels//KN//advmod//20 ett//RG|NEU|SIN|IND|NOM//det//20 eller//KN//cc//19 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//conj//17 dokument//NN|NEU|PLU|IND|NOM//appos//1 som//HP|-|-|-//nsubj:pass//22 utgörs//VB|PRS|SFO//acl:relcl//20 av//PP//case//24 film//NN|UTR|SIN|IND|NOM//obl:agent//22 ,//MID//punct//26 videogram//NN|NEU|SIN|IND|NOM//conj//24 ,//MID//punct//28 fonogram//NN|NEU|PLU|IND|NOM//conj//24 eller//KN//cc//30 dokument//NN|NEU|PLU|IND|NOM//conj//24 för//PP//case//33 elektronisk//JJ|POS|UTR|SIN|IND|NOM//amod//33 återgivning//NN|UTR|SIN|IND|NOM//nmod//30 som//HP|-|-|-//nsubj:pass//35 avses//VB|PRS|SFO//acl:relcl//33 i//PP//case//40 14//RG|NOM//nummod//38 §//NN|AN//nmod//40 tredje//RO|NOM//amod//40 stycket//NN|NEU|SIN|DEF|NOM//obl//35 .//MAD//punct//1
13 Referenser / Lag (1993:1392) om pliktexemplar av dokument;Med//PP//case//43 skrifter//NN|UTR|PLU|IND|NOM//nmod//1 och//KN//cc//46 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//46 dokument//NN|NEU|PLU|IND|NOM//conj//43 som//HP|-|-|-//nsubj//49 kan//VB|PRS|AKT//aux//49 ingå//VB|INF|AKT//acl:relcl//46 i//PP//case//52 kombinerat//PC|PRF|NEU|SIN|IND|NOM//amod//52 material//NN|NEU|SIN|IND|NOM//obl//49 avses//VB|PRS|SFO//ROOT//53 endast//AB//advmod//53 sådana//PN|UTR/NEU|PLU|IND|SUB/OBJ//nsubj:pass//53 som//HP|-|-|-//nsubj//61 var//PN|UTR|SIN|IND|SUB/OBJ//cop//61 för//PP//case//59 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//fixed//57 har//VB|PRS|AKT//aux//61 medfört//VB|SUP|AKT//acl:relcl//55 eller//KN//cc//64 skulle//VB|PRT|AKT//aux//64 medföra//VB|INF|AKT//conj//61 skyldighet//NN|UTR|SIN|IND|NOM//obj//64 att//IE//mark//67 lämna//VB|INF|AKT//acl//65 pliktexemplar//NN|UTR|PLU|IND|NOM//obj//67 .//MAD//punct//53
13 Referenser / Lag (1993:1392) om pliktexemplar av dokument;17//RG|NOM//nummod//1 §//NN|AN//nsubj:pass//8 Av//PP//case//4 kombinerat//PC|PRF|NEU|SIN|IND|NOM//amod//4 material//NN|NEU|SIN|IND|NOM//nmod//1 skall//VB|PRS|AKT//aux//8 sju//RG|NOM//nummod//7 pliktexemplar//NN|UTR|PLU|IND|NOM//nsubj:pass//8 lämnas//VB|INF|SFO//ROOT//8 .//MAD//punct//8
13 Referenser / Lag (1993:1392) om pliktexemplar av dokument;Om//SN//mark//1 kombinerat//PC|PRF|NEU|SIN|IND|NOM//amod//2 material//NN|NEU|SIN|IND|NOM//nsubj//3 har//VB|PRS|AKT//ROOT//3 samma//DT|UTR/NEU|SIN/PLU|IND//det//5 innehåll//NN|NEU|SIN|IND|NOM//obj//3 och//KN//cc//7 utförande//NN|NEU|SIN|IND|NOM//conj//5 som//HP|-|-|-//nsubj//10 tidigare//AB|KOM//advmod//10 framställt//VB|SUP|AKT//acl:relcl//7 kombinerat//PC|PRF|NEU|SIN|IND|NOM//amod//12 material//NN|NEU|SIN|IND|NOM//obj//10 ,//MID//punct//18 skall//VB|PRS|AKT//aux//18 endast//AB//advmod//18 två//RG|NOM//nummod//17 pliktexemplar//NN|UTR|PLU|IND|NOM//nsubj:pass//18 lämnas//VB|PRS|SFO//conj//3 ,//MID//punct//18 under//PP//case//21 förutsättning//NN|UTR|SIN|IND|NOM//obl//18 att//SN//mark//28 pliktexemplar//NN|UTR|PLU|IND|NOM//nsubj//28 av//PP//mark//27 det//DT|NEU|SIN|DEF//det//27 tidigare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//27 framställda//PC|PRF|UTR/NEU|SIN|DEF|NOM//nmod//23 kombinerade//PC|PRF|UTR/NEU|SIN|DEF|NOM//acl//21 materialet//NN|NEU|SIN|DEF|NOM//nsubj:pass//31 har//VB|PRS|AKT//aux//31 lämnats//VB|SUP|SFO//conj//18 eller//KN//cc//33 lämnas//VB|INF|SFO//conj//31 samtidigt//AB//advmod//33 .//MAD//punct//3
13 Referenser / Lag (1993:1392) om pliktexemplar av dokument;Ljudradio-//NN|UTR|-|-|SMS//ROOT//0 och//KN//cc//2 televisionsprogram//NN|NEU|PLU|IND|NOM//conj//0
