Sammanfattning;1//RG|NOM//nummod//1 Uppdraget//NN|NEU|SIN|DEF|NOM//ROOT//1 och//KN//cc//9 dess//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//7 genomförande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//6 2//RG|NOM//nummod//6 Dagens//NN|UTR|SIN|DEF|GEN//nmod:poss//7 utsökningsförfarande//NN|NEU|SIN|IND|NOM//amod//9 3//RG|NOM//nummod//9 Behovet//NN|NEU|SIN|DEF|NOM//conj//1 av//PP//case//12 en//DT|UTR|SIN|IND//det//12 översyn//NN|UTR|SIN|IND|NOM//nmod//9 av//PP//case//16 det//DT|NEU|SIN|DEF//det//16 utsökningsrättsliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//16 regelverket//NN|NEU|SIN|DEF|NOM//nmod//12 och//KN//cc//18 utgångspunkter//NN|UTR|PLU|IND|NOM//conj//16 för//PP//case//21 vår//PS|UTR|SIN|DEF//nmod:poss//21 översyn//NN|UTR|SIN|IND|NOM//nmod//18 4//RG|NOM//nummod//21 En//DT|UTR|SIN|IND//det//25 modernare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//25 utsökningsbalk//NN|UTR|SIN|IND|NOM//nmod//28 5//RG|NOM//nummod//27 Kronofogdemyndighetens//NN|UTR|SIN|DEF|GEN//nmod:poss//28 medverkan//NN|UTR|SIN|IND|NOM//appos//1 till//PP//case//31 frivilliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//31 överenskommelser//NN|UTR|PLU|IND|NOM//nmod//28 och//KN//cc//33 processledning//NN|UTR|SIN|IND|NOM//conj//31 6//RG|NOM//nummod//35 Utredning//NN|UTR|SIN|IND|NOM//nmod//33 av//PP//case//37 tillgångar//NN|UTR|PLU|IND|NOM//nmod//35 och//KN//cc//39 myndighetssamverkan//NN|UTR|SIN|DEF|NOM//conj//37 7//RG|NOM//nummod//41 Reglerna//NN|UTR|PLU|DEF|NOM//conj//1 om//PP//case//43 beneficium//NN|NEU|SIN|IND|NOM//nmod//41 vid//PP//case//45 utmätning//NN|UTR|SIN|IND|NOM//nmod//43 8//RG|NOM//nummod//47 Löneutmätning//NN|UTR|SIN|IND|NOM//conj//1 9//RG|NOM//nummod//50 Tvångsvis//PM|GEN//amod//50 försäljning//NN|UTR|SIN|IND|NOM//conj//1 och//KN//cc//52 redovisning//NN|UTR|SIN|IND|NOM//conj//50 av//PP//case//54 pengar//NN|UTR|PLU|IND|NOM//nmod//52 10//RG|NOM//nummod//56 Avhysning//NN|UTR|SIN|IND|NOM//appos//1 11//RG|NOM//nummod//58 Avgifter//NN|UTR|PLU|IND|NOM//conj//1 och//KN//cc//60 rättegångskostnader//NN|UTR|PLU|IND|NOM//conj//58 12//RG|NOM//nummod//62 Överklagande-//NN|NEU|-|-|SMS//appos//1 och//KN//cc//64 delgivningsfrågor//NN|UTR|PLU|IND|NOM//conj//62
16.12.1 Förslaget om beräkning av normal- och förbehållsbelopp Inledning / Ekonomiska konsekvenser för borgenärskollektivet och det allmänna;I//PP//case//81 detta//DT|NEU|SIN|DEF//det//81 avseende//NN|NEU|SIN|IND|NOM//obl//84 kan//VB|PRS|AKT//aux//84 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//84 antas//VB|INF|SFO//advcl//49 att//SN//mark//88 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//88 generellt//AB|POS//advmod//88 sett//PC|PRF|NEU|SIN|IND|NOM//advcl//90 är//VB|PRS|AKT//cop//90 barnfamiljerna//NN|UTR|PLU|DEF|NOM//parataxis//49 som//HP|-|-|-//nsubj//92 har//VB|PRS|AKT//acl:relcl//90 lägre//AB|KOM//advmod//94 månatliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//95 utmätningsbelopp//NN|NEU|PLU|IND|NOM//obj//92 än//KN//mark//97 de//PN|UTR/NEU|PLU|DEF|SUB//acl//95 som//HP|-|-|-//nsubj//100 inte//AB//advmod//100 har//VB|PRS|AKT//acl:relcl//97 försörjningsskyldighet//NN|UTR|SIN|IND|NOM//obj//100 för//PP//case//103 barn//NN|NEU|PLU|IND|NOM//obl//100 eftersom//SN//mark//106 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//106 har//VB|PRS|AKT//advcl//100 högre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//108 normal-//JJ|POS|UTR|-|-|SMS//obj//106 och//KN//cc//110 förbehållsbelopp//NN|NEU|PLU|IND|NOM//conj//108 .//MID//punct//49
16.12.1 Förslaget om beräkning av normal- och förbehållsbelopp Inledning / Ekonomiska konsekvenser för borgenärskollektivet och det allmänna;Om//SN//mark//115 en//DT|UTR|SIN|IND//det//114 gäldenär//NN|UTR|SIN|IND|NOM//nsubj//115 har//VB|PRS|AKT//advcl//49 två//RG|NOM//nummod//117 barn//NN|NEU|PLU|IND|NOM//obj//115 i//PP//case//120 övre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//120 tonåren//NN|NEU|PLU|DEF|NOM//obl//115 och//KN//cc//127 hans//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//126 eller//KN//cc//124 hennes//PS|UTR/NEU|SIN/PLU|DEF//conj//122 utmätningsbara//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//126 belopp//NN|NEU|SIN|IND|NOM//nsubj//127 uppgår//VB|PRS|AKT//conj//115 till//PP//case//130 400//RG|NOM//nummod//130 kronor//NN|UTR|PLU|IND|NOM//obl//127 per//PP//case//132 månad//NN|UTR|SIN|IND|NOM//nmod//130 kommer//VB|PRS|AKT//ccomp//49 vårt//PS|NEU|SIN|DEF//nmod:poss//135 förslag//NN|NEU|SIN|IND|NOM//nsubj//133 att//IE//mark//137 innebära//VB|INF|AKT//acl//135 att//SN//mark//143 den//DT|UTR|SIN|DEF//det//141 här//AB//fixed//139 gäldenärens//NN|UTR|SIN|DEF|GEN//nmod:poss//142 normalbelopp//NN|NEU|SIN|IND|NOM//nsubj:pass//143 höjs//VB|PRS|SFO//ccomp//137 med//PP//case//147 2//RG|NOM//nummod//146 286//RG|NOM//nummod//147 kronor//NN|UTR|PLU|IND|NOM//obl//143 per//PP//case//149 månad//NN|UTR|SIN|IND|NOM//nmod//147 .//MAD//punct//49
16.12.1 Förslaget om beräkning av normal- och förbehållsbelopp Inledning / Ekonomiska konsekvenser för borgenärskollektivet och det allmänna;För//PP//case//153 borgenärernas//NN|UTR|PLU|DEF|GEN//nmod:poss//153 del//NN|UTR|SIN|IND|NOM//obl//154 blir//VB|PRS|AKT//parataxis//49 intäktsförlusten//NN|UTR|SIN|DEF|NOM//nsubj//154 emellertid//AB//advmod//154 inte//AB//advmod//154 2//RG|NOM//nummod//159 286//RG|NOM//nummod//160 kronor//NN|UTR|PLU|IND|NOM//xcomp//154 utan//PP//case//163 400//RG|NOM//nummod//163 kronor//NN|UTR|PLU|IND|NOM//nmod//160 .//MAD//punct//49
16.12.1 Förslaget om beräkning av normal- och förbehållsbelopp Inledning / Ekonomiska konsekvenser för borgenärskollektivet och det allmänna;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//4 har//VB|PRS|AKT//aux//4 inte//AB//advmod//4 varit//VB|SUP|AKT//cop//4 möjligt//JJ|POS|NEU|SIN|IND|NOM//ROOT//4 för//PP//case//6 oss//PN|UTR|PLU|DEF|OBJ//obl//4 att//IE//mark//8 beräkna//VB|INF|AKT//csubj//4 intäktsförlusten//NN|UTR|SIN|DEF|NOM//obj//8 för//PP//case//11 borgenärerna//NN|UTR|PLU|DEF|NOM//obl//8 men//KN//cc//15 vi//PN|UTR|PLU|DEF|SUB//nsubj//15 kan//VB|PRS|AKT//aux//15 konstatera//VB|INF|AKT//conj//4 att//SN//mark//30 en//DT|UTR|SIN|IND//det//18 höjning//NN|UTR|SIN|IND|NOM//nsubj//30 av//PP//case//20 normalbeloppet//NN|NEU|SIN|DEF|NOM//nmod//18 med//PP//case//25 knappt//AB|POS//advmod//23 300//RG|NOM//nummod//24 miljoner//NN|UTR|PLU|IND|NOM//nmod//25 kronor//NN|UTR|PLU|IND|NOM//nmod//20 per//PP//case//27 år//NN|NEU|SIN|IND|NOM//nmod//25 kommer//VB|PRS|AKT//aux//30 att//IE//mark//30 leda//VB|INF|AKT//ccomp//15 till//PP//mark//34 att//SN//mark//34 löneutmätningen//NN|UTR|SIN|DEF|NOM//nsubj//34 inbringar//VB|PRS|AKT//advcl//30 mindre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//36 pengar//NN|UTR|PLU|IND|NOM//obj//34 ,//MID//punct//15 dock//KN//advmod//44 inte//AB//advmod//44 i//PP//case//41 storleksordningen//NN|UTR|SIN|DEF|NOM//nmod//44 300//RG|NOM//nummod//43 miljoner//NN|UTR|PLU|IND|NOM//nmod//44 kronor//NN|UTR|PLU|IND|NOM//appos//15 .//MAD//punct//4
16.12.1 Förslaget om beräkning av normal- och förbehållsbelopp Inledning / Ekonomiska konsekvenser för borgenärskollektivet och det allmänna;Enligt//PP//case//2 vårt//PS|NEU|SIN|DEF//nmod:poss//2 förslag//NN|NEU|SIN|IND|NOM//obl//4 ska//VB|PRS|AKT//aux//4 förbehåll//NN|NEU|SIN|IND|NOM//nsubj//8 för//PP//case//6 umgängeskostnader//NN|UTR|PLU|IND|NOM//obl//4 även//AB//advmod//8 omfatta//VB|INF|AKT//ROOT//8 skäliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//10 kostnader//NN|UTR|PLU|IND|NOM//obj//8 för//PP//case//13 eventuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//13 resor//NN|UTR|PLU|IND|NOM//obl//8 till//PP//case//17 och//KN//cc//16 från//PP//conj//14 umgänge//NN|NEU|SIN|IND|NOM//nmod//13 samt//KN//cc//20 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//20 merkostnader//NN|UTR|PLU|IND|NOM//conj//17 som//HP|-|-|-//obj//26 umgänget//NN|NEU|SIN|DEF|NOM//nsubj//26 kan//VB|PRS|AKT//aux//26 komma//VB|INF|AKT//aux//26 att//IE//mark//26 medföra//VB|INF|AKT//acl:relcl//20 .//MAD//punct//8
16.12.1 Förslaget om beräkning av normal- och förbehållsbelopp Inledning / Ekonomiska konsekvenser för borgenärskollektivet och det allmänna;Att//SN//mark//30 umgängeskostnaderna//NN|UTR|PLU|DEF|NOM//nsubj:pass//30 beaktas//VB|PRS|SFO//advcl//8 i//PP//case//32 löneutmätningsförfarandet//NN|NEU|SIN|DEF|NOM//obl//30 har//VB|PRS|AKT//conj//8 naturligtvis//AB//advmod//33 konsekvenser//NN|UTR|PLU|IND|NOM//obj//33 för//PP//case//37 borgenärskollektivet//NN|NEU|SIN|DEF|NOM//nmod//35 .//MID//punct//8
16.12.1 Förslaget om beräkning av normal- och förbehållsbelopp Inledning / Ekonomiska konsekvenser för borgenärskollektivet och det allmänna;Som//HA//mark//41 vi//PN|UTR|PLU|DEF|SUB//nsubj//41 konstaterat//VB|SUP|AKT//advcl//8 ovan//AB//advmod//41 kommer//VB|PRS|AKT//conj//8 en//DT|UTR|SIN|IND//det//45 höjning//NN|UTR|SIN|IND|NOM//obj//43 av//PP//case//47 normalbeloppen//NN|UTR|SIN|DEF|NOM//nmod//45 för//PP//case//49 barnfamiljer//NN|UTR|PLU|IND|NOM//nmod//47 att//IE//mark//51 innebära//VB|INF|AKT//acl//45 en//DT|UTR|SIN|IND//det//53 minskning//NN|UTR|SIN|IND|NOM//obj//51 med//PP//case//58 mindre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//57 än//KN//fixed//55 åtta//RG|NOM//nummod//58 procent//NN|UTR|PLU|IND|NOM//nmod//53 .//MAD//punct//8
16.12.1 Förslaget om beräkning av normal- och förbehållsbelopp Inledning / Ekonomiska konsekvenser för borgenärskollektivet och det allmänna;Antagandet//NN|NEU|SIN|DEF|NOM//nsubj:pass//63 kan//VB|PRS|AKT//aux//63 därför//AB//advmod//63 göras//VB|INF|SFO//parataxis//8 att//SN//mark//72 den//DT|UTR|SIN|DEF//det//67 ytterligare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//67 minskning//NN|UTR|SIN|IND|NOM//nsubj//72 som//KN//mark//69 beaktande//NN|NEU|SIN|IND|NOM//acl:relcl//67 av//PP//case//71 umgängeskostnaderna//NN|UTR|PLU|DEF|NOM//nmod//69 medför//VB|PRS|AKT//ccomp//63 ,//MID//punct//74 ställt//PC|PRF|NEU|SIN|IND|NOM//conj//72 i//PP//case//76 relation//NN|UTR|SIN|IND|NOM//obl//74 till//PP//case//80 det//DT|NEU|SIN|DEF//det//80 totala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//80 indrivningsresultatet//NN|NEU|SIN|DEF|NOM//obl//74 ,//MID//punct//82 har//VB|PRS|AKT//conj//72 en//DT|UTR|SIN|IND//det//85 marginell//JJ|POS|UTR|SIN|IND|NOM//amod//85 påverkan//NN|UTR|SIN|IND|NOM//obj//82 på//PP//case//87 borgenärskollektivet//NN|NEU|SIN|DEF|NOM//nmod//85 .//MAD//punct//8

16.12.2 Förslaget att omprövning inte ska ske när ändringen är obetydlig;Vi//PN|UTR|PLU|DEF|SUB//nsubj//1 föreslår//VB|PRS|AKT//ROOT//1 att//SN//mark//6 Kronofogdemyndigheten//NN|UTR|SIN|DEF|NOM//nsubj//6 inte//AB//advmod//6 ska//VB|PRS|AKT//aux//6 ändra//VB|INF|AKT//ccomp//1 ett//DT|NEU|SIN|IND//det//8 beslut//NN|NEU|SIN|IND|NOM//obj//6 om//PP//case//10 utmätning//NN|UTR|SIN|IND|NOM//nmod//8 av//PP//case//12 lön//NN|UTR|SIN|IND|NOM//nmod//10 om//PP//case//14 resultatet//NN|NEU|SIN|DEF|NOM//nmod//10 av//PP//case//16 ändringen//NN|UTR|SIN|DEF|NOM//nmod//14 är//VB|PRS|AKT//cop//18 obetydlig//JJ|POS|UTR|SIN|IND|NOM//xcomp//1 .//MID//punct//18
16.12.2 Förslaget att omprövning inte ska ske när ändringen är obetydlig;Som//KN//mark//23 exempel//NN|NEU|SIN|IND|NOM//nsubj:pass//23 kan//VB|PRS|AKT//aux//23 nämnas//VB|INF|SFO//advcl//1 att//SN//mark//27 normalbeloppet//NN|NEU|SIN|DEF|NOM//nsubj:pass//27 bara//AB//advmod//27 ändras//VB|PRS|SFO//ccomp//23 med//PP//case//30 några//DT|UTR/NEU|PLU|IND//det//30 kronor//NN|UTR|PLU|IND|NOM//obl//27 från//PP//case//33 ett//RG|NEU|SIN|IND|NOM//nummod//33 år//NN|NEU|SIN|IND|NOM//nmod//30 till//PP//case//36 ett//DT|NEU|SIN|IND//det//36 annat//JJ|POS|NEU|SIN|IND|NOM//obl//27 och//KN//cc//41 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//41 inte//AB//advmod//41 ska//VB|PRS|AKT//aux//41 göras//VB|INF|SFO//conj//27 några//DT|UTR/NEU|PLU|IND//det//44 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//44 ändringar//NN|UTR|PLU|IND|NOM//nsubj:pass//41 av//PP//case//46 betydelse//NN|UTR|SIN|IND|NOM//nmod//44 .//MAD//punct//1
16.12.2 Förslaget att omprövning inte ska ske när ändringen är obetydlig;Kronofogdemyndigheten//NN|UTR|SIN|DEF|NOM//nsubj//53 kommer//VB|PRS|AKT//aux//53 även//AB//advmod//53 fortsättningsvis//AB//advmod//53 behöva//VB|INF|AKT//aux//53 räkna//VB|INF|AKT//parataxis//1 om//PP//case//56 samtliga//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//56 löneutmätningsbeslut//NN|NEU|PLU|IND|NOM//obl//53 årligen//AB//obl//53 .//MID//punct//53
16.12.2 Förslaget att omprövning inte ska ske när ändringen är obetydlig;Eftersom//SN//mark//62 detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//62 numera//AB//advmod//62 görs//VB|PRS|SFO//advcl//64 maskinellt//AB|POS//advmod//62 kräver//VB|PRS|AKT//conj//53 omräkningen//NN|UTR|SIN|DEF|NOM//obj//64 inte//AB//advmod//69 lika//AB//advmod//68 mycket//JJ|POS|NEU|SIN|IND|NOM//amod//69 resurser//NN|UTR|PLU|IND|NOM//obj//64 som//KN//case//73 före//PP//case//73 år//NN|NEU|SIN|IND|NOM//nmod//73 2016//RG|NOM//obl//64 när//HA//mark//79 omräkningarna//NN|UTR|PLU|DEF|NOM//nsubj:pass//79 till//PP//case//78 stor//JJ|POS|UTR|SIN|IND|NOM//amod//78 det//PN|NEU|SIN|DEF|SUB/OBJ//obl//79 gjordes//VB|PRT|SFO//advcl//64 manuellt//AB|POS//advmod//79 .//MAD//punct//84
16.12.2 Förslaget att omprövning inte ska ske när ändringen är obetydlig;För//PP//case//83 Kronofogdemyndigheten//PM|NOM//obl//84 innebär//VB|PRS|AKT//conj//53 vårt//PS|NEU|SIN|DEF//nmod:poss//86 förslag//NN|NEU|SIN|IND|NOM//obj//84 att//SN//mark//92 myndigheten//NN|UTR|SIN|DEF|NOM//nsubj//92 inte//AB//advmod//92 kommer//VB|PRS|AKT//aux//92 behöva//VB|INF|AKT//aux//92 administrera//VB|INF|AKT//acl//86 och//KN//cc//94 skicka//VB|INF|AKT//conj//92 ut//PL//compound:prt//94 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//97 beslut//NN|NEU|PLU|IND|NOM//obj//94 i//PP//case//101 lika//AB//advmod//100 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//101 mål//NN|NEU|PLU|IND|NOM//obl//94 som//HP|-|-|-//obj//84 i//PP//fixed//102 dag//NN|UTR|SIN|IND|NOM//fixed//103 .//MAD//punct//84
16.12.2 Förslaget att omprövning inte ska ske när ändringen är obetydlig;Kronofogdemyndigheten//NN|UTR|SIN|DEF|NOM//nsubj//108 har//VB|PRS|AKT//aux//108 uppskattat//VB|SUP|AKT//parataxis//84 att//SN//mark//112 detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//112 kommer//VB|PRS|AKT//aux//112 innebära//VB|INF|AKT//ccomp//108 minskade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//114 portokostnader//NN|UTR|PLU|IND|NOM//obj//112 för//PP//case//116 myndigheten//NN|UTR|SIN|DEF|NOM//obl//112 uppgående//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//acl//116 till//PP//case//122 cirka//AB//advmod//120 en//RG|UTR|SIN|IND|NOM//det//121 miljon//NN|UTR|SIN|IND|NOM//nmod//122 kronor//NN|UTR|PLU|IND|NOM//obl//117 om//PP//case//124 året//NN|NEU|SIN|DEF|NOM//nmod//122 .//MAD//punct//1
16.12.2 Förslaget att omprövning inte ska ske när ändringen är obetydlig;Vidare//AB|KOM//advmod//133 kommer//VB|PRS|AKT//aux//133 arbetsgivare//NN|UTR|PLU|IND|NOM//nsubj//133 och//KN//cc//130 myndigheter//NN|UTR|PLU|IND|NOM//conj//128 som//HP|-|-|-//nsubj//133 är//VB|PRS|AKT//cop//133 mottagare//NN|UTR|SIN|IND|NOM//parataxis//1 av//PP//case//136 dessa//DT|UTR/NEU|PLU|DEF//det//136 beslut//NN|NEU|PLU|IND|NOM//nmod//133 att//IE//mark//138 göra//VB|INF|AKT//acl//136 administrativa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//140 effektivitets-//NN|UTR|-|-|SMS//obj//138 och//KN//cc//142 resursvinster//NN|UTR|PLU|IND|NOM//conj//140 eftersom//SN//mark//148 färre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//145 ändringsbeslut//NN|NEU|PLU|IND|NOM//nsubj:pass//148 kommer//VB|PRS|AKT//aux//148 behöva//VB|INF|AKT//aux//148 hanteras//VB|INF|SFO//advcl//138 .//MAD//punct//1

16.12.3 Förslaget om anstånd;Personer//NN|UTR|PLU|IND|NOM//nsubj//13 som//HP|-|-|-//nsubj//2 står//VB|PRS|AKT//acl:relcl//0 under//PP//case//4 löneutmätning//NN|UTR|SIN|IND|NOM//obl//2 ska//VB|PRS|AKT//cop//0 ,//MID//punct//5 precis//AB//advmod//9 som//KN//case//9 i//PP//advmod//6 dag//NN|UTR|SIN|IND|NOM//fixed//9 ,//MID//punct//13 kunna//VB|INF|AKT//aux//13 få//VB|INF|AKT//ROOT//13 anstånd//NN|NEU|SIN|IND|NOM//obj//13 under//PP//case//17 pågående//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//17 löneutmätning//NN|UTR|SIN|IND|NOM//obl//13 för//PP//case//20 t.ex.//AB|AN//advmod//20 nyanskaffning//NN|UTR|SIN|IND|NOM//obl//13 av//PP//case//22 beneficieegendom//NN|UTR|SIN|IND|NOM//nmod//20 eller//KN//cc//26 för//PP//mark//26 att//IE//mark//26 betala//VB|INF|AKT//conj//13 oförutsedda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//28 utgifter//NN|UTR|PLU|IND|NOM//obj//26 på//PP//case//33 grund//NN|UTR|SIN|IND|NOM//fixed//29 av//PP//fixed//29 exempelvis//AB//advmod//33 sjukdom//NN|UTR|SIN|IND|NOM//obl//26 eller//KN//cc//35 olycksfall//NN|NEU|SIN|IND|NOM//conj//33 .//MAD//punct//13
16.12.3 Förslaget om anstånd;Vi//PN|UTR|PLU|DEF|SUB//nsubj//38 anser//VB|PRS|AKT//parataxis//13 att//SN//mark//51 en//DT|UTR|SIN|IND//det//41 gäldenär//NN|UTR|SIN|IND|NOM//nsubj:pass//51 som//HP|-|-|-//nsubj//44 har//VB|PRS|AKT//aux//44 fått//VB|SUP|AKT//acl:relcl//41 anstånd//NN|NEU|SIN|IND|NOM//obj//44 vid//PP//case//48 ett//DT|NEU|SIN|IND//det//48 tillfälle//NN|NEU|SIN|IND|NOM//obl//44 ska//VB|PRS|AKT//aux//51 kunna//VB|INF|AKT//aux//51 beviljas//VB|INF|SFO//ccomp//38 anstånd//NN|NEU|SIN|IND|NOM//iobj//51 fler//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//54 gånger//NN|UTR|PLU|IND|NOM//obl//51 om//SN//mark//57 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//57 behövs//VB|PRS|SFO//advcl//51 .//MAD//punct//38
16.12.3 Förslaget om anstånd;Vi//PN|UTR|PLU|DEF|SUB//nsubj//60 föreslår//VB|PRS|AKT//parataxis//38 ett//DT|NEU|SIN|IND//det//62 tillägg//NN|NEU|SIN|IND|NOM//obj//60 i//PP//case//64 bestämmelsen//NN|UTR|SIN|DEF|NOM//nmod//62 om//PP//case//66 anstånd//NN|NEU|SIN|IND|NOM//nmod//64 där//HA//advmod//69 vi//PN|UTR|PLU|DEF|SUB//nsubj//69 klargör//VB|PRS|AKT//acl:relcl//62 att//SN//mark//85 vid//PP//case//72 bedömningen//NN|UTR|SIN|DEF|NOM//obl//85 av//PP//mark//76 om//SN//mark//76 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//76 föreligger//VB|PRS|AKT//acl//72 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//78 skäl//NN|NEU|PLU|IND|NOM//obj//76 för//PP//mark//82 att//IE//mark//82 kunna//VB|INF|AKT//aux//82 beviljas//VB|INF|SFO//advcl//76 anstånd//NN|NEU|SIN|IND|NOM//obj//82 ska//VB|PRS|AKT//aux//85 svarandens//NN|UTR|SIN|DEF|GEN//ccomp//69 och//KN//cc//93 dennes//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//88 familjs//NN|UTR|SIN|IND|GEN//nmod:poss//92 personliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//92 och//KN//cc//91 ekonomiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//89 omständigheter//NN|UTR|PLU|IND|NOM//nsubj:pass//93 beaktas//VB|PRS|SFO//conj//85 .//MAD//punct//60
16.12.3 Förslaget om anstånd;I//PP//case//96 detta//PN|NEU|SIN|DEF|SUB/OBJ//obl//97 ligger//VB|PRS|AKT//advcl//13 att//SN//mark//102 Kronofogdemyndigheten//NN|UTR|SIN|DEF|NOM//nsubj//102 också//AB//advmod//102 ska//VB|PRS|AKT//aux//102 väga//VB|INF|AKT//csubj//97 in//PL//compound:prt//102 hur//HA//advmod//105 länge//AB|POS//advmod//108 löneutmätningen//NN|UTR|SIN|DEF|NOM//nsubj//108 har//VB|PRS|AKT//aux//108 pågått//VB|SUP|AKT//ccomp//102 .//MAD//punct//97
16.12.3 Förslaget om anstånd;För//PP//case//2 Kronofogdemyndighetens//PM|GEN//nmod:poss//2 del//NN|UTR|SIN|IND|NOM//obl//6 kan//VB|PRS|AKT//aux//6 detta//DT|NEU|SIN|DEF//det//5 förslag//NN|NEU|SIN|IND|NOM//nsubj//6 innebära//VB|INF|AKT//ROOT//6 att//SN//mark//11 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//11 kommer//VB|PRS|AKT//aux//11 att//IE//mark//11 komma//VB|INF|AKT//ccomp//6 in//PL//compound:prt//11 något//AB//det//15 fler//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//15 ansökningar//NN|UTR|PLU|IND|NOM//obj//11 om//PP//case//17 anstånd//NN|NEU|SIN|IND|NOM//nmod//15 till//PP//case//19 myndigheten//NN|UTR|SIN|DEF|NOM//obl//11 .//MAD//punct//6
16.12.3 Förslaget om anstånd;Kronofogdemyndigheten//NN|UTR|SIN|DEF|NOM//nsubj//22 gör//VB|PRS|AKT//parataxis//6 dock//AB//advmod//22 bedömningen//NN|UTR|SIN|DEF|NOM//obj//22 att//SN//mark//28 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//28 endast//AB//advmod//28 rör//VB|PRS|AKT//acl//24 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//28 om//PP//case//33 en//DT|UTR|SIN|IND//det//33 marginell//JJ|POS|UTR|SIN|IND|NOM//amod//33 ökning//NN|UTR|SIN|IND|NOM//obl//28 och//KN//cc//37 därför//HA//advmod//37 inte//AB//advmod//37 medför//VB|PRS|AKT//conj//28 så//AB//advmod//39 stort//JJ|POS|NEU|SIN|IND|NOM//amod//40 merarbete//NN|NEU|SIN|IND|NOM//obj//37 eller//KN//cc//46 att//SN//mark//46 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//44 kostnader//NN|UTR|PLU|IND|NOM//nsubj:pass//46 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//46 behövs//VB|PRS|SFO//conj//28 räknas//VB|PRS|SFO//xcomp//46 särskilt//AB//advmod//47 på//PP//case//50 förslaget//NN|NEU|SIN|DEF|NOM//obl//47 .//MAD//punct//6
16.12.3 Förslaget om anstånd;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//1 går//VB|PRS|AKT//ROOT//1 inte//AB//advmod//1 att//IE//mark//4 förutse//VB|INF|AKT//csubj//1 om//SN//mark//9 förslaget//NN|NEU|SIN|DEF|NOM//nsubj//9 kommer//VB|PRS|AKT//aux//9 att//IE//mark//9 leda//VB|INF|AKT//advcl//4 till//PP//mark//13 att//SN//mark//13 anståndsinstitutet//NN|NEU|SIN|DEF|NOM//nsubj//13 börjar//VB|PRS|AKT//advcl//9 användas//VB|INF|SFO//xcomp//13 i//PP//case//17 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//17 utsträckning//NN|UTR|SIN|IND|NOM//obl//14 än//KN//mark//19 i//PP//acl//17 dag//NN|UTR|SIN|IND|NOM//fixed//19 .//MAD//punct//1
